key,Remarks,roleId,nextRoleId,roleType,sex,modelId,camp,name,imageId,atlas,battleIcon,heroTitle,herName,positionType,careerType,soulStoneId,volumeRadius,goodAt,bustImage,summonFlag,summonNumber,risingNumber,title,titleIcon,transform,heroDesc,heroIllustrate,order,group,starLevel,energy,life,intelligence,HeroRating,attack,physiqueDef,spiritDef,exemptPhysiqueDef,exemptSpiritDef,hit,dodge,critical,toughness,lifeReceive,energyReceive,attackVampire,criticalHurt,energyPerSecond,energyTrans,energyTransFactor,attackEnergy,beatenEnergy,struckEnergy,attackDistance,attackSpeed,moveSpeed,viewRange,lifeGrowUp,attackGrowUp,physicqueDefGrowUp,spiritDefGrowUp,attackType,attrData,precentAttrData,growUp,attrDesc,attackId,skillId01,skillId02,skillId03,skillId04,skillId05,dieSkillId,qualityId,nameIcon,upNeedCoin,voice,reactionTime,attackHurt,cutHurt,cutCritHurt,resist,addCure,cutCure,doHurt,hardStraight,actionName,soundName,canShow,statInfo,sortNum,physiqueAttack,spiritAttack,pAttackGrowUp,sAttackGrowUp,ff1,ff2
101002_4,,101002_4,101002_5,1,,101002,,力士女,Hero_head/head_heroine_tank_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,,,,1,708001,1,防御,hero_end_05,,,160,,JiaoBiao_ZhanShi_01,70,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,4,1000,976,12,6,76,40,32,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",42882,3350,1786,1429,,能量_1000;生命_976;物理攻击_76;法术攻击_65;物理防御_40;法术防御_32;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_42882;物攻成长_3350;法攻成长_2858;物防成长_1786;法防成长_1429,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,600000,sound_101002_1_1.mp3,1.08,,,,,,,,0.5,standby,,1,物理/近战/肉盾/控制;0.54;0.8;0.64,28,76,65,3350,2858,,物理
101002_5,,101002_5,101002_6,1,,101002,,力士女,Hero_head/head_heroine_tank_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,,,,1,708001,1,防御,hero_end_05,,,240,,JiaoBiao_ZhanShi_01,120,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,5,1000,976,13,6,76,40,32,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",53603,4187,2233,1786,,能量_1000;生命_976;物理攻击_76;法术攻击_65;物理防御_40;法术防御_32;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_53603;物攻成长_4187;法攻成长_3573;物防成长_2233;法防成长_1786,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,1000000,sound_101002_1_1.mp3,1.08,,,,,,,,0.5,standby,,1,物理/近战/肉盾/控制;0.54;0.8;0.64,27,76,65,4187,3573,,物理
101002_6,,101002_6,101002_7,1,,101002,,力士女,Hero_head/head_heroine_tank_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,,,,1,708001,1,防御,hero_end_05,,,360,,JiaoBiao_ZhanShi_01,216,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,6,1000,976,14,7,76,40,32,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",64394,5030,2683,2146,,能量_1000;生命_976;物理攻击_76;法术攻击_65;物理防御_40;法术防御_32;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_64394;物攻成长_5030;法攻成长_4292;物防成长_2683;法防成长_2146,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,1400000,sound_101002_1_1.mp3,1.08,,,,,,,,0.5,standby,,1,物理/近战/肉盾/控制;0.54;0.8;0.64,16,76,65,5030,4292,,物理
101002_7,,101002_7,,1,,101002,,力士女,Hero_head/head_heroine_tank_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,,,,1,708001,1,防御,hero_end_05,,,,,JiaoBiao_ZhanShi_01,360,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,7,1000,976,15,7,76,40,32,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,,5.5,"1,000",75115,5868,3129,2503,,能量_1000;生命_976;物理攻击_76;法术攻击_65;物理防御_40;法术防御_32;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_75115;物攻成长_5868;法攻成长_5007;物防成长_3129;法防成长_2503,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,1800000,sound_101002_1_1.mp3,1.08,,,,,,,,0.5,standby,,1,物理/近战/肉盾/控制;0.54;0.8;0.64,15,76,65,5868,5007,,物理
100002_1,,100002_1,100002_2,1,,100002,,行者女,Hero_head/head_heroine_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,,,,2,708001,1,近战，攻击,hero_end_07,,,20,,JiaoBiao_CiKe_01,8,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,1,1000,542,9,4,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",8620,1616,538,431,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_8620;物攻成长_1616;法攻成长_1293;物防成长_538;法防成长_431,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,50000,sound_100002_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,51,101,81,1616,1293,,物理
100002_2,,100002_2,100002_3,1,,100002,,行者女,Hero_head/head_heroine_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,,,,2,708001,1,近战，攻击,hero_end_07,,,30,,JiaoBiao_CiKe_01,21,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,2,1000,542,10,5,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",13557,2542,847,677,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_13557;物攻成长_2542;法攻成长_2033;物防成长_847;法防成长_677,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,100000,sound_100002_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,40,101,81,2542,2033,,物理
100002_3,,100002_3,100002_4,1,,100002,,行者女,Hero_head/head_heroine_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,,,,2,708001,1,近战，攻击,hero_end_07,,,80,,JiaoBiao_CiKe_01,36,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,3,1000,542,11,5,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",17906,3357,1119,895,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_17906;物攻成长_3357;法攻成长_2686;物防成长_1119;法防成长_895,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,300000,sound_100002_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,39,101,81,3357,2686,,物理
100002_4,,100002_4,100002_5,1,,100002,,行者女,Hero_head/head_heroine_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,,,,2,708001,1,近战，攻击,hero_end_07,,,160,,JiaoBiao_CiKe_01,70,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,4,1000,542,12,6,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",23823,4466,1488,1191,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_23823;物攻成长_4466;法攻成长_3573;物防成长_1488;法防成长_1191,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,600000,sound_100002_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,28,101,81,4466,3573,,物理
100002_5,,100002_5,100002_6,1,,100002,,行者女,Hero_head/head_heroine_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,,,,2,708001,1,近战，攻击,hero_end_07,,,240,,JiaoBiao_CiKe_01,120,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,5,1000,542,13,6,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",29779,5583,1861,1488,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_29779;物攻成长_5583;法攻成长_4466;物防成长_1861;法防成长_1488,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,1000000,sound_100002_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,27,101,81,5583,4466,,物理
100002_6,,100002_6,100002_7,1,,100002,,行者女,Hero_head/head_heroine_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,,,,2,708001,1,近战，攻击,hero_end_07,,,360,,JiaoBiao_CiKe_01,216,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,6,1000,542,14,7,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",35774,6707,2235,1788,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_35774;物攻成长_6707;法攻成长_5366;物防成长_2235;法防成长_1788,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,1400000,sound_100002_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,16,101,81,6707,5366,,物理
100002_7,,100002_7,,1,,100002,,行者女,Hero_head/head_heroine_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_killer_01,,,,2,708001,1,近战，攻击,hero_end_07,,,,,JiaoBiao_CiKe_01,360,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,7,1000,542,15,7,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",41730,7824,2608,2086,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_41730;物攻成长_7824;法攻成长_6259;物防成长_2608;法防成长_2086,,10000200_1,10000201_1,10000202_1,10000203_1,10000204_1,,,100002_1,,1800000,sound_100002_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,15,101,81,7824,6259,,物理
101005_1,,101005_1,101005_2,1,1,101005,,行者男,Hero_head/head_hero_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,,,,2,708001,1,近战，攻击,hero_end_06,,,20,,JiaoBiao_CiKe_01,8,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,1,1000,542,9,4,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",8620,1616,538,431,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_8620;物攻成长_1616;法攻成长_1293;物防成长_538;法防成长_431,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,50000,sound_101005_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,51,101,81,1616,1293,,物理
101005_2,,101005_2,101005_3,1,1,101005,,行者男,Hero_head/head_hero_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,,,,2,708001,1,近战，攻击,hero_end_06,,,30,,JiaoBiao_CiKe_01,21,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,2,1000,542,10,5,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",13557,2542,847,677,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_13557;物攻成长_2542;法攻成长_2033;物防成长_847;法防成长_677,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,100000,sound_101005_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,40,101,81,2542,2033,,物理
101005_3,,101005_3,101005_4,1,1,101005,,行者男,Hero_head/head_hero_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,,,,2,708001,1,近战，攻击,hero_end_06,,,80,,JiaoBiao_CiKe_01,36,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,3,1000,542,11,5,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",17906,3357,1119,895,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_17906;物攻成长_3357;法攻成长_2686;物防成长_1119;法防成长_895,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,300000,sound_101005_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,39,101,81,3357,2686,,物理
101005_4,,101005_4,101005_5,1,1,101005,,行者男,Hero_head/head_hero_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,,,,2,708001,1,近战，攻击,hero_end_06,,,160,,JiaoBiao_CiKe_01,70,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,4,1000,542,12,6,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",23823,4466,1488,1191,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_23823;物攻成长_4466;法攻成长_3573;物防成长_1488;法防成长_1191,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,600000,sound_101005_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,28,101,81,4466,3573,,物理
101005_5,,101005_5,101005_6,1,1,101005,,行者男,Hero_head/head_hero_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,,,,2,708001,1,近战，攻击,hero_end_06,,,240,,JiaoBiao_CiKe_01,120,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,5,1000,542,13,6,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",29779,5583,1861,1488,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_29779;物攻成长_5583;法攻成长_4466;物防成长_1861;法防成长_1488,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,1000000,sound_101005_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,27,101,81,5583,4466,,物理
101005_6,,101005_6,101005_7,1,1,101005,,行者男,Hero_head/head_hero_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,,,,2,708001,1,近战，攻击,hero_end_06,,,360,,JiaoBiao_CiKe_01,216,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,6,1000,542,14,7,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",35774,6707,2235,1788,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_35774;物攻成长_6707;法攻成长_5366;物防成长_2235;法防成长_1788,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,1400000,sound_101005_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,16,101,81,6707,5366,,物理
101005_7,,101005_7,,1,1,101005,,行者男,Hero_head/head_hero_killer_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_killer_01,,,,2,708001,1,近战，攻击,hero_end_06,,,,,JiaoBiao_CiKe_01,360,高物攻高暴击，前排暴力输出职业,高攻高暴击,29,,7,1000,542,15,7,101,33,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,1,,5.5,"1,000",41730,7824,2608,2086,,能量_1000;生命_542;物理攻击_101;法术攻击_81;物理防御_33;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_94;击杀增加能量_300;攻击距离_1;移动速度_5.5;视野范围_1000,,生命成长_41730;物攻成长_7824;法攻成长_6259;物防成长_2608;法防成长_2086,,10100500_1,10100501_1,10100502_1,10100503_1,10100504_1,,,101005_1,,1800000,sound_101005_1_1.mp3,0.9,,,,,,,,0.5,standby,,1,物理/近战/爆发;0.62;0.48;0.48,15,101,81,7824,6259,,物理
100008_1,,100008_1,100008_2,1,1,100008,,术士男,Hero_head/head_hero_power_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,,,2,3,708001,1,远程，法术,hero_end_08,,,20,,JiaoBiao_FaShi_01,8,擅长大范围法术攻击，绝对恐怖的群体输出,高攻击，大范围,59,,1,1000,521,9,4,122,21,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,32,,300,,,5.5,"1,000",8297,1939,344,431,1,能量_1000;生命_521;物理攻击_97;法术攻击_122;物理防御_21;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_32;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_8297;物攻成长_1551;法攻成长_1939;物防成长_344;法防成长_431,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,50000,sound_100008_1_1.mp3,0.99,,,,,,,,0.5,standby,,1,法术/远程/范围/爆发;0.8;0.42;0.56,51,97,122,1551,1939,,法术
100008_2,,100008_2,100008_3,1,1,100008,,术士男,Hero_head/head_hero_power_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,,,2,3,708001,1,远程，法术,hero_end_08,,,30,,JiaoBiao_FaShi_01,21,擅长大范围法术攻击，绝对恐怖的群体输出,高攻击，大范围,59,,2,1000,521,10,5,122,21,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,32,,300,,,5.5,"1,000",13049,3050,542,677,1,能量_1000;生命_521;物理攻击_97;法术攻击_122;物理防御_21;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_32;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_13049;物攻成长_2440;法攻成长_3050;物防成长_542;法防成长_677,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,100000,sound_100008_1_1.mp3,0.99,,,,,,,,0.5,standby,,1,法术/远程/范围/爆发;0.8;0.42;0.56,40,97,122,2440,3050,,法术
100008_3,,100008_3,100008_4,1,1,100008,,术士男,Hero_head/head_hero_power_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,,,2,3,708001,1,远程，法术,hero_end_08,,,80,,JiaoBiao_FaShi_01,36,擅长大范围法术攻击，绝对恐怖的群体输出,高攻击，大范围,59,,3,1000,521,11,5,122,21,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,32,,300,,,5.5,"1,000",17235,4029,716,895,1,能量_1000;生命_521;物理攻击_97;法术攻击_122;物理防御_21;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_32;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_17235;物攻成长_3223;法攻成长_4029;物防成长_716;法防成长_895,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,300000,sound_100008_1_1.mp3,0.99,,,,,,,,0.5,standby,,1,法术/远程/范围/爆发;0.8;0.42;0.56,39,97,122,3223,4029,,法术
100008_4,,100008_4,100008_5,1,1,100008,,术士男,Hero_head/head_hero_power_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,,,2,3,708001,1,远程，法术,hero_end_08,,,160,,JiaoBiao_FaShi_01,70,擅长大范围法术攻击，绝对恐怖的群体输出,高攻击，大范围,59,,4,1000,521,12,6,122,21,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,32,,300,,,5.5,"1,000",22930,5360,952,1191,1,能量_1000;生命_521;物理攻击_97;法术攻击_122;物理防御_21;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_32;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_22930;物攻成长_4288;法攻成长_5360;物防成长_952;法防成长_1191,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,600000,sound_100008_1_1.mp3,0.99,,,,,,,,0.5,standby,,1,法术/远程/范围/爆发;0.8;0.42;0.56,28,97,122,4288,5360,,法术
100008_5,,100008_5,100008_6,1,1,100008,,术士男,Hero_head/head_hero_power_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,,,2,3,708001,1,远程，法术,hero_end_08,,,240,,JiaoBiao_FaShi_01,120,擅长大范围法术攻击，绝对恐怖的群体输出,高攻击，大范围,59,,5,1000,521,13,6,122,21,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,32,,300,,,5.5,"1,000",28662,6700,1191,1488,1,能量_1000;生命_521;物理攻击_97;法术攻击_122;物理防御_21;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_32;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_28662;物攻成长_5360;法攻成长_6700;物防成长_1191;法防成长_1488,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,1000000,sound_100008_1_1.mp3,0.99,,,,,,,,0.5,standby,,1,法术/远程/范围/爆发;0.8;0.42;0.56,27,97,122,5360,6700,,法术
100008_6,,100008_6,100008_7,1,1,100008,,术士男,Hero_head/head_hero_power_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,,,2,3,708001,1,远程，法术,hero_end_08,,,360,,JiaoBiao_FaShi_01,216,擅长大范围法术攻击，绝对恐怖的群体输出,高攻击，大范围,59,,6,1000,521,14,7,122,21,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,32,,300,,,5.5,"1,000",34433,8049,1430,1788,1,能量_1000;生命_521;物理攻击_97;法术攻击_122;物理防御_21;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_32;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_34433;物攻成长_6439;法攻成长_8049;物防成长_1430;法防成长_1788,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,1400000,sound_100008_1_1.mp3,0.99,,,,,,,,0.5,standby,,1,法术/远程/范围/爆发;0.8;0.42;0.56,16,97,122,6439,8049,,法术
100008_7,,100008_7,,1,1,100008,,术士男,Hero_head/head_hero_power_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_power_01,,,2,3,708001,1,远程，法术,hero_end_08,,,,,JiaoBiao_FaShi_01,360,擅长大范围法术攻击，绝对恐怖的群体输出,高攻击，大范围,59,,7,1000,521,15,7,122,21,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,32,,300,,,5.5,"1,000",40165,9389,1669,2086,1,能量_1000;生命_521;物理攻击_97;法术攻击_122;物理防御_21;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_32;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_40165;物攻成长_7511;法攻成长_9389;物防成长_1669;法防成长_2086,,10000800_1,10000801_1,10000802_1,10000803_1,10000804_1,,,100008_1,,1800000,sound_100008_1_1.mp3,0.99,,,,,,,,0.5,standby,,1,法术/远程/范围/爆发;0.8;0.42;0.56,15,97,122,7511,9389,,法术
101008_1,,101008_1,101008_2,1,,101008,,术士女,Hero_head/head_heroine_power_01_ui,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_power_01,,,2,3,708001,1,远程，法术,hero_end_09,,,20,,JiaoBiao_FaShi_01,8,擅长大范围法术攻击，绝对恐怖的群体输出,高攻击，大范围,59,,1,1000,521,9,4,122,21,27,,,,,,,,,,,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,32,,300,,,5.5,"1,000",8297,1939,344,431,1,能量_1000;生命_521;物理攻击_97;法术攻击_122;物理防御_21;法术防御_27;每秒回复能量_5;能量转化_1;攻击增加能量_32;击杀增加能量_300;移动速度_5.5;视野范围_1000,,生命成长_8297;物攻成长_1551;法攻成长_1939;物防成长_344;法防成长_431,,10100800_1,10100801_1,10100802_1,10100803_1,10100804_1,,,101008_1,,50000,sound_101008_1_1.mp3,0.99,,,,,,,,0.5,standby,,1,法术/远程/范围/爆发;0.8;0.42;0.56,51,97,122,1551,1939,,法术
