key,Remarks,id,nextId,quality,equip1,equip2,equip3,equip4,equip5,equip6,life,attack,physiqueDef,spiritDef,lifeReceive,energyReceive,critical,toughness,hit,dodge,criticalHurt,attrData,precentAttrData,attrDesc,qualityName,careerName,beizhu,careerIcon,qualityBg,playerQualityBg
100002_14,,100002_14,100002_15,13,700133,700010,700081,700164,700178,700094,,,,,,,,,,,,生命_9600;物理攻击_1800;物理防御_600;法术攻击_1440;法术防御_480;生命回复_8954;能量回复_500,,,橙色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe,bg_head_ChengSe
100002_15,,100002_15,100002_16,14,700133,700010,700082,700164,700178,700095,,,,,,,,,,,,生命_10400;物理攻击_1950;物理防御_650;法术攻击_1560;法术防御_520;生命回复_9700;能量回复_500,,,橙色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_01,bg_head_ChengSe_01
100002_16,,100002_16,100002_17,15,700134,700011,700082,700164,700179,700095,,,,,,,,,,,,生命_11200;物理攻击_2100;物理防御_700;法术攻击_1680;法术防御_560;生命回复_10446;能量回复_500,,,橙色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_02,bg_head_ChengSe_02
100002_17,,100002_17,100002_18,16,700134,700011,700083,700165,700179,700095,,,,,,,,,,,,生命_12000;物理攻击_2250;物理防御_750;法术攻击_1800;法术防御_600;生命回复_11192;能量回复_500,,,橙色+3,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_03,bg_head_ChengSe_03
100002_18,,100002_18,100002_19,17,700135,700012,700083,700165,700180,700095,,,,,,,,,,,,生命_12800;物理攻击_2400;物理防御_800;法术攻击_1920;法术防御_640;生命回复_11938;能量回复_500,,,橙色+4,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_04,bg_head_ChengSe_04
100002_19,,100002_19,100002_20,18,700135,700012,700084,700165,700180,700095,,,,,,,,,,,,生命_13600;物理攻击_2550;物理防御_850;法术攻击_2040;法术防御_680;生命回复_12685;能量回复_500,,,橙色+5,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_05,bg_head_ChengSe_05
101005_1,,101005_1,101005_2,,700124,700001,700073,700157,700174,700091,,,,,,,,,,,,生命_160;物理攻击_30;物理防御_10;法术攻击_24;法术防御_8;生命回复_149;能量回复_8,,,白色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_BaiSe,bg_head_BaiSe
101005_2,,101005_2,101005_3,1,700125,700002,700074,700158,700174,700091,,,,,,,,,,,,生命_1600;物理攻击_300;物理防御_100;法术攻击_240;法术防御_80;生命回复_1492;能量回复_83,,,绿色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe,bg_head_LvSe
101005_3,,101005_3,101005_4,2,700126,700003,700075,700158,700175,700091,,,,,,,,,,,,生命_2880;物理攻击_540;物理防御_180;法术攻击_432;法术防御_144;生命回复_2686;能量回复_150,,,绿色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe_01,bg_head_LvSe_01
101005_4,,101005_4,101005_5,3,700127,700004,700076,700159,700175,700092,,,,,,,,,,,,生命_3840;物理攻击_720;物理防御_240;法术攻击_576;法术防御_192;生命回复_3581;能量回复_200,,,绿色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LvSe_02,bg_head_LvSe_02
101005_5,,101005_5,101005_6,4,700128,700005,700077,700160,700176,700092,,,,,,,,,,,,生命_4480;物理攻击_840;物理防御_280;法术攻击_672;法术防御_224;生命回复_4178;能量回复_233,,,蓝色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LanSe,bg_head_LanSe
101005_6,,101005_6,101005_7,5,700129,700006,700077,700160,700176,700092,,,,,,,,,,,,生命_5280;物理攻击_990;物理防御_330;法术攻击_792;法术防御_264;生命回复_4924;能量回复_275,,,蓝色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LanSe_01,bg_head_LanSe_01
101005_7,,101005_7,101005_8,6,700129,700006,700078,700161,700176,700093,,,,,,,,,,,,生命_6240;物理攻击_1170;物理防御_390;法术攻击_936;法术防御_312;生命回复_5820;能量回复_325,,,蓝色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LanSe_02,bg_head_LanSe_02
101005_8,,101005_8,101005_9,7,700130,700007,700078,700161,700177,700093,,,,,,,,,,,,生命_6880;物理攻击_1290;物理防御_430;法术攻击_1032;法术防御_344;生命回复_6417;能量回复_358,,,蓝色+3,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_LanSe_03,bg_head_LanSe_03
101005_9,,101005_9,101005_10,8,700130,700007,700079,700161,700177,700093,,,,,,,,,,,,生命_7360;物理攻击_1380;物理防御_460;法术攻击_1104;法术防御_368;生命回复_6864;能量回复_383,,,紫色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe,bg_head_ZiSe
101005_10,,101005_10,101005_11,9,700131,700008,700079,700161,700177,700093,,,,,,,,,,,,生命_7680;物理攻击_1440;物理防御_480;法术攻击_1152;法术防御_384;生命回复_7163;能量回复_400,,,紫色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe_01,bg_head_ZiSe_01
101005_11,,101005_11,101005_12,10,700131,700008,700080,700162,700177,700094,,,,,,,,,,,,生命_8000;物理攻击_1500;物理防御_500;法术攻击_1200;法术防御_400;生命回复_7461;能量回复_416,,,紫色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe_02,bg_head_ZiSe_02
101005_12,,101005_12,101005_13,11,700132,700009,700080,700162,700178,700094,,,,,,,,,,,,生命_8480;物理攻击_1590;物理防御_530;法术攻击_1272;法术防御_424;生命回复_7909;能量回复_441,,,紫色+3,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe_03,bg_head_ZiSe_03
101005_13,,101005_13,101005_14,12,700132,700009,700081,700162,700178,700094,,,,,,,,,,,,生命_8960;物理攻击_1680;物理防御_560;法术攻击_1344;法术防御_448;生命回复_8357;能量回复_466,,,紫色+4,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ZiSe_04,bg_head_ZiSe_04
101005_14,,101005_14,101005_15,13,700133,700010,700081,700164,700178,700094,,,,,,,,,,,,生命_9600;物理攻击_1800;物理防御_600;法术攻击_1440;法术防御_480;生命回复_8954;能量回复_500,,,橙色,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe,bg_head_ChengSe
101005_15,,101005_15,101005_16,14,700133,700010,700082,700164,700178,700095,,,,,,,,,,,,生命_10400;物理攻击_1950;物理防御_650;法术攻击_1560;法术防御_520;生命回复_9700;能量回复_500,,,橙色+1,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_01,bg_head_ChengSe_01
101005_16,,101005_16,101005_17,15,700134,700011,700082,700164,700179,700095,,,,,,,,,,,,生命_11200;物理攻击_2100;物理防御_700;法术攻击_1680;法术防御_560;生命回复_10446;能量回复_500,,,橙色+2,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_02,bg_head_ChengSe_02
101005_17,,101005_17,101005_18,16,700134,700011,700083,700165,700179,700095,,,,,,,,,,,,生命_12000;物理攻击_2250;物理防御_750;法术攻击_1800;法术防御_600;生命回复_11192;能量回复_500,,,橙色+3,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_03,bg_head_ChengSe_03
101005_18,,101005_18,101005_19,17,700135,700012,700083,700165,700180,700095,,,,,,,,,,,,生命_12800;物理攻击_2400;物理防御_800;法术攻击_1920;法术防御_640;生命回复_11938;能量回复_500,,,橙色+4,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_04,bg_head_ChengSe_04
101005_19,,101005_19,,18,700135,700012,700084,700165,700180,700095,,,,,,,,,,,,生命_13600;物理攻击_2550;物理防御_850;法术攻击_2040;法术防御_680;生命回复_12685;能量回复_500,,,橙色+5,行者,物理行者3,JiaoBiao_CiKe_01,bg_head_ChengSe_05,bg_head_ChengSe_05
100008_1,,100008_1,100008_2,,700112,700037,700061,700148,700181,700091,,,,,,,,,,,,生命_154;物理攻击_28;物理防御_6;法术攻击_36;法术防御_8;生命回复_95;能量回复_8,,,白色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_BaiSe,bg_head_BaiSe
100008_2,,100008_2,100008_3,1,700113,700038,700062,700149,700181,700091,,,,,,,,,,,,生命_1540;物理攻击_288;物理防御_64;法术攻击_360;法术防御_80;生命回复_957;能量回复_83,,,绿色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe,bg_head_LvSe
100008_3,,100008_3,100008_4,2,700114,700039,700063,700149,700182,700091,,,,,,,,,,,,生命_2772;物理攻击_518;物理防御_115;法术攻击_648;法术防御_144;生命回复_1723;能量回复_150,,,绿色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe_01,bg_head_LvSe_01
100008_4,,100008_4,100008_5,3,700115,700040,700064,700150,700182,700096,,,,,,,,,,,,生命_3696;物理攻击_691;物理防御_153;法术攻击_864;法术防御_192;生命回复_2298;能量回复_200,,,绿色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe_02,bg_head_LvSe_02
100008_5,,100008_5,100008_6,4,700116,700041,700065,700151,700183,700096,,,,,,,,,,,,生命_4312;物理攻击_806;物理防御_179;法术攻击_1008;法术防御_224;生命回复_2681;能量回复_233,,,蓝色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe,bg_head_LanSe
100008_6,,100008_6,100008_7,5,700117,700042,700065,700151,700183,700096,,,,,,,,,,,,生命_5082;物理攻击_950;物理防御_211;法术攻击_1188;法术防御_264;生命回复_3160;能量回复_275,,,蓝色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_01,bg_head_LanSe_01
100008_7,,100008_7,100008_8,6,700117,700042,700066,700153,700183,700097,,,,,,,,,,,,生命_6006;物理攻击_1123;物理防御_249;法术攻击_1404;法术防御_312;生命回复_3734;能量回复_325,,,蓝色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_02,bg_head_LanSe_02
100008_8,,100008_8,100008_9,7,700118,700043,700066,700153,700185,700097,,,,,,,,,,,,生命_6622;物理攻击_1238;物理防御_275;法术攻击_1548;法术防御_344;生命回复_4117;能量回复_358,,,蓝色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_03,bg_head_LanSe_03
100008_9,,100008_9,100008_10,8,700118,700043,700067,700153,700185,700097,,,,,,,,,,,,生命_7084;物理攻击_1324;物理防御_294;法术攻击_1656;法术防御_368;生命回复_4404;能量回复_383,,,紫色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe,bg_head_ZiSe
100008_10,,100008_10,100008_11,9,700119,700044,700067,700153,700185,700097,,,,,,,,,,,,生命_7392;物理攻击_1382;物理防御_307;法术攻击_1728;法术防御_384;生命回复_4596;能量回复_400,,,紫色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_01,bg_head_ZiSe_01
100008_11,,100008_11,100008_12,10,700119,700044,700068,700154,700185,700098,,,,,,,,,,,,生命_7700;物理攻击_1440;物理防御_320;法术攻击_1800;法术防御_400;生命回复_4788;能量回复_416,,,紫色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_02,bg_head_ZiSe_02
100008_12,,100008_12,100008_13,11,700120,700045,700068,700154,700186,700098,,,,,,,,,,,,生命_8162;物理攻击_1526;物理防御_339;法术攻击_1908;法术防御_424;生命回复_5075;能量回复_441,,,紫色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_03,bg_head_ZiSe_03
100008_13,,100008_13,100008_14,12,700120,700045,700069,700154,700186,700098,,,,,,,,,,,,生命_8624;物理攻击_1612;物理防御_358;法术攻击_2016;法术防御_448;生命回复_5362;能量回复_466,,,紫色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_04,bg_head_ZiSe_04
100008_14,,100008_14,100008_15,13,700121,700046,700069,700155,700186,700098,,,,,,,,,,,,生命_9240;物理攻击_1728;物理防御_384;法术攻击_2160;法术防御_480;生命回复_5745;能量回复_500,,,橙色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe,bg_head_ChengSe
100008_15,,100008_15,100008_16,14,700121,700046,700070,700155,700186,700099,,,,,,,,,,,,生命_10010;物理攻击_1872;物理防御_416;法术攻击_2340;法术防御_520;生命回复_6224;能量回复_500,,,橙色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_01,bg_head_ChengSe_01
100008_16,,100008_16,100008_17,15,700122,700047,700070,700155,700187,700099,,,,,,,,,,,,生命_10780;物理攻击_2016;物理防御_448;法术攻击_2520;法术防御_560;生命回复_6703;能量回复_500,,,橙色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_02,bg_head_ChengSe_02
100008_17,,100008_17,100008_18,16,700122,700047,700071,700156,700187,700099,,,,,,,,,,,,生命_11550;物理攻击_2160;物理防御_480;法术攻击_2700;法术防御_600;生命回复_7182;能量回复_500,,,橙色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_03,bg_head_ChengSe_03
100008_18,,100008_18,100008_19,17,700123,700048,700071,700156,700188,700099,,,,,,,,,,,,生命_12320;物理攻击_2304;物理防御_512;法术攻击_2880;法术防御_640;生命回复_7660;能量回复_500,,,橙色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_04,bg_head_ChengSe_04
100008_19,,100008_19,,18,700123,700048,700072,700156,700188,700099,,,,,,,,,,,,生命_13090;物理攻击_2448;物理防御_544;法术攻击_3060;法术防御_680;生命回复_8139;能量回复_500,,,橙色+5,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_05,bg_head_ChengSe_05
101008_1,,101008_1,101008_2,,700112,700037,700061,700148,700181,700091,,,,,,,,,,,,生命_154;物理攻击_28;物理防御_6;法术攻击_36;法术防御_8;生命回复_95;能量回复_8,,,白色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_BaiSe,bg_head_BaiSe
101008_2,,101008_2,101008_3,1,700113,700038,700062,700149,700181,700091,,,,,,,,,,,,生命_1540;物理攻击_288;物理防御_64;法术攻击_360;法术防御_80;生命回复_957;能量回复_83,,,绿色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe,bg_head_LvSe
101008_3,,101008_3,101008_4,2,700114,700039,700063,700149,700182,700091,,,,,,,,,,,,生命_2772;物理攻击_518;物理防御_115;法术攻击_648;法术防御_144;生命回复_1723;能量回复_150,,,绿色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe_01,bg_head_LvSe_01
101008_4,,101008_4,101008_5,3,700115,700040,700064,700150,700182,700096,,,,,,,,,,,,生命_3696;物理攻击_691;物理防御_153;法术攻击_864;法术防御_192;生命回复_2298;能量回复_200,,,绿色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LvSe_02,bg_head_LvSe_02
101008_5,,101008_5,101008_6,4,700116,700041,700065,700151,700183,700096,,,,,,,,,,,,生命_4312;物理攻击_806;物理防御_179;法术攻击_1008;法术防御_224;生命回复_2681;能量回复_233,,,蓝色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe,bg_head_LanSe
101008_6,,101008_6,101008_7,5,700117,700042,700065,700151,700183,700096,,,,,,,,,,,,生命_5082;物理攻击_950;物理防御_211;法术攻击_1188;法术防御_264;生命回复_3160;能量回复_275,,,蓝色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_01,bg_head_LanSe_01
101008_7,,101008_7,101008_8,6,700117,700042,700066,700153,700183,700097,,,,,,,,,,,,生命_6006;物理攻击_1123;物理防御_249;法术攻击_1404;法术防御_312;生命回复_3734;能量回复_325,,,蓝色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_02,bg_head_LanSe_02
101008_8,,101008_8,101008_9,7,700118,700043,700066,700153,700185,700097,,,,,,,,,,,,生命_6622;物理攻击_1238;物理防御_275;法术攻击_1548;法术防御_344;生命回复_4117;能量回复_358,,,蓝色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_LanSe_03,bg_head_LanSe_03
101008_9,,101008_9,101008_10,8,700118,700043,700067,700153,700185,700097,,,,,,,,,,,,生命_7084;物理攻击_1324;物理防御_294;法术攻击_1656;法术防御_368;生命回复_4404;能量回复_383,,,紫色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe,bg_head_ZiSe
101008_10,,101008_10,101008_11,9,700119,700044,700067,700153,700185,700097,,,,,,,,,,,,生命_7392;物理攻击_1382;物理防御_307;法术攻击_1728;法术防御_384;生命回复_4596;能量回复_400,,,紫色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_01,bg_head_ZiSe_01
101008_11,,101008_11,101008_12,10,700119,700044,700068,700154,700185,700098,,,,,,,,,,,,生命_7700;物理攻击_1440;物理防御_320;法术攻击_1800;法术防御_400;生命回复_4788;能量回复_416,,,紫色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_02,bg_head_ZiSe_02
101008_12,,101008_12,101008_13,11,700120,700045,700068,700154,700186,700098,,,,,,,,,,,,生命_8162;物理攻击_1526;物理防御_339;法术攻击_1908;法术防御_424;生命回复_5075;能量回复_441,,,紫色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_03,bg_head_ZiSe_03
101008_13,,101008_13,101008_14,12,700120,700045,700069,700154,700186,700098,,,,,,,,,,,,生命_8624;物理攻击_1612;物理防御_358;法术攻击_2016;法术防御_448;生命回复_5362;能量回复_466,,,紫色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ZiSe_04,bg_head_ZiSe_04
101008_14,,101008_14,101008_15,13,700121,700046,700069,700155,700186,700098,,,,,,,,,,,,生命_9240;物理攻击_1728;物理防御_384;法术攻击_2160;法术防御_480;生命回复_5745;能量回复_500,,,橙色,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe,bg_head_ChengSe
101008_15,,101008_15,101008_16,14,700121,700046,700070,700155,700186,700099,,,,,,,,,,,,生命_10010;物理攻击_1872;物理防御_416;法术攻击_2340;法术防御_520;生命回复_6224;能量回复_500,,,橙色+1,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_01,bg_head_ChengSe_01
101008_16,,101008_16,101008_17,15,700122,700047,700070,700155,700187,700099,,,,,,,,,,,,生命_10780;物理攻击_2016;物理防御_448;法术攻击_2520;法术防御_560;生命回复_6703;能量回复_500,,,橙色+2,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_02,bg_head_ChengSe_02
101008_17,,101008_17,101008_18,16,700122,700047,700071,700156,700187,700099,,,,,,,,,,,,生命_11550;物理攻击_2160;物理防御_480;法术攻击_2700;法术防御_600;生命回复_7182;能量回复_500,,,橙色+3,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_03,bg_head_ChengSe_03
101008_18,,101008_18,101008_19,17,700123,700048,700071,700156,700188,700099,,,,,,,,,,,,生命_12320;物理攻击_2304;物理防御_512;法术攻击_2880;法术防御_640;生命回复_7660;能量回复_500,,,橙色+4,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_04,bg_head_ChengSe_04
101008_19,,101008_19,,18,700123,700048,700072,700156,700188,700099,,,,,,,,,,,,生命_13090;物理攻击_2448;物理防御_544;法术攻击_3060;法术防御_680;生命回复_8139;能量回复_500,,,橙色+5,术士,法术术士1,JiaoBiao_FaShi_01,bg_head_ChengSe_05,bg_head_ChengSe_05
100011_1,,100011_1,100011_2,,700136,700025,700061,700148,700181,700091,,,,,,,,,,,,生命_128;物理攻击_25;物理防御_7;法术攻击_35;法术防御_9;生命回复_79;能量回复_8,,,白色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_BaiSe,bg_head_BaiSe
100011_2,,100011_2,100011_3,1,700137,700026,700062,700149,700181,700091,,,,,,,,,,,,生命_1280;物理攻击_259;物理防御_73;法术攻击_352;法术防御_92;生命回复_795;能量回复_83,,,绿色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LvSe,bg_head_LvSe
100011_3,,100011_3,100011_4,2,700138,700027,700063,700149,700182,700091,,,,,,,,,,,,生命_2304;物理攻击_466;物理防御_132;法术攻击_635;法术防御_165;生命回复_1432;能量回复_150,,,绿色+1,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LvSe_01,bg_head_LvSe_01
100011_4,,100011_4,100011_5,3,700139,700028,700064,700150,700182,700096,,,,,,,,,,,,生命_3072;物理攻击_622;物理防御_176;法术攻击_846;法术防御_220;生命回复_1910;能量回复_200,,,绿色+2,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LvSe_02,bg_head_LvSe_02
100011_5,,100011_5,100011_6,4,700140,700029,700065,700151,700183,700096,,,,,,,,,,,,生命_3584;物理攻击_725;物理防御_206;法术攻击_987;法术防御_257;生命回复_2228;能量回复_233,,,蓝色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LanSe,bg_head_LanSe
100011_6,,100011_6,100011_7,5,700141,700030,700065,700151,700183,700096,,,,,,,,,,,,生命_4224;物理攻击_855;物理防御_242;法术攻击_1164;法术防御_303;生命回复_2626;能量回复_275,,,蓝色+1,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LanSe_01,bg_head_LanSe_01
100011_7,,100011_7,100011_8,6,700141,700030,700066,700153,700183,700097,,,,,,,,,,,,生命_4992;物理攻击_1010;物理防御_287;法术攻击_1375;法术防御_358;生命回复_3104;能量回复_325,,,蓝色+2,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LanSe_02,bg_head_LanSe_02
100011_8,,100011_8,100011_9,7,700142,700031,700066,700153,700185,700097,,,,,,,,,,,,生命_5504;物理攻击_1114;物理防御_316;法术攻击_1517;法术防御_395;生命回复_3422;能量回复_358,,,蓝色+3,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_LanSe_03,bg_head_LanSe_03
100011_9,,100011_9,100011_10,8,700142,700031,700067,700153,700185,700097,,,,,,,,,,,,生命_5888;物理攻击_1192;物理防御_338;法术攻击_1622;法术防御_423;生命回复_3661;能量回复_383,,,紫色,射手,法术符师1,JiaoBiao_SheShou_01,bg_head_ZiSe,bg_head_ZiSe
