Key,Remarks,level,vip,id,jubaoPerRewards,jubaoPerCost,lianqiPerRewards,lianqiPerCost,penglaiPerRewards,penglaiPerCost,kunlunPerRewards,kunlunPerCost,wanxianPerRewards,wanxianPerCost,fengshenPerRewards,fengshenPerCost,qiankunPerRewards,qiankunPerCost,xinmo1PerRewards,xinmo1PerCost,xinmo2PerRewards,xinmo2PerCost,xinmo3PerRewards,xinmo3PerCost,xinmo4PerRewards,xinmo4PerCost,xinmo5PerRewards,xinmo5PerCost,xinmo6PerRewards,xinmo6PerCost
497,,47,10~11,497,1:300000,288,803003:200,960,702173:45;702178:45,1080,702172:45;702186:45,1080,1:2000000;6:3840,1528,10:71,1192,801002:88,211,14:200,120,14:200,120,14:200,120,14:200,120,14:0,,14:0,
498,,48,10~11,498,1:350000,318,803003:200,960,702173:45;702178:45,1080,702172:45;702186:45,1080,1:2000000;6:3840,1528,10:80,1344,801002:92,220,14:200,120,14:200,120,14:200,120,14:200,120,14:0,,14:0,
499,,49,10~11,499,1:350000,318,803003:200,960,702173:45;702178:45,1080,702172:45;702186:45,1080,1:2000000;6:3840,1528,10:89,1495,801002:100,240,14:200,120,14:200,120,14:200,120,14:200,120,14:0,,14:0,
500,,50,10~11,500,1:350000,318,803003:200,960,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:89,1495,801002:104,249,14:200,120,14:200,120,14:200,120,14:200,120,14:0,,14:0,
501,,51,10~11,501,1:350000,318,803003:200,960,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:97,1629,801002:110,264,14:200,120,14:200,120,14:200,120,14:200,120,14:0,,14:0,
502,,52,10~11,502,1:350000,318,803003:200,960,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:106,1780,801002:116,278,14:200,120,14:200,120,14:200,120,14:200,120,14:0,,14:0,
503,,53,10~11,503,1:350000,318,803003:200,960,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:106,1780,801002:122,292,14:200,120,14:200,120,14:200,120,14:200,120,14:0,,14:0,
504,,54,10~11,504,1:350000,318,803003:260,1248,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:114,1915,801002:130,312,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:0,
505,,55,10~11,505,1:350000,318,803003:260,1248,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:126,2116,801002:134,321,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:0,
506,,56,10~11,506,1:350000,318,803003:260,1248,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:126,2116,801002:140,336,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:0,
507,,57,10~11,507,1:350000,318,803003:260,1248,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:137,2301,801002:148,355,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:0,
508,,58,10~11,508,1:350000,318,803003:260,1248,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:149,2503,801002:156,374,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:0,
509,,59,10~11,509,1:350000,318,803003:260,1248,702054:30;702179:30,720,702053:30;702187:30,720,1:2000000;6:3840,1528,10:149,2503,801002:162,388,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
510,,60,10~11,510,1:350000,318,803003:260,1248,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:160,2688,801002:168,403,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
511,,61,10~11,511,1:350000,318,803003:260,1248,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:171,2872,801002:176,422,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
512,,62,10~11,512,1:350000,318,803003:260,1248,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:171,2872,801002:182,436,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
513,,63,10~11,513,1:350000,318,803003:260,1248,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:183,3074,801002:190,456,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
514,,64,10~11,514,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:194,3259,801002:196,470,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
515,,65,10~11,515,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:194,3259,801002:204,489,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
516,,66,10~11,516,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:206,3460,801002:212,508,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
517,,67,10~11,517,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:223,3746,801002:220,528,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
518,,68,10~11,518,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:223,3746,801002:228,547,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
519,,69,10~11,519,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:240,4032,801002:236,566,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
520,,70,10~11,520,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:257,4317,801002:244,585,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
521,,71,10~11,521,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:257,4317,801002:252,604,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
522,,72,10~11,522,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:274,4603,801002:260,624,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
523,,73,10~11,523,1:350000,318,803003:340,1632,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:291,4888,801002:270,648,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
524,,74,10~11,524,1:350000,318,803003:420,2016,702155:18;702193:18,432,702164:18;702188:18,432,1:2000000;6:3840,1528,10:291,4888,801002:278,667,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
525,,75,10~11,525,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:309,5191,801002:288,691,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
526,,76,10~11,526,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:326,5476,801002:296,710,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
527,,77,10~11,527,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:326,5476,801002:306,734,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
528,,78,10~11,528,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:343,5762,801002:314,753,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
529,,79,10~11,529,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:366,6148,801002:324,777,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
530,,80,10~11,530,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:366,6148,801002:332,796,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
531,,81,10~11,531,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:389,6535,801002:342,820,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
532,,82,10~11,532,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:411,6904,801002:352,844,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
533,,83,10~11,533,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:411,6904,801002:362,868,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
534,,84,10~11,534,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:434,7291,801002:372,892,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
535,,85,10~11,535,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:457,7677,801002:382,916,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
536,,86,10~11,536,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:457,7677,801002:392,940,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
537,,87,10~11,537,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:480,8064,801002:402,964,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
538,,88,10~11,538,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:503,8450,801002:412,988,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
539,,89,10~11,539,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:503,8450,801002:424,1017,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
540,,90,10~11,540,1:350000,318,803003:420,2016,702156:18;702180:18,432,702165:18;702196:18,432,1:2000000;6:3840,1528,10:526,8836,801002:434,1041,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120,14:200,120
541,,1,12~13,541,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
542,,2,12~13,542,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
543,,3,12~13,543,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
544,,4,12~13,544,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
545,,5,12~13,545,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
546,,6,12~13,546,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
547,,7,12~13,547,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
548,,8,12~13,548,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
549,,9,12~13,549,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
550,,10,12~13,550,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
551,,11,12~13,551,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
552,,12,12~13,552,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
553,,13,12~13,553,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
554,,14,12~13,554,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
555,,15,12~13,555,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
556,,16,12~13,556,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
557,,17,12~13,557,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
558,,18,12~13,558,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
559,,19,12~13,559,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
560,,20,12~13,560,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
561,,21,12~13,561,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
562,,22,12~13,562,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
563,,23,12~13,563,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:4,9,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
564,,24,12~13,564,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:6,14,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
565,,25,12~13,565,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:6,14,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
566,,26,12~13,566,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:8,19,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
567,,27,12~13,567,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:10,24,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
568,,28,12~13,568,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:12,28,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
569,,29,12~13,569,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:14,33,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
570,,30,12~13,570,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:16,38,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
571,,31,12~13,571,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:18,43,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
572,,32,12~13,572,1:250000,258,803003:110,528,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:20,48,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
573,,33,12~13,573,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:22,52,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
574,,34,12~13,574,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:24,57,14:250,150,14:250,150,14:0,,14:0,,14:0,,14:0,
575,,35,12~13,575,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:30,72,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
576,,36,12~13,576,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:29,487,801002:32,76,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
577,,37,12~13,577,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:34,571,801002:36,86,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
578,,38,12~13,578,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:34,571,801002:40,96,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
579,,39,12~13,579,1:250000,258,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:34,571,801002:50,120,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
580,,40,12~13,580,1:300000,288,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:40,672,801002:52,124,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
581,,41,12~13,581,1:300000,288,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:40,672,801002:58,139,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
582,,42,12~13,582,1:300000,288,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:46,772,801002:62,148,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
583,,43,12~13,583,1:300000,288,803003:200,960,702153:68;702177:68,1632,702170:68;702185:68,1632,1:3000000;6:5760,2293,10:54,907,801002:68,163,14:250,150,14:250,150,14:250,150,14:0,,14:0,,14:0,
584,,44,12~13,584,1:300000,288,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:54,907,801002:72,172,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
585,,45,12~13,585,1:300000,288,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:63,1058,801002:78,187,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
586,,46,12~13,586,1:300000,288,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:71,1192,801002:82,196,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
587,,47,12~13,587,1:300000,288,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:71,1192,801002:88,211,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
588,,48,12~13,588,1:350000,318,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:80,1344,801002:92,220,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
589,,49,12~13,589,1:350000,318,803003:250,1200,702173:60;702178:60,1440,702172:60;702186:60,1440,1:3000000;6:5760,2293,10:89,1495,801002:100,240,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
590,,50,12~13,590,1:350000,318,803003:250,1200,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:89,1495,801002:104,249,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
591,,51,12~13,591,1:350000,318,803003:250,1200,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:97,1629,801002:110,264,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
592,,52,12~13,592,1:350000,318,803003:250,1200,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:106,1780,801002:116,278,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
593,,53,12~13,593,1:350000,318,803003:250,1200,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:106,1780,801002:122,292,14:250,150,14:250,150,14:250,150,14:250,150,14:0,,14:0,
594,,54,12~13,594,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:114,1915,801002:130,312,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
595,,55,12~13,595,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:126,2116,801002:134,321,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
596,,56,12~13,596,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:126,2116,801002:140,336,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
597,,57,12~13,597,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:137,2301,801002:148,355,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
598,,58,12~13,598,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:149,2503,801002:156,374,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:0,
599,,59,12~13,599,1:350000,318,803003:320,1536,702054:40;702179:40,960,702053:40;702187:40,960,1:3000000;6:5760,2293,10:149,2503,801002:162,388,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
600,,60,12~13,600,1:350000,318,803003:320,1536,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:160,2688,801002:168,403,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
601,,61,12~13,601,1:350000,318,803003:320,1536,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:171,2872,801002:176,422,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
602,,62,12~13,602,1:350000,318,803003:320,1536,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:171,2872,801002:182,436,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
603,,63,12~13,603,1:350000,318,803003:320,1536,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:183,3074,801002:190,456,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
604,,64,12~13,604,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:194,3259,801002:196,470,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
605,,65,12~13,605,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:194,3259,801002:204,489,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
606,,66,12~13,606,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:206,3460,801002:212,508,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
607,,67,12~13,607,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:223,3746,801002:220,528,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
608,,68,12~13,608,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:223,3746,801002:228,547,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
609,,69,12~13,609,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:240,4032,801002:236,566,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
610,,70,12~13,610,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:257,4317,801002:244,585,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
611,,71,12~13,611,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:257,4317,801002:252,604,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
612,,72,12~13,612,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:274,4603,801002:260,624,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
613,,73,12~13,613,1:350000,318,803003:420,2016,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:291,4888,801002:270,648,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
614,,74,12~13,614,1:350000,318,803003:520,2496,702155:24;702193:24,576,702164:24;702188:24,576,1:3000000;6:5760,2293,10:291,4888,801002:278,667,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
615,,75,12~13,615,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:309,5191,801002:288,691,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
616,,76,12~13,616,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:326,5476,801002:296,710,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
617,,77,12~13,617,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:326,5476,801002:306,734,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
618,,78,12~13,618,1:350000,318,803003:520,2496,702156:24;702180:24,576,702165:24;702196:24,576,1:3000000;6:5760,2293,10:343,5762,801002:314,753,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150,14:250,150
