Key,Remarks,level,VIP,id,jubaoNorRewards,jubaoNorCost,lianqiNorRewards,lianqiNorCost,penglaiNorRewards,penglaiNorCost,kunlunNorRewards,kunlunNorCost,wanxianNorRewards,wanxianNorCost,fengshenNorRewards,fengshenNorCost,qiankunNorRewards,qiankunNorCost,xinmo1NorRewards,xinmo1NorCost,xinmo2NorRewards,xinmo2NorCost,xinmo3NorRewards,xinmo3NorCost,xinmo4NorRewards,xinmo4NorCost,xinmo5NorRewards,xinmo5NorCost,xinmo6NorRewards,xinmo6NorCost
507,,57,10~11,507,1:175000,199,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:69,1439,801002:74,222,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
508,,58,10~11,508,1:175000,199,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:74,1565,801002:78,234,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:0,
509,,59,10~11,509,1:175000,199,803003:130,780,702054:15;702179:15,450,702053:15;702187:15,450,1:1000000;6:1920,956,10:74,1565,801002:81,243,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
510,,60,10~11,510,1:175000,199,803003:130,780,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:80,1680,801002:84,252,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
511,,61,10~11,511,1:175000,199,803003:130,780,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:86,1796,801002:88,264,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
512,,62,10~11,512,1:175000,199,803003:130,780,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:86,1796,801002:91,273,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
513,,63,10~11,513,1:175000,199,803003:130,780,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:91,1922,801002:95,285,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
514,,64,10~11,514,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:97,2037,801002:98,294,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
515,,65,10~11,515,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:97,2037,801002:102,306,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
516,,66,10~11,516,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:103,2163,801002:106,318,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
517,,67,10~11,517,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:111,2342,801002:110,330,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
518,,68,10~11,518,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:111,2342,801002:114,342,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
519,,69,10~11,519,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:120,2520,801002:118,354,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
520,,70,10~11,520,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:129,2699,801002:122,366,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
521,,71,10~11,521,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:129,2699,801002:126,378,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
522,,72,10~11,522,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:137,2877,801002:130,390,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
523,,73,10~11,523,1:175000,199,803003:170,1020,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:146,3056,801002:135,405,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
524,,74,10~11,524,1:175000,199,803003:210,1260,702155:9;702193:9,270,702164:9;702188:9,270,1:1000000;6:1920,956,10:146,3056,801002:139,417,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
525,,75,10~11,525,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:154,3245,801002:144,432,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
526,,76,10~11,526,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:163,3423,801002:148,444,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
527,,77,10~11,527,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:163,3423,801002:153,459,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
528,,78,10~11,528,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:171,3602,801002:157,471,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
529,,79,10~11,529,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:183,3843,801002:162,486,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
530,,80,10~11,530,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:183,3843,801002:166,498,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
531,,81,10~11,531,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:194,4085,801002:171,513,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
532,,82,10~11,532,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:206,4316,801002:176,528,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
533,,83,10~11,533,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:206,4316,801002:181,543,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
534,,84,10~11,534,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:217,4557,801002:186,558,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
535,,85,10~11,535,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:229,4799,801002:191,573,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
536,,86,10~11,536,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:229,4799,801002:196,588,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
537,,87,10~11,537,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:240,5040,801002:201,603,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
538,,88,10~11,538,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:251,5282,801002:206,618,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
539,,89,10~11,539,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:251,5282,801002:212,636,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
540,,90,10~11,540,1:175000,199,803003:210,1260,702156:9;702180:9,270,702165:9;702196:9,270,1:1000000;6:1920,956,10:263,5523,801002:217,651,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75,14:100,75
541,,1,12~13,541,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
542,,2,12~13,542,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
543,,3,12~13,543,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
544,,4,12~13,544,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
545,,5,12~13,545,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
546,,6,12~13,546,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
547,,7,12~13,547,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
548,,8,12~13,548,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
549,,9,12~13,549,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
550,,10,12~13,550,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
551,,11,12~13,551,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
552,,12,12~13,552,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
553,,13,12~13,553,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
554,,14,12~13,554,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
555,,15,12~13,555,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
556,,16,12~13,556,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
557,,17,12~13,557,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
558,,18,12~13,558,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
559,,19,12~13,559,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
560,,20,12~13,560,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
561,,21,12~13,561,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
562,,22,12~13,562,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
563,,23,12~13,563,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:2,6,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
564,,24,12~13,564,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:3,9,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
565,,25,12~13,565,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:3,9,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
566,,26,12~13,566,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:4,12,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
567,,27,12~13,567,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:5,15,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
568,,28,12~13,568,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:6,18,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
569,,29,12~13,569,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:7,21,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
570,,30,12~13,570,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:8,24,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
571,,31,12~13,571,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:9,27,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
572,,32,12~13,572,1:125000,162,803003:55,330,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:10,30,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
573,,33,12~13,573,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:11,33,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
574,,34,12~13,574,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:12,36,14:125,94,14:125,94,14:0,,14:0,,14:0,,14:0,
575,,35,12~13,575,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:15,45,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
576,,36,12~13,576,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:14,305,801002:16,48,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
577,,37,12~13,577,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:17,357,801002:18,54,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
578,,38,12~13,578,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:17,357,801002:20,60,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
579,,39,12~13,579,1:125000,162,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:17,357,801002:25,75,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
580,,40,12~13,580,1:150000,180,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:20,420,801002:26,78,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
581,,41,12~13,581,1:150000,180,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:20,420,801002:29,87,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
582,,42,12~13,582,1:150000,180,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:23,483,801002:31,93,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
583,,43,12~13,583,1:150000,180,803003:100,600,702153:34;702177:34,1020,702170:34;702185:34,1020,1:1500000;6:2880,1434,10:27,567,801002:34,102,14:125,94,14:125,94,14:125,94,14:0,,14:0,,14:0,
584,,44,12~13,584,1:150000,180,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:27,567,801002:36,108,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
585,,45,12~13,585,1:150000,180,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:31,662,801002:39,117,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
586,,46,12~13,586,1:150000,180,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:36,746,801002:41,123,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
587,,47,12~13,587,1:150000,180,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:36,746,801002:44,132,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
588,,48,12~13,588,1:175000,199,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:40,840,801002:46,138,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
589,,49,12~13,589,1:175000,199,803003:125,750,702173:30;702178:30,900,702172:30;702186:30,900,1:1500000;6:2880,1434,10:44,935,801002:50,150,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
590,,50,12~13,590,1:175000,199,803003:125,750,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:44,935,801002:52,156,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
591,,51,12~13,591,1:175000,199,803003:125,750,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:49,1019,801002:55,165,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
592,,52,12~13,592,1:175000,199,803003:125,750,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:53,1113,801002:58,174,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
593,,53,12~13,593,1:175000,199,803003:125,750,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:53,1113,801002:61,183,14:125,94,14:125,94,14:125,94,14:125,94,14:0,,14:0,
594,,54,12~13,594,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:57,1197,801002:65,195,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
595,,55,12~13,595,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:63,1323,801002:67,201,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
596,,56,12~13,596,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:63,1323,801002:70,210,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
597,,57,12~13,597,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:69,1439,801002:74,222,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
598,,58,12~13,598,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:74,1565,801002:78,234,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:0,
599,,59,12~13,599,1:175000,199,803003:160,960,702054:20;702179:20,600,702053:20;702187:20,600,1:1500000;6:2880,1434,10:74,1565,801002:81,243,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
600,,60,12~13,600,1:175000,199,803003:160,960,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:80,1680,801002:84,252,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
601,,61,12~13,601,1:175000,199,803003:160,960,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:86,1796,801002:88,264,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
602,,62,12~13,602,1:175000,199,803003:160,960,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:86,1796,801002:91,273,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
603,,63,12~13,603,1:175000,199,803003:160,960,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:91,1922,801002:95,285,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
604,,64,12~13,604,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:97,2037,801002:98,294,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
605,,65,12~13,605,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:97,2037,801002:102,306,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
606,,66,12~13,606,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:103,2163,801002:106,318,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
607,,67,12~13,607,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:111,2342,801002:110,330,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
608,,68,12~13,608,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:111,2342,801002:114,342,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
609,,69,12~13,609,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:120,2520,801002:118,354,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
610,,70,12~13,610,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:129,2699,801002:122,366,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
611,,71,12~13,611,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:129,2699,801002:126,378,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
612,,72,12~13,612,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:137,2877,801002:130,390,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
613,,73,12~13,613,1:175000,199,803003:210,1260,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:146,3056,801002:135,405,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
614,,74,12~13,614,1:175000,199,803003:260,1560,702155:12;702193:12,360,702164:12;702188:12,360,1:1500000;6:2880,1434,10:146,3056,801002:139,417,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
615,,75,12~13,615,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:154,3245,801002:144,432,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
616,,76,12~13,616,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:163,3423,801002:148,444,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
617,,77,12~13,617,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:163,3423,801002:153,459,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
618,,78,12~13,618,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:171,3602,801002:157,471,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
619,,79,12~13,619,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:183,3843,801002:162,486,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
620,,80,12~13,620,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:183,3843,801002:166,498,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
621,,81,12~13,621,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:194,4085,801002:171,513,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
622,,82,12~13,622,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:206,4316,801002:176,528,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
623,,83,12~13,623,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:206,4316,801002:181,543,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
624,,84,12~13,624,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:217,4557,801002:186,558,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
625,,85,12~13,625,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:229,4799,801002:191,573,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
626,,86,12~13,626,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:229,4799,801002:196,588,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
627,,87,12~13,627,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:240,5040,801002:201,603,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
628,,88,12~13,628,1:175000,199,803003:260,1560,702156:12;702180:12,360,702165:12;702196:12,360,1:1500000;6:2880,1434,10:251,5282,801002:206,618,14:125,94,14:125,94,14:125,94,14:125,94,14:125,94,14:250,94
