key,Remarks,id,itemCfgId,baseRate,dropCount,itemsFormula,fk
2352,,2352,800016,10000,1,35066,6级物理攻击宝石
2353,,2353,800076,10000,1,35067,6级法术攻击宝石
2354,,2354,800026,10000,1,35068,6级物理防御宝石
2355,,2355,800036,10000,1,35069,6级法术防御宝石
2356,,2356,700004,10000,1,36001,武器4A
2357,,2357,700016,10000,1,36002,武器4B
2358,,2358,700028,10000,1,36003,武器4C
2359,,2359,700040,10000,1,36004,武器4D
2360,,2360,700005,10000,1,36005,武器5A
2361,,2361,700017,10000,1,36006,武器5B
2362,,2362,700029,10000,1,36007,武器5C
2363,,2363,700041,10000,1,36008,武器5D
2364,,2364,700006,10000,1,36009,武器6A
2365,,2365,700018,10000,1,36010,武器6B
2366,,2366,700030,10000,1,36011,武器6C
2367,,2367,700042,10000,1,36012,武器6D
2368,,2368,700007,10000,1,36013,武器7A
2369,,2369,700019,10000,1,36014,武器7B
2370,,2370,700031,10000,1,36015,武器7C
2371,,2371,700043,10000,1,36016,武器7D
2372,,2372,700067,10000,1,36017,副手7A
2373,,2373,700008,10000,1,36018,武器8A
2374,,2374,700020,10000,1,36019,武器8B
2375,,2375,700032,10000,1,36020,武器8C
2376,,2376,700044,10000,1,36021,武器8D
2377,,2377,700068,10000,1,36022,副手8A
2378,,2378,700009,10000,1,36023,武器9A
2379,,2379,700021,10000,1,36024,武器9B
2380,,2380,700033,10000,1,36025,武器9C
2381,,2381,700045,10000,1,36026,武器9D
2382,,2382,700069,10000,1,36027,副手9A
2383,,2383,700010,10000,1,36028,武器10A
2384,,2384,700022,10000,1,36029,武器10B
2385,,2385,700034,10000,1,36030,武器10C
2386,,2386,700046,10000,1,36031,武器10D
2387,,2387,700070,10000,1,36032,副手10A
2388,,2388,700011,10000,1,36033,武器11A
2389,,2389,700023,10000,1,36034,武器11B
2390,,2390,700035,10000,1,36035,武器11C
2391,,2391,700047,10000,1,36036,武器11D
2392,,2392,700071,10000,1,36037,副手11A
2393,,2393,700012,10000,1,36038,武器12A
2394,,2394,700024,10000,1,36039,武器12B
2395,,2395,700036,10000,1,36040,武器12C
2396,,2396,700048,10000,1,36041,武器12D
2397,,2397,700072,10000,1,36042,副手12A
2398,,2398,700103,10000,1,36043,护甲4A
2399,,2399,700115,10000,1,36044,护甲4B
2400,,2400,700127,10000,1,36045,护甲4C
2401,,2401,700139,10000,1,36046,护甲4D
2402,,2402,700104,10000,1,36047,护甲5A
2403,,2403,700116,10000,1,36048,护甲5B
2404,,2404,700128,10000,1,36049,护甲5C
2405,,2405,700140,10000,1,36050,护甲5D
2406,,2406,700105,10000,1,36051,护甲6A
2407,,2407,700117,10000,1,36052,护甲6B
2408,,2408,700129,10000,1,36053,护甲6C
2409,,2409,700141,10000,1,36054,护甲6D
2410,,2410,700106,10000,1,36055,护甲7A
2411,,2411,700118,10000,1,36056,护甲7B
2412,,2412,700130,10000,1,36057,护甲7C
2413,,2413,700142,10000,1,36058,护甲7D
2414,,2414,700079,10000,1,36059,副手7B
2415,,2415,700107,10000,1,36060,护甲8A
2416,,2416,700119,10000,1,36061,护甲8B
2417,,2417,700131,10000,1,36062,护甲8C
2418,,2418,700143,10000,1,36063,护甲8D
2419,,2419,700080,10000,1,36064,副手8B
2420,,2420,700108,10000,1,36065,护甲9A
2421,,2421,700120,10000,1,36066,护甲9B
2422,,2422,700132,10000,1,36067,护甲9C
2423,,2423,700144,10000,1,36068,护甲9D
2424,,2424,700081,10000,1,36069,副手9B
2425,,2425,700109,10000,1,36070,护甲10A
2426,,2426,700121,10000,1,36071,护甲10B
2427,,2427,700133,10000,1,36072,护甲10C
2428,,2428,700145,10000,1,36073,护甲10D
2429,,2429,700082,10000,1,36074,副手10B
2430,,2430,700110,10000,1,36075,护甲11A
2431,,2431,700122,10000,1,36076,护甲11B
2432,,2432,700134,10000,1,36077,护甲11C
2433,,2433,700146,10000,1,36078,护甲11D
2434,,2434,700083,10000,1,36079,副手11B
2435,,2435,700111,10000,1,36080,护甲12A
2436,,2436,700123,10000,1,36081,护甲12B
2437,,2437,700135,10000,1,36082,护甲12C
2438,,2438,700147,10000,1,36083,护甲12D
2439,,2439,700084,10000,1,36084,副手12B
2440,,2440,802001,10000,1,36085,
2441,,2441,800001,500,1,37001,1级生命宝石
2442,,2442,800011,500,1,37001,1级物理攻击宝石
2443,,2443,800021,500,1,37001,1级物理防御宝石
2444,,2444,800031,500,1,37001,1级法术防御宝石
2445,,2445,800041,500,1,37001,1级暴击宝石
2446,,2446,800051,500,1,37001,1级韧性宝石
2447,,2447,800061,500,1,37001,1级生命恢复宝石
2448,,2448,800071,500,1,37001,1级法术攻击宝石
2449,,2449,800002,500,1,37001,2级生命宝石
2450,,2450,800012,500,1,37001,2级物理攻击宝石
2451,,2451,800022,500,1,37001,2级物理防御宝石
2452,,2452,800032,500,1,37001,2级法术防御宝石
2453,,2453,800042,500,1,37001,2级暴击宝石
2454,,2454,800052,500,1,37001,2级韧性宝石
2455,,2455,800062,500,1,37001,2级生命恢复宝石
2456,,2456,800072,500,1,37001,2级法术攻击宝石
2457,,2457,800003,250,1,37001,3级生命宝石
2458,,2458,800013,250,1,37001,3级物理攻击宝石
2459,,2459,800023,250,1,37001,3级物理防御宝石
2460,,2460,800033,250,1,37001,3级法术防御宝石
2461,,2461,800043,250,1,37001,3级暴击宝石
2462,,2462,800053,250,1,37001,3级韧性宝石
2463,,2463,800063,250,1,37001,3级生命恢复宝石
2464,,2464,800073,250,1,37001,3级法术攻击宝石
2465,,2465,800002,500,1,37002,2级生命宝石
2466,,2466,800012,500,1,37002,2级攻击宝石
2467,,2467,800022,500,1,37002,2级物理防御宝石
2468,,2468,800032,500,1,37002,2级法术防御宝石
2469,,2469,800042,500,1,37002,2级暴击宝石
2470,,2470,800052,500,1,37002,2级韧性宝石
2471,,2471,800062,500,1,37002,2级生命恢复宝石
2472,,2472,800072,500,1,37002,2级法术攻击宝石
2473,,2473,800003,500,1,37002,3级生命宝石
2474,,2474,800013,500,1,37002,3级攻击宝石
2475,,2475,800023,500,1,37002,3级物理防御宝石
2476,,2476,800033,500,1,37002,3级法术防御宝石
2477,,2477,800043,500,1,37002,3级暴击宝石
2478,,2478,800053,500,1,37002,3级韧性宝石
2479,,2479,800063,500,1,37002,3级生命恢复宝石
2480,,2480,800073,500,1,37002,3级法术攻击宝石
2481,,2481,800004,250,1,37002,4级生命宝石
2482,,2482,800014,250,1,37002,4级攻击宝石
2483,,2483,800024,250,1,37002,4级物理防御宝石
2484,,2484,800034,250,1,37002,4级法术防御宝石
2485,,2485,800044,250,1,37002,4级暴击宝石
2486,,2486,800054,250,1,37002,4级韧性宝石
2487,,2487,800064,250,1,37002,4级生命恢复宝石
2488,,2488,800074,250,1,37002,4级法术攻击宝石
2489,,2489,800003,500,1,37003,3级生命宝石
2490,,2490,800013,500,1,37003,3级攻击宝石
2491,,2491,800023,500,1,37003,3级物理防御宝石
2492,,2492,800033,500,1,37003,3级法术防御宝石
2493,,2493,800043,500,1,37003,3级暴击宝石
2494,,2494,800053,500,1,37003,3级韧性宝石
2495,,2495,800063,500,1,37003,3级生命恢复宝石
2496,,2496,800073,500,1,37003,3级法术攻击宝石
2497,,2497,800004,500,1,37003,4级生命宝石
2498,,2498,800014,500,1,37003,4级攻击宝石
2499,,2499,800024,500,1,37003,4级物理防御宝石
2500,,2500,800034,500,1,37003,4级法术防御宝石
2501,,2501,800044,500,1,37003,4级暴击宝石
2502,,2502,800054,500,1,37003,4级韧性宝石
2503,,2503,800064,500,1,37003,4级生命恢复宝石
2504,,2504,800074,500,1,37003,4级法术攻击宝石
2505,,2505,800005,250,1,37003,5级生命宝石
2506,,2506,800015,250,1,37003,5级攻击宝石
2507,,2507,800025,250,1,37003,5级物理防御宝石
2508,,2508,800035,250,1,37003,5级法术防御宝石
2509,,2509,800045,250,1,37003,5级暴击宝石
2510,,2510,800055,250,1,37003,5级韧性宝石
2511,,2511,800065,250,1,37003,5级生命恢复宝石
2512,,2512,800075,250,1,37003,5级法术攻击宝石
2513,,2513,10,10000,1,37004,铜钥匙
2514,,2514,10,5000,1,37005,铜钥匙
2515,,2515,11,5000,1,37005,银钥匙
2516,,2516,11,10000,1,37006,银钥匙
2517,,2517,11,5000,1,37007,银钥匙
2518,,2518,12,5000,1,37007,试练塔
2519,,2519,12,10000,1,37008,试练塔
2520,,2520,800002,2000,1,37101,2级生命宝石
2521,,2521,800003,4500,1,37101,3级生命宝石
2522,,2522,800004,3500,1,37101,4级生命宝石
2523,,2523,800042,2000,1,37102,2级暴击宝石
2524,,2524,800043,4500,1,37102,3级暴击宝石
2525,,2525,800044,3500,1,37102,4级暴击宝石
2526,,2526,800072,2000,1,37103,2级法术攻击宝石
2527,,2527,800073,4500,1,37103,3级法术攻击宝石
2528,,2528,800074,3500,1,37103,4级法术攻击宝石
2529,,2529,800062,2000,1,37104,2级生命回复宝石
2530,,2530,800063,4500,1,37104,3级生命回复宝石
2531,,2531,800064,3500,1,37104,4级生命回复宝石
2532,,2532,800012,2000,1,37105,2级物理攻击宝石
2533,,2533,800013,4500,1,37105,3级物理攻击宝石
2534,,2534,800014,3500,1,37105,4级物理攻击宝石
2535,,2535,800062,2000,1,37106,2级生命回复宝石
2536,,2536,800063,4500,1,37106,3级生命回复宝石
2537,,2537,800064,3500,1,37106,4级生命回复宝石
2538,,2538,800042,2000,1,37107,2级暴击宝石
2539,,2539,800043,4500,1,37107,3级暴击宝石
2540,,2540,800044,3500,1,37107,4级暴击宝石
2541,,2541,800052,2000,1,37108,2级韧性宝石
2542,,2542,800053,4500,1,37108,3级韧性宝石
2543,,2543,800054,3500,1,37108,4级韧性宝石
2544,,2544,800032,2000,1,37109,2级法术防御宝石
2545,,2545,800033,4500,1,37109,3级法术防御宝石
2546,,2546,800034,3500,1,37109,4级法术防御宝石
2547,,2547,800002,2000,1,37110,2级生命宝石
2548,,2548,800003,4500,1,37110,3级生命宝石
2549,,2549,800004,3500,1,37110,4级生命宝石
2550,,2550,800022,2000,1,37111,2级物理防御宝石
2551,,2551,800023,4500,1,37111,3级物理防御宝石
2552,,2552,800024,3500,1,37111,4级物理防御宝石
2553,,2553,800052,2000,1,37112,2级韧性宝石
2554,,2554,800053,4500,1,37112,3级韧性宝石
2555,,2555,800054,3500,1,37112,4级韧性宝石
2556,,2556,800003,5000,1,37113,3级生命宝石
2557,,2557,800004,3000,1,37113,4级生命宝石
2558,,2558,800005,2000,1,37113,5级生命宝石
2559,,2559,800043,5000,1,37114,3级暴击宝石
2560,,2560,800044,3000,1,37114,4级暴击宝石
2561,,2561,800045,2000,1,37114,5级暴击宝石
2562,,2562,800073,5000,1,37115,3级法术攻击宝石
2563,,2563,800074,3000,1,37115,4级法术攻击宝石
2564,,2564,800075,2000,1,37115,5级法术攻击宝石
2565,,2565,800063,5000,1,37116,3级生命回复宝石
2566,,2566,800064,3000,1,37116,4级生命回复宝石
2567,,2567,800065,2000,1,37116,5级生命回复宝石
2568,,2568,800013,5000,1,37117,3级物理攻击宝石
2569,,2569,800014,3000,1,37117,4级物理攻击宝石
2570,,2570,800015,2000,1,37117,5级物理攻击宝石
2571,,2571,800063,5000,1,37118,3级生命回复宝石
2572,,2572,800064,3000,1,37118,4级生命回复宝石
2573,,2573,800065,2000,1,37118,5级生命回复宝石
2574,,2574,800043,5000,1,37119,3级暴击宝石
2575,,2575,800044,3000,1,37119,4级暴击宝石
2576,,2576,800045,2000,1,37119,5级暴击宝石
2577,,2577,800053,5000,1,37120,3级韧性宝石
2578,,2578,800054,3000,1,37120,4级韧性宝石
2579,,2579,800055,2000,1,37120,5级韧性宝石
2580,,2580,800033,5000,1,37121,3级法术防御宝石
2581,,2581,800034,3000,1,37121,4级法术防御宝石
2582,,2582,800035,2000,1,37121,5级法术防御宝石
2583,,2583,800003,5000,1,37122,3级生命宝石
2584,,2584,800004,3000,1,37122,4级生命宝石
2585,,2585,800005,2000,1,37122,5级生命宝石
2586,,2586,800023,5000,1,37123,3级物理防御宝石
2587,,2587,800024,3000,1,37123,4级物理防御宝石
2588,,2588,800025,2000,1,37123,5级物理防御宝石
2589,,2589,800053,5000,1,37124,3级韧性宝石
2590,,2590,800054,3000,1,37124,4级韧性宝石
2591,,2591,800055,2000,1,37124,5级韧性宝石
2592,,2592,800003,2000,1,37125,3级生命宝石
2593,,2593,800004,4500,1,37125,4级生命宝石
2594,,2594,800005,3500,1,37125,5级生命宝石
2595,,2595,800043,2000,1,37126,3级暴击宝石
2596,,2596,800044,4500,1,37126,4级暴击宝石
2597,,2597,800045,3500,1,37126,5级暴击宝石
2598,,2598,800073,2000,1,37127,3级法术攻击宝石
2599,,2599,800074,4500,1,37127,4级法术攻击宝石
2600,,2600,800075,3500,1,37127,5级法术攻击宝石
2601,,2601,800063,2000,1,37128,3级生命回复宝石
2602,,2602,800064,4500,1,37128,4级生命回复宝石
2603,,2603,800065,3500,1,37128,5级生命回复宝石
2604,,2604,800013,2000,1,37129,3级物理攻击宝石
2605,,2605,800014,4500,1,37129,4级物理攻击宝石
2606,,2606,800015,3500,1,37129,5级物理攻击宝石
2607,,2607,800063,2000,1,37130,3级生命回复宝石
2608,,2608,800064,4500,1,37130,4级生命回复宝石
2609,,2609,800065,3500,1,37130,5级生命回复宝石
2610,,2610,800043,2000,1,37131,3级暴击宝石
2611,,2611,800044,4500,1,37131,4级暴击宝石
2612,,2612,800045,3500,1,37131,5级暴击宝石
2613,,2613,800053,2000,1,37132,3级韧性宝石
2614,,2614,800054,4500,1,37132,4级韧性宝石
2615,,2615,800055,3500,1,37132,5级韧性宝石
2616,,2616,800033,2000,1,37133,3级法术防御宝石
2617,,2617,800034,4500,1,37133,4级法术防御宝石
2618,,2618,800035,3500,1,37133,5级法术防御宝石
2619,,2619,800003,2000,1,37134,3级生命宝石
2620,,2620,800004,4500,1,37134,4级生命宝石
2621,,2621,800005,3500,1,37134,5级生命宝石
2622,,2622,800023,2000,1,37135,3级物理防御宝石
2623,,2623,800024,4500,1,37135,4级物理防御宝石
2624,,2624,800025,3500,1,37135,5级物理防御宝石
2625,,2625,800053,2000,1,37136,3级韧性宝石
2626,,2626,800054,4500,1,37136,4级韧性宝石
2627,,2627,800055,3500,1,37136,5级韧性宝石
2628,,2628,800004,5000,1,37137,4级生命宝石
2629,,2629,800005,3000,1,37137,5级生命宝石
2630,,2630,800006,2000,1,37137,6级生命宝石
2631,,2631,800044,5000,1,37138,4级暴击宝石
2632,,2632,800045,3000,1,37138,5级暴击宝石
2633,,2633,800046,2000,1,37138,6级暴击宝石
2634,,2634,800074,5000,1,37139,4级法术攻击宝石
2635,,2635,800075,3000,1,37139,5级法术攻击宝石
2636,,2636,800076,2000,1,37139,6级法术攻击宝石
2637,,2637,800064,5000,1,37140,4级生命回复宝石
2638,,2638,800065,3000,1,37140,5级生命回复宝石
2639,,2639,800066,2000,1,37140,6级生命回复宝石
2640,,2640,800014,5000,1,37141,4级物理攻击宝石
2641,,2641,800015,3000,1,37141,5级物理攻击宝石
2642,,2642,800016,2000,1,37141,6级物理攻击宝石
2643,,2643,800064,5000,1,37142,4级生命回复宝石
2644,,2644,800065,3000,1,37142,5级生命回复宝石
2645,,2645,800066,2000,1,37142,6级生命回复宝石
2646,,2646,800044,5000,1,37143,4级暴击宝石
2647,,2647,800045,3000,1,37143,5级暴击宝石
2648,,2648,800046,2000,1,37143,6级暴击宝石
2649,,2649,800054,5000,1,37144,4级韧性宝石
2650,,2650,800055,3000,1,37144,5级韧性宝石
2651,,2651,800056,2000,1,37144,6级韧性宝石
2652,,2652,800034,5000,1,37145,4级法术防御宝石
2653,,2653,800035,3000,1,37145,5级法术防御宝石
2654,,2654,800036,2000,1,37145,6级法术防御宝石
2655,,2655,800004,5000,1,37146,4级生命宝石
2656,,2656,800005,3000,1,37146,5级生命宝石
2657,,2657,800006,2000,1,37146,6级生命宝石
2658,,2658,800024,5000,1,37147,4级物理防御宝石
2659,,2659,800025,3000,1,37147,5级物理防御宝石
2660,,2660,800026,2000,1,37147,6级物理防御宝石
2661,,2661,800054,5000,1,37148,4级韧性宝石
2662,,2662,800055,3000,1,37148,5级韧性宝石
2663,,2663,800056,2000,1,37148,6级韧性宝石
2664,,2664,800004,2000,1,37149,4级生命宝石
2665,,2665,800005,4500,1,37149,5级生命宝石
2666,,2666,800006,3500,1,37149,6级生命宝石
2667,,2667,800044,2000,1,37150,4级暴击宝石
2668,,2668,800045,4500,1,37150,5级暴击宝石
2669,,2669,800046,3500,1,37150,6级暴击宝石
2670,,2670,800074,2000,1,37151,4级法术攻击宝石
2671,,2671,800075,4500,1,37151,5级法术攻击宝石
2672,,2672,800076,3500,1,37151,6级法术攻击宝石
2673,,2673,800064,2000,1,37152,4级生命回复宝石
2674,,2674,800065,4500,1,37152,5级生命回复宝石
2675,,2675,800066,3500,1,37152,6级生命回复宝石
2676,,2676,800014,2000,1,37153,4级物理攻击宝石
2677,,2677,800015,4500,1,37153,5级物理攻击宝石
2678,,2678,800016,3500,1,37153,6级物理攻击宝石
2679,,2679,800064,2000,1,37154,4级生命回复宝石
2680,,2680,800065,4500,1,37154,5级生命回复宝石
2681,,2681,800066,3500,1,37154,6级生命回复宝石
2682,,2682,800044,2000,1,37155,4级暴击宝石
2683,,2683,800045,4500,1,37155,5级暴击宝石
2684,,2684,800046,3500,1,37155,6级暴击宝石
2685,,2685,800054,2000,1,37156,4级韧性宝石
2686,,2686,800055,4500,1,37156,5级韧性宝石
2687,,2687,800056,3500,1,37156,6级韧性宝石
2688,,2688,800034,2000,1,37157,4级法术防御宝石
2689,,2689,800035,4500,1,37157,5级法术防御宝石
2690,,2690,800036,3500,1,37157,6级法术防御宝石
2691,,2691,800004,2000,1,37158,4级生命宝石
2692,,2692,800005,4500,1,37158,5级生命宝石
2693,,2693,800006,3500,1,37158,6级生命宝石
2694,,2694,800024,2000,1,37159,4级物理防御宝石
2695,,2695,800025,4500,1,37159,5级物理防御宝石
2696,,2696,800026,3500,1,37159,6级物理防御宝石
2697,,2697,800054,2000,1,37160,4级韧性宝石
2698,,2698,800055,4500,1,37160,5级韧性宝石
2699,,2699,800056,3500,1,37160,6级韧性宝石
2700,,2700,1,10000,4000,38003,110101
2701,,2701,1,10000,4000,38004,110102
2702,,2702,1,10000,8000,38005,120101
2703,,2703,1,10000,4300,38006,110201
2704,,2704,1,10000,4300,38007,110202
2705,,2705,1,10000,4300,38008,110203
2706,,2706,1,10000,8600,38009,120201
2707,,2707,1,10000,8600,38010,120202
2708,,2708,1,10000,5300,38011,110301
2709,,2709,1,10000,5300,38012,110302
2710,,2710,1,10000,5300,38013,110303
2711,,2711,1,10000,5300,38014,110304
2712,,2712,1,10000,5300,38015,110305
2713,,2713,1,10000,5300,38016,110306
2714,,2714,1,10000,10600,38017,120301
2715,,2715,1,10000,10600,38018,120302
2716,,2716,1,10000,10600,38019,120303
2717,,2717,1,10000,5300,38020,110401
2718,,2718,1,10000,5300,38021,110402
2719,,2719,1,10000,5300,38022,110403
2720,,2720,1,10000,5300,38023,110404
2721,,2721,1,10000,5300,38024,110405
2722,,2722,1,10000,5300,38025,110406
2723,,2723,1,10000,5300,38026,110407
2724,,2724,1,10000,5300,38027,110408
2725,,2725,1,10000,5300,38028,110409
2726,,2726,1,10000,5300,38029,110410
2727,,2727,1,10000,10600,38030,120401
2728,,2728,1,10000,10600,38031,120402
2729,,2729,1,10000,10600,38032,120403
2730,,2730,1,10000,10600,38033,120404
2731,,2731,1,10000,10600,38034,120405
2732,,2732,1,10000,5700,38035,110501
2733,,2733,1,10000,5700,38036,110502
2734,,2734,1,10000,5700,38037,110503
2735,,2735,1,10000,5700,38038,110504
2736,,2736,1,10000,5700,38039,110505
2737,,2737,1,10000,5700,38040,110506
2738,,2738,1,10000,5700,38041,110507
2739,,2739,1,10000,5700,38042,110508
2740,,2740,1,10000,5700,38043,110509
2741,,2741,1,10000,5700,38044,110510
2742,,2742,1,10000,5700,38045,110511
2743,,2743,1,10000,5700,38046,110512
2744,,2744,1,10000,11400,38047,120501
2745,,2745,1,10000,11400,38048,120502
2746,,2746,1,10000,11400,38049,120503
2747,,2747,1,10000,11400,38050,120504
2748,,2748,1,10000,11400,38051,120505
2749,,2749,1,10000,11400,38052,120506
2750,,2750,1,10000,5700,38053,110601
2751,,2751,1,10000,5700,38054,110602
2752,,2752,1,10000,5700,38055,110603
2753,,2753,1,10000,5700,38056,110604
2754,,2754,1,10000,5700,38057,110605
2755,,2755,1,10000,5700,38058,110606
2756,,2756,1,10000,5700,38059,110607
2757,,2757,1,10000,5700,38060,110608
2758,,2758,1,10000,5700,38061,110609
2759,,2759,1,10000,5700,38062,110610
2760,,2760,1,10000,5700,38063,110611
2761,,2761,1,10000,5700,38064,110612
2762,,2762,1,10000,11400,38065,120601
2763,,2763,1,10000,11400,38066,120602
2764,,2764,1,10000,11400,38067,120603
2765,,2765,1,10000,11400,38068,120604
2766,,2766,1,10000,11400,38069,120605
2767,,2767,1,10000,11400,38070,120606
2768,,2768,1,10000,5700,38071,110701
2769,,2769,1,10000,5700,38072,110702
2770,,2770,1,10000,5700,38073,110703
2771,,2771,1,10000,5700,38074,110704
2772,,2772,1,10000,5700,38075,110705
2773,,2773,1,10000,5700,38076,110706
2774,,2774,1,10000,5700,38077,110707
2775,,2775,1,10000,5700,38078,110708
2776,,2776,1,10000,5700,38079,110709
2777,,2777,1,10000,5700,38080,110710
2778,,2778,1,10000,5700,38081,110711
2779,,2779,1,10000,5700,38082,110712
2780,,2780,1,10000,11400,38083,120701
2781,,2781,1,10000,11400,38084,120702
2782,,2782,1,10000,11400,38085,120703
2783,,2783,1,10000,11400,38086,120704
2784,,2784,1,10000,11400,38087,120705
2785,,2785,1,10000,11400,38088,120706
2786,,2786,1,10000,5700,38089,110801
2787,,2787,1,10000,5700,38090,110802
2788,,2788,1,10000,5700,38091,110803
2789,,2789,1,10000,5700,38092,110804
2790,,2790,1,10000,5700,38093,110805
2791,,2791,1,10000,5700,38094,110806
2792,,2792,1,10000,5700,38095,110807
2793,,2793,1,10000,5700,38096,110808
2794,,2794,1,10000,5700,38097,110809
2795,,2795,1,10000,5700,38098,110810
2796,,2796,1,10000,5700,38099,110811
2797,,2797,1,10000,5700,38100,110812
2798,,2798,1,10000,11400,38101,120801
2799,,2799,1,10000,11400,38102,120802
2800,,2800,1,10000,11400,38103,120803
2801,,2801,1,10000,11400,38104,120804
2802,,2802,1,10000,11400,38105,120805
2803,,2803,1,10000,11400,38106,120806
2804,,2804,1,10000,7250,38107,110901
2805,,2805,1,10000,7250,38108,110902
2806,,2806,1,10000,7250,38109,110903
2807,,2807,1,10000,7250,38110,110904
2808,,2808,1,10000,7250,38111,110905
2809,,2809,1,10000,7250,38112,110906
2810,,2810,1,10000,7250,38113,110907
2811,,2811,1,10000,7250,38114,110908
2812,,2812,1,10000,7250,38115,110909
2813,,2813,1,10000,7250,38116,110910
2814,,2814,1,10000,7250,38117,110911
2815,,2815,1,10000,7250,38118,110912
2816,,2816,1,10000,14500,38119,120901
2817,,2817,1,10000,14500,38120,120902
2818,,2818,1,10000,14500,38121,120903
2819,,2819,1,10000,14500,38122,120904
2820,,2820,1,10000,14500,38123,120905
2821,,2821,1,10000,14500,38124,120906
2822,,2822,1,10000,20650,38125,111001
2823,,2823,1,10000,20650,38126,111002
2824,,2824,1,10000,20650,38127,111003
2825,,2825,1,10000,20650,38128,111004
2826,,2826,1,10000,20650,38129,111005
2827,,2827,1,10000,20650,38130,111006
2828,,2828,1,10000,20650,38131,111007
2829,,2829,1,10000,20650,38132,111008
2830,,2830,1,10000,20650,38133,111009
2831,,2831,1,10000,20650,38134,111010
2832,,2832,1,10000,20650,38135,111011
2833,,2833,1,10000,20650,38136,111012
2834,,2834,1,10000,41300,38137,121001
2835,,2835,1,10000,41300,38138,121002
2836,,2836,1,10000,41300,38139,121003
2837,,2837,1,10000,41300,38140,121004
2838,,2838,1,10000,41300,38141,121005
2839,,2839,1,10000,41300,38142,121006
2840,,2840,1,10000,32800,38143,111101
2841,,2841,1,10000,32800,38144,111102
2842,,2842,1,10000,32800,38145,111103
2843,,2843,1,10000,32800,38146,111104
2844,,2844,1,10000,32800,38147,111105
2845,,2845,1,10000,32800,38148,111106
2846,,2846,1,10000,32800,38149,111107
2847,,2847,1,10000,32800,38150,111108
2848,,2848,1,10000,32800,38151,111109
2849,,2849,1,10000,32800,38152,111110
2850,,2850,1,10000,32800,38153,111111
2851,,2851,1,10000,32800,38154,111112
2852,,2852,1,10000,65600,38155,121101
2853,,2853,1,10000,65600,38156,121102
2854,,2854,1,10000,65600,38157,121103
2855,,2855,1,10000,65600,38158,121104
2856,,2856,1,10000,65600,38159,121105
2857,,2857,1,10000,65600,38160,121106
2858,,2858,1,10000,32800,38161,111201
2859,,2859,1,10000,32800,38162,111202
2860,,2860,1,10000,32800,38163,111203
2861,,2861,1,10000,32800,38164,111204
2862,,2862,1,10000,32800,38165,111205
2863,,2863,1,10000,32800,38166,111206
2864,,2864,1,10000,32800,38167,111207
2865,,2865,1,10000,32800,38168,111208
2866,,2866,1,10000,32800,38169,111209
2867,,2867,1,10000,32800,38170,111210
2868,,2868,1,10000,32800,38171,111211
2869,,2869,1,10000,32800,38172,111212
2870,,2870,1,10000,65600,38173,121201
2871,,2871,1,10000,65600,38174,121202
2872,,2872,1,10000,65600,38175,121203
2873,,2873,1,10000,65600,38176,121204
2874,,2874,1,10000,65600,38177,121205
2875,,2875,1,10000,65600,38178,121206
2876,,2876,1,10000,40100,38179,111301
2877,,2877,1,10000,40100,38180,111302
2878,,2878,1,10000,40100,38181,111303
2879,,2879,1,10000,40100,38182,111304
2880,,2880,1,10000,40100,38183,111305
2881,,2881,1,10000,40100,38184,111306
2882,,2882,1,10000,40100,38185,111307
2883,,2883,1,10000,40100,38186,111308
2884,,2884,1,10000,40100,38187,111309
2885,,2885,1,10000,40100,38188,111310
2886,,2886,1,10000,40100,38189,111311
2887,,2887,1,10000,40100,38190,111312
2888,,2888,1,10000,80200,38191,121301
2889,,2889,1,10000,80200,38192,121302
2890,,2890,1,10000,80200,38193,121303
2891,,2891,1,10000,80200,38194,121304
2892,,2892,1,10000,80200,38195,121305
2893,,2893,1,10000,80200,38196,121306
2894,,2894,1,10000,46100,38197,111401
2895,,2895,1,10000,46100,38198,111402
2896,,2896,1,10000,46100,38199,111403
2897,,2897,1,10000,46100,38200,111404
2898,,2898,1,10000,46100,38201,111405
2899,,2899,1,10000,46100,38202,111406
2900,,2900,1,10000,46100,38203,111407
2901,,2901,1,10000,46100,38204,111408
2902,,2902,1,10000,46100,38205,111409
2903,,2903,1,10000,46100,38206,111410
2904,,2904,1,10000,46100,38207,111411
2905,,2905,1,10000,46100,38208,111412
2906,,2906,1,10000,92200,38209,121401
2907,,2907,1,10000,92200,38210,121402
2908,,2908,1,10000,92200,38211,121403
2909,,2909,1,10000,92200,38212,121404
2910,,2910,1,10000,92200,38213,121405
2911,,2911,1,10000,92200,38214,121406
2912,,2912,1,10000,53900,38215,111501
2913,,2913,1,10000,53900,38216,111502
2914,,2914,1,10000,53900,38217,111503
2915,,2915,1,10000,53900,38218,111504
2916,,2916,1,10000,53900,38219,111505
2917,,2917,1,10000,53900,38220,111506
2918,,2918,1,10000,53900,38221,111507
2919,,2919,1,10000,53900,38222,111508
2920,,2920,1,10000,53900,38223,111509
2921,,2921,1,10000,53900,38224,111510
2922,,2922,1,10000,53900,38225,111511
2923,,2923,1,10000,53900,38226,111512
2924,,2924,1,10000,107800,38227,121501
2925,,2925,1,10000,107800,38228,121502
2926,,2926,1,10000,107800,38229,121503
2927,,2927,1,10000,107800,38230,121504
2928,,2928,1,10000,107800,38231,121505
