key,remarks,ranking,robotType,level,quality,star,equipments,enchant,gemCount,gemType,gemLevel,firstSkillLevel,secondSkillLevel,thirdSkillLevel,fourthSkillLevel,fifthSkillLevel,fashions,vipLevel,magicId,magicLevel,heroGroupId,heroLevel,heroQuality,heroStar,heroEquipments,heroEnchant,heroGemCount,heroGemType,heroGemLevel,heroFirstSkillLevel,heroSecondSkillLevel,heroThirdSkillLevel,heroFourthSkillLevel,heroFifthSkillLevel,fixEquipLevel,fixEquipQuality,fixEquipStar,taoistLevel,heroFetters,extraAttrId,limitValue
518,,9,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603701,29,10016,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
519,,10,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603701,29,10016,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
520,,11,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603701,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
521,,12,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603401,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
522,,13,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603501,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
523,,14,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603401,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
524,,15,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603501,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
525,,1,2,24,4,2,4,0,0,0,0,24,24,0,0,0,0,0,603101,19,10017,24,4,2,4,0,0,0,0,24,24,0,0,0,12,1,0,0,,,1~10
526,,2,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
527,,3,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
528,,4,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
529,,5,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603101,27,10017,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
530,,6,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603001,30,10016,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,1~10
531,,7,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603101,30,10016,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,1~10
532,,8,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603701,30,10016,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,1~10
533,,9,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603701,30,10016,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,1~10
534,,10,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603701,30,10016,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,1~10
535,,11,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603701,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
536,,12,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603401,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
537,,13,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603501,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
538,,14,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603401,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
539,,15,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603501,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
540,,1,2,24,4,2,4,0,0,0,0,24,24,0,0,0,0,0,603101,19,10017,24,4,2,4,0,0,0,0,24,24,0,0,0,12,1,0,0,,,1~10
541,,2,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
542,,3,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
543,,4,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
544,,5,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603101,27,10017,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
545,,6,2,32,6,2,6,0,0,0,0,32,32,32,0,0,0,0,603001,31,10016,32,6,2,6,0,0,0,0,32,32,32,0,0,22,2,0,"14,5,0",,,1~10
546,,7,2,32,6,2,6,0,0,0,0,32,32,32,0,0,0,0,603101,31,10016,32,6,2,6,0,0,0,0,32,32,32,0,0,22,2,0,"14,5,0",,,1~10
547,,8,2,32,6,2,6,0,0,0,0,32,32,32,0,0,0,0,603701,31,10016,32,6,2,6,0,0,0,0,32,32,32,0,0,22,2,0,"14,5,0",,,1~10
548,,9,2,32,6,2,6,0,0,0,0,32,32,32,0,0,0,0,603701,31,10016,32,6,2,6,0,0,0,0,32,32,32,0,0,22,2,0,"14,5,0",,,1~10
549,,10,2,32,6,2,6,0,0,0,0,32,32,32,0,0,0,0,603701,31,10016,32,6,2,6,0,0,0,0,32,32,32,0,0,22,2,0,"14,5,0",,,1~10
550,,11,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603701,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
551,,12,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603401,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
552,,13,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603501,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
553,,14,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603401,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
554,,15,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603501,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
555,,1,2,25,4,2,6,0,0,0,0,25,25,0,0,0,0,0,603101,22,10017,25,4,2,6,0,0,0,0,25,25,0,0,0,14,1,0,0,,,1~10
556,,2,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
557,,3,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
558,,4,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
559,,5,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603101,29,10017,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
560,,6,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603001,32,10016,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,1~10
561,,7,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603101,32,10016,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,1~10
562,,8,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603701,32,10016,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,1~10
563,,9,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603701,32,10016,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,1~10
564,,10,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603701,32,10016,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,1~10
565,,11,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603701,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
566,,12,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603401,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
567,,13,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603501,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
568,,14,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603401,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
569,,15,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603501,33,10015,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,11~15
570,,1,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
571,,2,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
572,,3,2,28,5,2,6,0,0,0,0,28,28,28,0,0,0,0,603101,26,10017,28,5,2,6,0,0,0,0,28,28,28,0,0,18,1,0,"5,1,0",,,1~10
573,,4,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603001,30,10017,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,1~10
574,,5,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
575,,6,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603001,33,10016,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
576,,7,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10016,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
577,,8,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603701,33,10016,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
578,,9,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603701,33,10016,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
579,,10,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603701,33,10016,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
580,,11,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603601,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
581,,12,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603411,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
582,,13,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603511,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
583,,14,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603411,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
584,,15,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603511,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
585,,1,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
586,,2,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
587,,3,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603101,27,10017,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
588,,4,2,32,6,2,6,0,0,0,0,32,32,32,0,0,0,0,603001,31,10017,32,6,2,6,0,0,0,0,32,32,32,0,0,22,2,0,"14,5,0",,,1~10
589,,5,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
590,,6,2,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,0,0,603011,34,10016,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,24,2,0,"20,8,0",,,1~10
591,,7,2,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,0,0,603111,34,10016,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,24,2,0,"20,8,0",,,1~10
592,,8,2,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,0,0,603601,34,10016,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,24,2,0,"20,8,0",,,1~10
593,,9,2,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,0,0,603601,34,10016,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,24,2,0,"20,8,0",,,1~10
594,,10,2,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,0,0,603601,34,10016,35,7,2,3,0,0,"800004,800014,800024,800034,800074",4,35,35,35,0,0,24,2,0,"20,8,0",,,1~10
595,,11,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603601,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
596,,12,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603411,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
597,,13,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603511,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
598,,14,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603411,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
599,,15,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603511,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
600,,1,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
601,,2,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
602,,3,2,29,6,2,1,0,0,0,0,29,29,29,0,0,0,0,603101,27,10017,29,6,2,1,0,0,0,0,29,29,29,0,0,19,1,0,"8,2,0",,,1~10
603,,4,2,33,7,2,1,0,0,0,0,33,33,33,0,0,0,0,603001,32,10017,33,7,2,1,0,0,0,0,33,33,33,0,0,22,2,0,"16,6,0",,,1~10
604,,5,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
605,,6,2,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,0,0,603011,35,10016,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,24,2,0,"21,9,0",,,1~10
606,,7,2,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,0,0,603111,35,10016,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,24,2,0,"21,9,0",,,1~10
607,,8,2,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,0,0,603601,35,10016,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,24,2,0,"21,9,0",,,1~10
608,,9,2,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,0,0,603601,35,10016,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,24,2,0,"21,9,0",,,1~10
609,,10,2,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,0,0,603601,35,10016,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,24,2,0,"21,9,0",,,1~10
610,,11,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603601,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
611,,12,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603411,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
612,,13,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603511,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
613,,14,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603411,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
614,,15,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603511,37,10015,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,11~15
615,,1,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
616,,2,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
617,,3,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603101,29,10017,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
618,,4,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603001,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
619,,5,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
620,,6,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603011,35,10016,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
621,,7,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603111,35,10016,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
622,,8,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603601,35,10016,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
623,,9,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603601,35,10016,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
624,,10,2,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,0,0,603601,35,10016,37,7,2,5,0,0,"800004,800014,800024,800034,800074",4,37,37,37,0,0,25,2,0,"22,10,0",,,1~10
625,,11,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603601,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
626,,12,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603411,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
627,,13,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603511,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
628,,14,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603411,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
629,,15,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603511,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
630,,1,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
631,,2,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603001,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
632,,3,2,31,6,2,4,0,0,0,0,31,31,31,0,0,0,0,603101,30,10017,31,6,2,4,0,0,0,0,31,31,31,0,0,21,2,0,"12,4,0",,,1~10
633,,4,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603001,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
634,,5,2,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,0,0,603111,35,10017,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,24,2,0,"21,9,0",,,1~10
635,,6,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603011,37,10016,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,1~10
636,,7,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603111,37,10016,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,1~10
637,,8,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603601,37,10016,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,1~10
638,,9,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603601,37,10016,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,1~10
639,,10,2,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,0,0,603601,37,10016,38,7,2,6,0,0,"800005,800015,800025,800035,800075",5,38,38,38,0,0,26,2,0,"23,11,0",,,1~10
640,,11,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603601,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
641,,12,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603411,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
642,,13,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603511,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
643,,14,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603411,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
644,,15,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603511,37,10015,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,11~15
645,,1,2,27,5,2,4,0,0,0,0,27,27,27,0,0,0,0,603101,24,10017,27,5,2,4,0,0,0,0,27,27,27,0,0,17,1,0,0,,,1~10
646,,2,2,30,6,2,3,0,0,0,0,30,30,30,0,0,0,0,603001,29,10017,30,6,2,3,0,0,0,0,30,30,30,0,0,20,2,0,"10,3,0",,,1~10
647,,3,2,34,7,2,2,0,0,0,0,34,34,34,0,0,0,0,603101,33,10017,34,7,2,2,0,0,0,0,34,34,34,0,0,23,2,0,"18,7,0",,,1~10
648,,4,2,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,0,0,603011,35,10017,36,7,2,4,0,0,"800004,800014,800024,800034,800074",4,36,36,36,0,0,24,2,0,"21,9,0",,,1~10
649,,5,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603111,37,10017,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
650,,6,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603011,37,10016,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
651,,7,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603111,37,10016,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
652,,8,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603601,37,10016,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
653,,9,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603601,37,10016,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
654,,10,2,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,0,0,603601,37,10016,39,8,2,1,0,0,"800004,800014,800024,800034,800074",4,39,39,39,0,0,26,2,0,"24,12,0",,,1~10
