key,Remarks,word
11376,,毛澤東一生反孔
11377,,毛澤東一生姦汙
11378,,毛澤東依然陰魂不散
11379,,毛澤東這個大和尚
11380,,毛澤東這個歷史的罪人
11381,,毛澤東這類政治人物
11382,,毛主席紀念堂上市論
11383,,毛主席叫我咬誰我咬誰
11384,,毛主義的受害者
11385,,公審江澤民
11386,,瘟家暴
11387,,溫家寶幕僚
11388,,溫家寶自扇嘴巴
11389,,神奇的8341
11390,,神奇8341
11391,,神奇的老人
11392,,黃海事件
11393,,黃海暗殺
11394,,高幹子弟
11395,,舉著紅旗反紅旗
11396,,毛澤東三個時期的旗幟
11397,,鄧小平的政治交代
11398,,八三四一部隊
11399,,中央警衛局
11400,,中辦警衛局
11401,,公安部就局
11402,,中央警衛團
11403,,毛主席的qq
11404,,上級領導提倡的就是正確的
11405,,毛澤東的qq
11406,,毛主席聊qq
11407,,毛澤東聊qq
11408,,主席貼身保鏢
11409,,主席的貼身保鏢
11410,,總理的貼身保鏢
11411,,總理貼身保鏢
11412,,領導人保鏢
11413,,領導人貼身保鏢
11414,,毛澤南
11415,,毛澤西
11416,,毛澤北
11417,,黃海ci胡
11418,,黃海刺胡
11419,,主席保鏢
11420,,中南海保鏢
11421,,公審毛澤東
11422,,毛澤東獨裁
11423,,鄧矮
11424,,鄧兒
11425,,主席領袖群倫
11426,,江吹拉彈唱粉墨登場
11427,,胡溫除了流眼淚
11428,,特殊階層
11429,,高幹子女
11430,,軍牌詳解
11431,,中南海事件
11432,,重新評價毛澤東
11433,,重評毛澤東
11434,,鄧小平失算
11435,,胡錦濤左右為難
11436,,摸黑毛澤東
11437,,反毛方陣
11438,,田明建槍戰
11439,,田明建事件
11440,,建國門事件
11441,,建國門槍戰
11442,,田明建
11443,,胡錦濤下臺
11444,,胡僅濤
11445,,恢復三民主義
11446,,慶紅批閱
11447,,國母宋祖英
11448,,江澤民的情婦
11449,,江澤民情婦
11450,,江爺爺來背
11451,,中國高幹
11452,,鄧小平的恐女症
11453,,誰是胡溫的接班人
11454,,打倒胡錦濤
11455,,夢網洪志
11456,,李三共志
11457,,宏志
11458,,末世論
11459,,群體滅絕
11460,,神通加持法
11461,,三退
11462,,慧網
11463,,法輪佛法
11464,,以血護法
11465,,張宏堡
11466,,法輪常轉
11467,,遠志明
11468,,遠志明
11469,,氣官影片
11470,,家庭教會
11471,,江氏集團
11472,,善.惡
11473,,自在遊神
11474,,自由遊神
11475,,大法新聞社
11476,,亞太正悟網
11477,,歐洲圓明網
11478,,澳洲光明網
11479,,正見網
11480,,新生網
11481,,放光明電視臺
11482,,臺灣放光明
11483,,新唐人電視
11484,,阿波羅網
11485,,大法之聲
11486,,明毀網
11487,,洪法
11488,,219.84.8.146:82
11489,,法輪功
11490,,汕頭頻傳擄童割器官
11491,,高智晟
11492,,李洪之
11493,,明慧網
11494,,強摘器官
11495,,正大光明教
11496,,東方閃電
11497,,家庭基督教會
11498,,正見網
11499,,正見網
11500,,正見網
11501,,活體摘取器官
11502,,阿波羅新聞網
11503,,法輪聖王
11504,,法輪尊聖
11505,,琺輪工
11506,,falun
11507,,金牛教
11508,,陳鴿
11509,,琺侖
11510,,全能神
11511,,門徒會
11512,,女基督
11513,,呼喊派
11514,,李長壽
11515,,趙維山
11516,,話在肉身顯現
11517,,東方發出的閃電
11518,,救主早已駕雲重歸
11519,,神向全宇發聲
11520,,審判在神家起首
11521,,神隱秘的作工
11522,,聖靈末世的工作
11523,,聖靈向眾教會說話
11524,,在光中行走
11525,,神的說話與人的交通
11526,,那靈在說話
11527,,基督的發表
11528,,你聽見神的聲音了嗎
11529,,七號已經吹響
11530,,神在末世的發聲
11531,,實際神
11532,,聖靈所使用
11533,,琺侖功
11534,,610歹徒
11535,,大法弟子
11536,,三去輪
11537,,610公安
11538,,610國保
11539,,610辦公室
11540,,610綁架
11541,,610暴力
11542,,610不法人員
11543,,610不法之徒
11544,,610的惡棍
11545,,610的惡人
11546,,610的邪惡
11547,,610惡警
11548,,610惡人
11549,,610惡徒
11550,,610同夥
11551,,610基地
11552,,610恐怖
11553,,610狂妄
11554,,610迫害
11555,,610強化洗腦
11556,,610強行帶走
11557,,610請來了已經邪悟的幫教人員
11558,,610頭目
11559,,610頭子
11560,,610洗腦
11561,,610邪惡
11562,,610與公安
11563,,610直接幹的
11564,,7.20迫害
11565,,法x輪x功
11566,,zen1shan2ren3
11567,,zenshanren
11568,,大赦國際
11569,,大法學員
11570,,610辦頭目
11571,,610成員
11572,,fl功
11573,,大法好
11574,,保先邪惡活動
11575,,保鮮專欄毒害世人
11576,,法輪文化
11577,,活體實驗
11578,,美西講法
11579,,美西國際法會講法
11580,,活體器官
11581,,大ji元
11582,,大圓滿法
11583,,大善大忍
11584,,法正人間預
11585,,江澤民其人
11586,,江氏末政
11587,,京城血案的真相
11588,,法侖
11589,,中國之毀滅
11590,,自焚案驚人秘密
11591,,自焚還是騙局
11592,,洗腦班
11593,,大法的純潔
11594,,大法資料
11595,,非法抓捕
11596,,被害學員
11597,,大法修煉
11598,,被毛整死
11599,,參與迫害的中共
11600,,明慧週報
11601,,明慧週刊
11602,,修煉大法
11603,,發愣工
11604,,法.輪功
11605,,法.輪.功
11606,,法輪.功
11607,,法l2工力
11608,,法一輪一功
11609,,法輪一功
11610,,法一輪功
11611,,非法器官移植
11612,,非法鎮壓
11613,,誹謗大法
11614,,佛家大法
11615,,破壞大法
11616,,干擾大法
11617,,高.智.晟
11618,,六一○辦公室
11619,,秘密關押
11620,,秘密監禁
11621,,蘇家屯式的集中營
11622,,蘇家屯式集中營
11623,,蘇家屯集中營
11624,,蘇家屯秘密集中營
11625,,蘇家屯地下集中營
11626,,蘇家屯式地下集中營
11627,,明慧編輯部
11628,,明慧的同修
11629,,明慧彙編
11630,,明慧圖
11631,,明慧消息
11632,,明慧新聞
11633,,明慧週末
11634,,明慧資料
11635,,明慧廣播
11636,,器官摘除
11637,,竊取活人皮膚
11638,,馬列毒瘤
11639,,三去lung
11640,,三去lungong
11641,,三去車侖
11642,,摘取人體器官
11643,,hongzhi
11644,,盜取器官
11645,,摘取犯人器官
11646,,偽科學
11647,,610非法組織610恐怖機構
11648,,610恐怖組
11649,,610親
11650,,610組織
11651,,fa3車侖g
11652,,x教組織
11653,,dajiyuan
11654,,clearwisdom.net
11655,,epochtaiwan.net
11656,,epochtimes.com
11657,,epochtpeseed.net.tw
11658,,gardennetworks.com
11659,,zhengjian.org
11660,,法l輪l功
11661,,minghui.org
11662,,servebeer.com
11663,,sodjy.co.jp
11664,,unusualperson.com
11665,,wujie.net
11666,,zhonghua999.com
11667,,北美大湖區法會上講法
11668,,北美大湖區講法
11669,,北美講法
11670,,北美巡迴講法
11671,,不政治
11672,,長春講法
11673,,長春解法
11674,,大法不可被利用
11675,,大法洪傳時代
11676,,大法堅不可摧
11677,,大法金剛永純
11678,,大法義解
11679,,大湖區講法
11680,,弟子的偉大
11681,,江澤民推卸不了的歷史責任
11682,,精進要旨
11683,,發出強大正念
11684,,發出正念
11685,,發正念
11686,,法正乾坤
11687,,法輪佛學
11688,,法輪圖形
11689,,法輪修煉
11690,,法輪樁法
11691,,法輪組織
11692,,法輪周天法
11693,,法能破一切邪惡
11694,,法能破一切執著
11695,,非法拘留
11696,,非法抄家
11697,,非法關押
11698,,非法勞教
11699,,非法秘密判刑
11700,,非法秘密抓捕
11701,,非法判刑
11702,,非法取締
11703,,非法抓走
11704,,紀元動態
11705,,紀元快訊
11706,,紀元特稿
11707,,紀元文化
11708,,紀元專欄
11709,,正法修煉
11710,,正法之路
11711,,正見書籍
11712,,正清網
11713,,氵去lun
11714,,琺倫
11715,,真sh忍
11716,,9一i平
11717,,da法好
11718,,神懲罰黨
11719,,氵去侖
11720,,fa工力
11721,,李da師
11722,,輪公
11723,,輪攻
11724,,淪功
11725,,淪公
11726,,淪攻
11727,,論攻
11728,,論功
11729,,法論公
11730,,倫攻
11731,,倫公
11732,,法淪
11733,,法倫
11734,,發輪
11735,,發論
11736,,發淪
11737,,發倫
11738,,輪功
11739,,輪公
11740,,輪攻
11741,,淪功
11742,,淪公
11743,,淪攻
11744,,論攻
11745,,論功
11746,,論公
11747,,倫攻
11748,,倫功
11749,,倫公
11750,,大g元
11751,,法治大法
11752,,不信耶穌的人會下地獄
11753,,法掄工
11754,,萬邦教會
11755,,萬邦宣教教會
11756,,fa掄工力
11757,,會道門
11758,,主神教
11759,,中華養生益智功
11760,,曠野窄門
11761,,太比力克
11762,,沈昌特功
11763,,觀音法門
11764,,聞香教
11765,,圓頓教
11766,,圓頓法門
11767,,被立王
11768,,國際中功總會
11769,,國際中功總會
11770,,靈靈教
11771,,三元教
11772,,樂施會
11773,,aboluowang.com
11774,,聯合教會
11775,,城市教會
11776,,三贖基督
11777,,見證三贖
11778,,蒙福派
11779,,二兩???
11780,,囊帕拉
11781,,雪山獅子
11782,,次旺仁增
11783,,東突
11784,,東土耳其斯坦
11785,,西藏論壇
11786,,自由西藏
11787,,北京之春
11788,,自由時報
11789,,蔡崇國
11790,,北美自由論壇
11791,,亞洲自由之聲
11792,,春夏自由論壇
11793,,正義黨論壇
11794,,宇明網
11795,,蒙古國
11796,,統獨論壇
11797,,臺盟
11798,,臺灣建國運動組織
11799,,臺灣青年獨立聯盟
11800,,臺灣政論區
11801,,臺灣自由聯盟
11802,,獨立臺灣會
11803,,建國黨
11804,,烏伊會
11805,,世維會
11806,,西藏萬歲
11807,,我的上師
11808,,反漢複藏
11809,,藏族獨立
11810,,西藏之聲
11811,,其美仁增
11812,,自由亞洲電臺
11813,,達賴集團
11814,,踩踏佛像
11815,,藏國
11816,,白玉網
11817,,西藏要人權
11818,,西藏要人權
11819,,西藏要獨立
11820,,蒙獨
11821,,黑色之年
11822,,西藏婦女會
11823,,熱比亞
11824,,熱比婭
11825,,曹長青
11826,,西藏作為宗教國家
11827,,天佑臺灣
11828,,1989年諾貝爾和平獎
11829,,印度愛藏
11830,,祝福達賴
11831,,西藏49秒
11832,,voanews.com
11833,,rfa.org
11834,,洛波桑
11835,,西藏平暴
11836,,雪山獅子旗
11837,,dalailama
11838,,西藏青年大會
11839,,前政治犯協會
11840,,西藏全國民主黨
11841,,國際西藏運動
11842,,西藏委員會
11843,,西藏之友
11844,,西藏的控制
11845,,西藏的壓制
11846,,拉頓德通
11847,,剛熱
11848,,西藏團結委員會
11849,,西藏人民大起義運動
11850,,泰米爾猛虎
11851,,自殺式爆炸
11852,,索朗朗傑
11853,,迪考譚凱
11854,,旦正昂傑
11855,,夏珠活佛
11856,,門朗塔慶
11857,,格桑堅贊
11858,,西藏國家
11859,,西藏婦女協會
11860,,噶倫桑東
11861,,國際支援西藏網路
11862,,九十三運動
11863,,普布次仁仁波切
11864,,freetibet
11865,,達賴喇嘛
11866,,藏人國旗
11867,,藏人的國旗
11868,,桑東仁波切
11869,,比次仁
11870,,聖戰組織
11871,,聖戰培訓班
11872,,東伊運
11873,,突厥斯坦伊斯蘭黨
11874,,東突解
11875,,世界維吾爾青年代表大會
11876,,苗獨
11877,,台獨
11878,,世界維吾爾代表大會
11879,,熱比婭
11880,,熱比婭
11881,,熱比婭
11882,,世界維吾爾代表大會
11883,,精神母親
11884,,世維大會
11885,,世界維吾爾大會
11886,,迪裡夏提
11887,,世界維吾爾族人大會
11888,,多裡坤艾沙
11889,,多裡坤.艾沙
11890,,新納粹
11891,,歐洲東突聯盟
11892,,東突資訊中心
11893,,阿不都吉力力
11894,,卡拉凱西
11895,,烏茲別克斯坦伊斯蘭運動
11896,,阿卜杜勒
11897,,哈克
11898,,艾孜來提
11899,,真主党
11900,,東突民族黨
11901,,維吾爾青年聯盟
11902,,東突資訊聯絡中心
11903,,藍色蒙古
11904,,愛的10個條件
11905,,瑞典維吾爾人委員會
11906,,買買提
11907,,阿不都熱合曼
11908,,艾山買合蘇木
11909,,亞甫泉
11910,,新疆獨立運動
11911,,卡日阿吉
11912,,吐爾遜
11913,,胡達拜爾地
11914,,阿西爾白克
11915,,亞生買買提
11916,,阿塔汗
11917,,阿不都艾尼
11918,,國際聲援西藏運動
11919,,侯賽因江
11920,,事實獨立
11921,,東北獨立
11922,,四川獨立
11923,,回民暴動
11924,,藏青會
11925,,西藏本非國土
11926,,我的喇嘛
11927,,艾買提
11928,,亞庫甫
11929,,阿布都米吉提
11930,,夏米斯丁艾合麥提
11931,,艾可米來
11932,,吾買爾江
11933,,愛的十個條件
11934,,西藏血統
11935,,藏族血統
11936,,陳巧文
11937,,果洛拉加寺
11938,,祥薩仁波切
11939,,打壓異族
11940,,達賴活佛
11941,,沒有傷痕的酷刑
11942,,台灣獨立
11943,,新疆人
11944,,同香會
11945,,捅死一女兩男
11946,,噶瑪巴
11947,,紮西東知
11948,,19582008的恐懼
11949,,會見達賴
11950,,印度之子
11951,,起義日
11952,,反華活動
11953,,西藏抗暴
11954,,中共極左政策
11955,,我的土地我的人民
11956,,我的土地和我的人民
11957,,藏人社區
11958,,毀滅佛教
11959,,六四事件
11960,,⒍4學潮
11961,,六四學潮
11962,,民運領袖
11963,,天安門母親
11964,,六四天安
11965,,工自聯
11966,,中國六四真相
11967,,坦克車從學生們的身上輾過
11968,,軍隊向人民開槍
11969,,坦克車壓傷
11970,,六4事件
11971,,天安門事件
11972,,六四詩集
11973,,六四詩集
11974,,北京市高校學生自治聯合會
11975,,北京工人自治聯合會
11976,,六四鎮壓
11977,,六四屠殺
11978,,天安門屠殺
11979,,天安門清場
11980,,64事件
11981,,第二十七軍
11982,,五一七宣言
11983,,四二二事件
11984,,天安門大屠殺
11985,,八九民運
11986,,八九學運
11987,,八九見證
11988,,六四政變
11989,,六四屠城
11990,,六四之役
11991,,六四母親
11992,,六四血案
11993,,天安門錄影帶
11994,,89學潮
11995,,天安門四君子
11996,,6.4事件
11997,,張柏笠
11998,,天安門大學生事件
11999,,港支聯
12000,,香港支聯會
12001,,六肆
12002,,除報禁
12003,,六四慘案
12004,,五四談話
12005,,六四風波
12006,,二六社論
12007,,北高聯
12008,,六四尾聲
12009,,六四民運
12010,,六四死難者
12011,,六四平反
12012,,六四動亂
12013,,六四暴亂
12014,,平反64
12015,,平反六四
12016,,tiananmenshijian
12017,,六．四運動
12018,,64學生運動
12019,,八九學生
12020,,六.四慘案
12021,,六si死難
12022,,六四死難
12023,,64死難者
12024,,64死難
12025,,6.4運動
12026,,64運動
12027,,64學潮
12028,,6四事件
12029,,6四學潮
12030,,6泗
12031,,六泗
12032,,64血案
12033,,64學運
12034,,六四學運
12035,,六四之後
12036,,六四之後
12037,,學生運動
12038,,64遇難
12039,,六四遇難
12040,,64死難
12041,,勿忘六四
12042,,勿忘64
12043,,毋忘六四
12044,,毋忘64
12045,,六四民運
12046,,64民運
12047,,民運平反
12048,,liu四
12049,,liu泗
12050,,六si
12051,,六四紀念
12052,,紀念六四
12053,,64紀念
12054,,紀念64
12055,,64天安門
12056,,六四二十周年
12057,,六四20周年
12058,,64二十周年
12059,,民運二十周年
12060,,民運20周年
12061,,紀念89
12062,,89紀念
12063,,紀念八九
12064,,八九紀念
12065,,八九二十周年
12066,,89二十周年
12067,,八九20周年
12068,,六四屠殺
12069,,六四血腥
12070,,學潮
12071,,戒嚴
12072,,廣場學生
12073,,426社論
12074,,516社論
12075,,絕食靜坐
12076,,吳學燦
12077,,血洗政策
12078,,89年春夏之交
12079,,還我紫陽
12080,,高治聯
12081,,血洗京華
12082,,4．26社論
12083,,鮑彤
12084,,改革歷程
12085,,國家囚徒
12086,,趙紫陽回憶錄
12087,,軍隊屠城
12088,,6.4學潮
12089,,熊焱
12090,,熊炎
12091,,八九之後
12092,,89之後
12093,,靜思節
12094,,禁食禱告日
12095,,唐荊陵
12096,,熱血可以換來自由
12097,,歷史的傷口
12098,,八九風波
12099,,89風波
12100,,靜思節
12101,,靜偲兯
12102,,靜偲節
12103,,6月fourth
12104,,懷念64
12105,,屠殺學生
12106,,屠殺大學生
12107,,悼念胡耀邦
12108,,二十年前天安門
12109,,政治風波
12110,,20年前天安門
12111,,張伯笠
12112,,學生運動
12113,,天安門的母親
12114,,隱退的正義
12115,,同聲哭泣
12116,,民主運動
12117,,鮑樸
12118,,64之前
12119,,雨夜送耀邦
12120,,逃離中國
12121,,64暴亂
12122,,民運
12123,,64天安
12124,,64真相
12125,,64真像
12126,,64詩集
12127,,64詩集
12128,,64鎮壓
12129,,64屠殺
12130,,64政變
12131,,64屠城
12132,,64之役
12133,,64母親
12134,,64慘案
12135,,64風波
12136,,64尾聲
12137,,64平反
12138,,64動亂
12139,,64之後
12140,,64之後
12141,,64屠殺
12142,,64血腥
12143,,64傷殘
12144,,廣場上的熱血
12145,,熱血灑廣場
12146,,廣場上的鮮血
12147,,鮮血灑廣場
12148,,89天安門
12149,,89年天安門
12150,,學生動亂
12151,,廿周年
12152,,天安門
12153,,20週年
12154,,二十週年
12155,,鮑彤
12156,,鮑樸
12157,,改革歷程
12158,,廣場上的共和國
12159,,廣場上的共和國
12160,,民主歷程
12161,,我的民主歷程
12162,,民主運動
12163,,屠殺學生
12164,,李錄
12165,,戒嚴令
12166,,64歷史
12167,,民主化運動
12168,,64旁見
12169,,柴琳
12170,,柴鈴
12171,,六一一四
12172,,6一一4
12173,,六一四
12174,,6一4
12175,,吾爾開
12176,,吾爾開西
12177,,泯運
12178,,戒嚴指揮
12179,,候德建
12180,,柴總指揮
12181,,北京動亂
12182,,天安門之魂
12183,,springof1989
12184,,天安門廣場槍殺學生
12185,,天安門廣場大屠殺
12186,,天安門廣場民主運動
12187,,八九六四
12188,,64memo.com
12189,,六四檔案
12190,,天安門事變
12191,,血腥鎮壓
12192,,四月二十六日社論
12193,,八九北京事件
12194,,血洗京城
12195,,血洗北京
12196,,反革命暴亂
12197,,1989年春夏之交
12198,,封從德
12199,,郭海峰
12200,,趙長青
12201,,王有才
12202,,周鋒鎖
12203,,王維林
12204,,軍民衝突
12205,,天安門被清場
12206,,陳一諮
12207,,蘇曉康
12208,,學自聯
12209,,邢錚
12210,,蘇曉康
12211,,河殤
12212,,外高聯
12213,,1989天安門
12214,,鮑戈
12215,,六四圖片
12216,,六四摻案
12217,,tiananmen事件
12218,,鎮壓學生事件
12219,,林昭
12220,,動亂分子
12221,,大學動亂
12222,,6.4屠城
12223,,89年學潮
12224,,八九年學潮
12225,,大學生鬧天安門
12226,,鎮壓六四
12227,,32660
12228,,學潮暴亂
12229,,漆黑將不再面對
12230,,天安門母親的呼喚
12231,,狐狸先生的尾巴
12232,,bloodisonthesquare
12233,,國共偽造的歷史
12234,,毛澤東的最後二十年
12235,,天安門路在何方
12236,,怎麼看和怎麼辦
12237,,江上的母親塵世挽歌
12238,,走近冰山
12239,,⑥四分子
12240,,坦克節
12241,,中共打壓
12242,,5月35號
12243,,5月35日
12244,,北京大屠殺
12245,,中共屠城
12246,,鎮壓八九
12247,,中共倒臺
12248,,六四紀念集會
12249,,嚴家其
12250,,陳一諮
12251,,萬潤南
12252,,梁擎暾
12253,,封叢德
12254,,王超華
12255,,李祿
12256,,王潤生
12257,,陳宣良
12258,,鄭義
12259,,呂京花
12260,,王炳章
12261,,徐邦泰
12262,,韓聯潮
12263,,劉永川
12264,,韓東方
12265,,趙品潞
12266,,方勵之
12267,,李淑嫻
12268,,伍凡
12269,,倪育賢
12270,,姚月謙
12271,,湯光中
12272,,吳宏達
12273,,沈彤
12274,,王若望
12275,,馮素英
12276,,楊建利
12277,,趙海青
12278,,朱嘉明
12279,,許家屯
12280,,魯德成
12281,,徐文立
12282,,曹長青
12283,,唐元雋
12284,,陳榮利
12285,,周勇軍
12286,,林保華
12287,,陳達鉦
12288,,吳海波
12289,,薑野飛
12290,,趙俊卿
12291,,袁紅冰
12292,,林保華
12293,,辛灝年
12294,,任畹町
12295,,吾爾開希
12296,,丁子霖
12297,,魏京生
12298,,蔣品超
12299,,譚作人
12300,,重建帝國
12301,,共和國之怒
12302,,中國特工
12303,,歷史篡改者
12304,,小鷹號沉沒
12305,,民殤
12306,,新中華戰記
12307,,紅旗漫漫
12308,,共和國2049
12309,,國之利刃
12310,,北京戰爭
12311,,角落裡的槍重建帝國2.0
12312,,我的文革歲月
12313,,hjt傳
12314,,晚年周恩來
12315,,中國農村調查報告
12316,,聖床
12317,,國防資料調查科
12318,,中國廢片
12319,,十七大前後的中國
12320,,鄧力群自述
