key,Remarks,Id,CopyId,Index,time,Enemy_1,Enemy_1_x,Enemy_1_z,Enemy_2,Enemy_2_x,Enemy_2_z,Enemy_3,Enemy_3_x,Enemy_3_z,Enemy_4,Enemy_4_x,Enemy_4_z,Enemy_5,Enemy_5_x,Enemy_5_z,Enemy_6,Enemy_6_x,Enemy_6_z
121602_1,,121602_1,121602,1,90,m_121602_1_1,35,6,m_121602_1_2,43,3,m_121602_1_3,43,9,,,,,,,,,
121602_2,,121602_2,121602,2,90,m_121602_2_1,75,3,m_121602_2_2,75,9,m_121602_2_3,83,6,,,,,,,,,
121602_3,,121602_3,121602,3,90,m_121602_3_1,115,6,m_121602_3_2,123,3,m_121602_3_3,123,9,,,,,,,,,
121603_1,,121603_1,121603,1,90,m_121603_1_1,60,6,,,,,,,,,,,,,,,
121604_1,,121604_1,121604,1,90,m_121604_1_1,35,6,m_121604_1_2,43,3,m_121604_1_3,43,9,,,,,,,,,
121604_2,,121604_2,121604,2,90,m_121604_2_1,75,3,m_121604_2_2,75,9,m_121604_2_3,83,6,,,,,,,,,
121604_3,,121604_3,121604,3,90,m_121604_3_1,119,6,,,,,,,,,,,,,,,
121605_1,,121605_1,121605,1,90,m_121605_1_1,35,6,m_121605_1_2,43,3,m_121605_1_3,43,9,,,,,,,,,
121605_2,,121605_2,121605,2,90,m_121605_2_1,75,3,m_121605_2_2,75,9,m_121605_2_3,83,6,,,,,,,,,
121605_3,,121605_3,121605,3,90,m_121605_3_1,119,6,,,,,,,,,,,,,,,
121606_1,,121606_1,121606,1,90,m_121606_1_1,39,6,,,,,,,,,,,,,,,
121701_1,,121701_1,121701,1,90,m_121701_1_1,35,6,m_121701_1_2,43,3,m_121701_1_3,43,9,,,,,,,,,
121701_2,,121701_2,121701,2,90,m_121701_2_1,75,3,m_121701_2_2,75,9,m_121701_2_3,83,6,,,,,,,,,
121701_3,,121701_3,121701,3,90,m_121701_3_1,115,3,m_121701_3_2,115,9,m_121701_3_3,123,6,,,,,,,,,
121702_1,,121702_1,121702,1,90,m_121702_1_1,35,6,m_121702_1_2,43,3,m_121702_1_3,43,9,,,,,,,,,
121702_2,,121702_2,121702,2,90,m_121702_2_1,75,3,m_121702_2_2,75,9,m_121702_2_3,83,6,,,,,,,,,
121702_3,,121702_3,121702,3,90,m_121702_3_1,115,6,m_121702_3_2,123,3,m_121702_3_3,123,9,,,,,,,,,
121703_1,,121703_1,121703,1,90,m_121703_1_1,60,6,,,,,,,,,,,,,,,
121704_1,,121704_1,121704,1,90,m_121704_1_1,35,6,m_121704_1_2,43,3,m_121704_1_3,43,9,,,,,,,,,
121704_2,,121704_2,121704,2,90,m_121704_2_1,75,3,m_121704_2_2,75,9,m_121704_2_3,83,6,,,,,,,,,
121704_3,,121704_3,121704,3,90,m_121704_3_1,115,3,m_121704_3_2,115,9,m_121704_3_3,123,6,,,,,,,,,
121705_1,,121705_1,121705,1,90,m_121705_1_1,35,6,m_121705_1_2,43,3,m_121705_1_3,43,9,,,,,,,,,
121705_2,,121705_2,121705,2,90,m_121705_2_1,75,3,m_121705_2_2,75,9,m_121705_2_3,83,6,,,,,,,,,
121705_3,,121705_3,121705,3,90,m_121705_3_1,119,6,,,,,,,,,,,,,,,
121706_1,,121706_1,121706,1,90,m_121706_1_1,60,6,,,,,,,,,,,,,,,
121801_1,,121801_1,121801,1,90,m_121801_1_1,35,6,m_121801_1_2,43,3,m_121801_1_3,43,9,,,,,,,,,
121801_2,,121801_2,121801,2,90,m_121801_2_1,75,3,m_121801_2_2,75,9,m_121801_2_3,83,6,,,,,,,,,
121801_3,,121801_3,121801,3,90,m_121801_3_1,115,3,m_121801_3_2,115,9,m_121801_3_3,123,6,,,,,,,,,
121802_1,,121802_1,121802,1,90,m_121802_1_1,35,6,m_121802_1_2,43,3,m_121802_1_3,43,9,,,,,,,,,
121802_2,,121802_2,121802,2,90,m_121802_2_1,75,3,m_121802_2_2,75,9,m_121802_2_3,83,6,,,,,,,,,
121802_3,,121802_3,121802,3,90,m_121802_3_1,115,3,m_121802_3_2,115,9,m_121802_3_3,123,6,,,,,,,,,
121803_1,,121803_1,121803,1,90,m_121803_1_1,39,6,,,,,,,,,,,,,,,
121804_1,,121804_1,121804,1,90,m_121804_1_1,35,6,m_121804_1_2,43,3,m_121804_1_3,43,9,,,,,,,,,
121804_2,,121804_2,121804,2,90,m_121804_2_1,75,3,m_121804_2_2,75,9,m_121804_2_3,83,6,,,,,,,,,
121804_3,,121804_3,121804,3,90,m_121804_3_1,115,3,m_121804_3_2,115,6,m_121804_3_3,115,9,m_121804_3_4,123,6,,,,,,
121805_1,,121805_1,121805,1,90,m_121805_1_1,35,6,m_121805_1_2,43,3,m_121805_1_3,43,9,,,,,,,,,
121805_2,,121805_2,121805,2,90,m_121805_2_1,75,3,m_121805_2_2,75,9,m_121805_2_3,83,6,,,,,,,,,
121805_3,,121805_3,121805,3,90,m_121805_3_1,119,6,,,,,,,,,,,,,,,
121806_1,,121806_1,121806,1,90,m_121806_1_1,60,6,,,,,,,,,,,,,,,
121901_1,,121901_1,121901,1,90,m_121901_1_1,35,6,m_121901_1_2,43,3,m_121901_1_3,43,9,,,,,,,,,
121901_2,,121901_2,121901,2,90,m_121901_2_1,75,3,m_121901_2_2,75,9,m_121901_2_3,83,6,,,,,,,,,
121901_3,,121901_3,121901,3,90,m_121901_3_1,115,6,,,,,,,,,,,,,,,
121902_1,,121902_1,121902,1,90,m_121902_1_1,35,6,m_121902_1_2,43,3,m_121902_1_3,43,9,,,,,,,,,
121902_2,,121902_2,121902,2,90,m_121902_2_1,75,3,m_121902_2_2,75,9,m_121902_2_3,83,6,,,,,,,,,
121902_3,,121902_3,121902,3,90,m_121902_3_1,115,3,m_121902_3_2,115,9,m_121902_3_3,123,6,,,,,,,,,
121903_1,,121903_1,121903,1,90,m_121903_1_1,60,6,,,,,,,,,,,,,,,
121904_1,,121904_1,121904,1,90,m_121904_1_1,35,6,m_121904_1_2,43,3,m_121904_1_3,43,9,,,,,,,,,
121904_2,,121904_2,121904,2,90,m_121904_2_1,75,3,m_121904_2_2,75,9,m_121904_2_3,83,6,,,,,,,,,
121904_3,,121904_3,121904,3,90,m_121904_3_1,115,3,m_121904_3_2,115,6,m_121904_3_3,115,9,m_121904_3_4,123,6,,,,,,
121905_1,,121905_1,121905,1,90,m_121905_1_1,35,6,m_121905_1_2,43,3,m_121905_1_3,43,9,,,,,,,,,
121905_2,,121905_2,121905,2,90,m_121905_2_1,75,3,m_121905_2_2,75,9,m_121905_2_3,83,6,,,,,,,,,
121905_3,,121905_3,121905,3,90,m_121905_3_1,115,6,,,,,,,,,,,,,,,
121906_1,,121906_1,121906,1,90,m_121906_1_1,60,6,,,,,,,,,,,,,,,
122001_1,,122001_1,122001,1,90,m_122001_1_1,35,6,m_122001_1_2,43,3,m_122001_1_3,43,9,,,,,,,,,
122001_2,,122001_2,122001,2,90,m_122001_2_1,75,3,m_122001_2_2,75,9,m_122001_2_3,83,6,,,,,,,,,
122001_3,,122001_3,122001,3,90,m_122001_3_1,115,6,,,,,,,,,,,,,,,
122002_1,,122002_1,122002,1,90,m_122002_1_1,35,6,m_122002_1_2,43,3,m_122002_1_3,43,9,,,,,,,,,
122002_2,,122002_2,122002,2,90,m_122002_2_1,75,3,m_122002_2_2,75,9,m_122002_2_3,83,6,,,,,,,,,
122002_3,,122002_3,122002,3,90,m_122002_3_1,115,6,,,,,,,,,,,,,,,
122003_1,,122003_1,122003,1,90,m_122003_1_1,60,6,,,,,,,,,,,,,,,
122004_1,,122004_1,122004,1,90,m_122004_1_1,35,6,m_122004_1_2,43,3,m_122004_1_3,43,9,,,,,,,,,
122004_2,,122004_2,122004,2,90,m_122004_2_1,75,3,m_122004_2_2,75,9,m_122004_2_3,83,6,,,,,,,,,
122004_3,,122004_3,122004,3,90,m_122004_3_1,115,6,,,,,,,,,,,,,,,
122005_1,,122005_1,122005,1,90,m_122005_1_1,35,6,m_122005_1_2,43,3,m_122005_1_3,43,9,,,,,,,,,
122005_2,,122005_2,122005,2,90,m_122005_2_1,75,3,m_122005_2_2,75,9,m_122005_2_3,83,6,,,,,,,,,
122005_3,,122005_3,122005,3,90,m_122005_3_1,119,6,,,,,,,,,,,,,,,
122006_1,,122006_1,122006,1,90,m_122006_1_1,60,6,,,,,,,,,,,,,,,
122101_1,,122101_1,122101,1,90,m_122101_1_1,35,6,m_122101_1_2,43,3,m_122101_1_3,43,9,,,,,,,,,
122101_2,,122101_2,122101,2,90,m_122101_2_1,75,3,m_122101_2_2,75,9,m_122101_2_3,83,6,,,,,,,,,
122101_3,,122101_3,122101,3,90,m_122101_3_1,115,6,,,,,,,,,,,,,,,
122102_1,,122102_1,122102,1,90,m_122102_1_1,35,6,m_122102_1_2,43,3,m_122102_1_3,43,9,,,,,,,,,
122102_2,,122102_2,122102,2,90,m_122102_2_1,75,3,m_122102_2_2,75,9,m_122102_2_3,83,6,,,,,,,,,
122102_3,,122102_3,122102,3,90,m_122102_3_1,115,3,m_122102_3_2,115,9,m_122102_3_3,123,6,,,,,,,,,
122103_1,,122103_1,122103,1,90,m_122103_1_1,60,6,,,,,,,,,,,,,,,
122104_1,,122104_1,122104,1,90,m_122104_1_1,35,6,m_122104_1_2,43,3,m_122104_1_3,43,9,,,,,,,,,
122104_2,,122104_2,122104,2,90,m_122104_2_1,75,3,m_122104_2_2,75,9,m_122104_2_3,83,6,,,,,,,,,
122104_3,,122104_3,122104,3,90,m_122104_3_1,115,3,m_122104_3_2,115,6,m_122104_3_3,115,9,m_122104_3_4,123,6,,,,,,
122105_1,,122105_1,122105,1,90,m_122105_1_1,35,6,m_122105_1_2,43,3,m_122105_1_3,43,9,,,,,,,,,
122105_2,,122105_2,122105,2,90,m_122105_2_1,75,3,m_122105_2_2,75,9,m_122105_2_3,83,6,,,,,,,,,
122105_3,,122105_3,122105,3,90,m_122105_3_1,115,6,,,,,,,,,,,,,,,
122106_1,,122106_1,122106,1,90,m_122106_1_1,60,6,,,,,,,,,,,,,,,
122201_1,,122201_1,122201,1,90,m_122201_1_1,35,6,m_122201_1_2,43,3,m_122201_1_3,43,9,,,,,,,,,
122201_2,,122201_2,122201,2,90,m_122201_2_1,75,3,m_122201_2_2,75,9,m_122201_2_3,83,6,,,,,,,,,
122201_3,,122201_3,122201,3,90,m_122201_3_1,115,3,m_122201_3_2,115,9,m_122201_3_3,123,6,,,,,,,,,
122202_1,,122202_1,122202,1,90,m_122202_1_1,35,6,m_122202_1_2,43,3,m_122202_1_3,43,9,,,,,,,,,
122202_2,,122202_2,122202,2,90,m_122202_2_1,75,3,m_122202_2_2,75,9,m_122202_2_3,83,6,,,,,,,,,
122202_3,,122202_3,122202,3,90,m_122202_3_1,115,6,m_122202_3_2,123,3,m_122202_3_3,123,9,,,,,,,,,
122203_1,,122203_1,122203,1,90,m_122203_1_1,60,6,,,,,,,,,,,,,,,
122204_1,,122204_1,122204,1,90,m_122204_1_1,35,6,m_122204_1_2,43,3,m_122204_1_3,43,9,,,,,,,,,
122204_2,,122204_2,122204,2,90,m_122204_2_1,75,3,m_122204_2_2,75,9,m_122204_2_3,83,6,,,,,,,,,
122204_3,,122204_3,122204,3,90,m_122204_3_1,115,3,m_122204_3_2,115,6,m_122204_3_3,115,9,m_122204_3_4,123,6,,,,,,
122205_1,,122205_1,122205,1,90,m_122205_1_1,35,6,m_122205_1_2,43,3,m_122205_1_3,43,9,,,,,,,,,
122205_2,,122205_2,122205,2,90,m_122205_2_1,75,3,m_122205_2_2,75,9,m_122205_2_3,83,6,,,,,,,,,
122205_3,,122205_3,122205,3,90,m_122205_3_1,115,6,m_122205_3_2,123,3,m_122205_3_3,123,9,,,,,,,,,
122206_1,,122206_1,122206,1,90,m_122206_1_1,60,6,,,,,,,,,,,,,,,
122301_1,,122301_1,122301,1,90,m_122301_1_1,35,6,m_122301_1_2,43,3,m_122301_1_3,43,9,,,,,,,,,
122301_2,,122301_2,122301,2,90,m_122301_2_1,75,3,m_122301_2_2,75,9,m_122301_2_3,83,6,,,,,,,,,
122301_3,,122301_3,122301,3,90,m_122301_3_1,115,6,,,,,,,,,,,,,,,
122302_1,,122302_1,122302,1,90,m_122302_1_1,35,6,m_122302_1_2,43,3,m_122302_1_3,43,9,,,,,,,,,
122302_2,,122302_2,122302,2,90,m_122302_2_1,75,3,m_122302_2_2,75,9,m_122302_2_3,83,6,,,,,,,,,
122302_3,,122302_3,122302,3,90,m_122302_3_1,115,6,,,,,,,,,,,,,,,
122303_1,,122303_1,122303,1,90,m_122303_1_1,60,6,,,,,,,,,,,,,,,
122304_1,,122304_1,122304,1,90,m_122304_1_1,35,6,m_122304_1_2,43,3,m_122304_1_3,43,9,,,,,,,,,
122304_2,,122304_2,122304,2,90,m_122304_2_1,75,3,m_122304_2_2,75,9,m_122304_2_3,83,6,,,,,,,,,
122304_3,,122304_3,122304,3,90,m_122304_3_1,119,6,,,,,,,,,,,,,,,
122305_1,,122305_1,122305,1,90,m_122305_1_1,35,6,m_122305_1_2,43,3,m_122305_1_3,43,9,,,,,,,,,
122305_2,,122305_2,122305,2,90,m_122305_2_1,75,3,m_122305_2_2,75,9,m_122305_2_3,83,6,,,,,,,,,
122305_3,,122305_3,122305,3,90,m_122305_3_1,119,6,,,,,,,,,,,,,,,
122306_1,,122306_1,122306,1,90,m_122306_1_1,60,6,,,,,,,,,,,,,,,
140001_1,,140001_1,140001,1,90,m_140001_1_1,52,6,,,,,,,,,,,,,,,
140002_1,,140002_1,140002,1,90,m_140002_1_1,52,6,,,,,,,,,,,,,,,
140003_1,,140003_1,140003,1,90,m_140003_1_1,52,6,,,,,,,,,,,,,,,
140004_1,,140004_1,140004,1,90,m_140004_1_1,52,6,,,,,,,,,,,,,,,
140005_1,,140005_1,140005,1,90,m_140005_1_1,52,6,,,,,,,,,,,,,,,
140011_1,,140011_1,140011,1,90,m_140011_1_1,35,6,m_140011_1_2,39,3,m_140011_1_3,39,9,,,,,,,,,
140011_2,,140011_2,140011,2,90,m_140011_2_1,110,6,,,,,,,,,,,,,,,
140012_1,,140012_1,140012,1,90,m_140012_1_1,35,3,m_140012_1_2,35,9,m_140012_1_3,39,3,m_140012_1_4,39,9,,,,,,
140012_2,,140012_2,140012,2,90,m_140012_2_1,110,6,,,,,,,,,,,,,,,
140013_1,,140013_1,140013,1,90,m_140013_1_1,35,3,m_140013_1_2,35,9,m_140013_1_3,39,3,m_140013_1_4,39,9,,,,,,
140013_2,,140013_2,140013,2,90,m_140013_2_1,110,6,,,,,,,,,,,,,,,
140014_1,,140014_1,140014,1,90,m_140014_1_1,35,3,m_140014_1_2,35,9,m_140014_1_3,39,3,m_140014_1_4,39,6,m_140014_1_5,39,9,,,
140014_2,,140014_2,140014,2,90,m_140014_2_1,110,6,,,,,,,,,,,,,,,
140015_1,,140015_1,140015,1,90,m_140015_1_1,35,3,m_140015_1_2,35,9,m_140015_1_3,39,3,m_140015_1_4,39,6,m_140015_1_5,39,9,,,
140015_2,,140015_2,140015,2,90,m_140015_2_1,110,6,,,,,,,,,,,,,,,
140016_1,,140016_1,140016,1,90,m_140016_1_1,35,3,m_140016_1_2,35,9,m_140016_1_3,39,3,m_140016_1_4,39,6,m_140016_1_5,39,9,,,
140016_2,,140016_2,140016,2,90,m_140016_2_1,110,6,,,,,,,,,,,,,,,
140021_1,,140021_1,140021,1,90,m_140021_1_1,60,6,,,,,,,,,,,,,,,
140022_1,,140022_1,140022,1,90,m_140022_1_1,60,6,,,,,,,,,,,,,,,
140023_1,,140023_1,140023,1,90,m_140023_1_1,60,6,,,,,,,,,,,,,,,
140024_1,,140024_1,140024,1,90,m_140024_1_1,60,6,,,,,,,,,,,,,,,
140025_1,,140025_1,140025,1,90,m_140025_1_1,60,6,,,,,,,,,,,,,,,
140026_1,,140026_1,140026,1,90,m_140026_1_1,60,6,,,,,,,,,,,,,,,
140031_1,,140031_1,140031,1,90,m_140031_1_1,60,6,,,,,,,,,,,,,,,
140032_1,,140032_1,140032,1,90,m_140032_1_1,60,6,,,,,,,,,,,,,,,
140033_1,,140033_1,140033,1,90,m_140033_1_1,60,6,,,,,,,,,,,,,,,
140034_1,,140034_1,140034,1,90,m_140034_1_1,60,6,,,,,,,,,,,,,,,
140035_1,,140035_1,140035,1,90,m_140035_1_1,60,6,,,,,,,,,,,,,,,
195501_1,,195501_1,195501,1,90,m_195501_1_1,35,3,m_195501_1_2,35,9,m_195501_1_3,43,3,m_195501_1_4,43,9,,,,,,
195502_1,,195502_1,195502,1,90,m_195502_1_1,35,3,m_195502_1_2,35,9,m_195502_1_3,43,3,m_195502_1_4,43,9,,,,,,
195503_1,,195503_1,195503,1,90,m_195503_1_1,60,6,,,,,,,,,,,,,,,
195504_1,,195504_1,195504,1,90,m_195504_1_1,35,3,m_195504_1_2,35,9,m_195504_1_3,43,3,m_195504_1_4,43,9,,,,,,
195505_1,,195505_1,195505,1,90,m_195505_1_1,35,3,m_195505_1_2,35,9,m_195505_1_3,43,3,m_195505_1_4,43,9,,,,,,
195506_1,,195506_1,195506,1,90,m_195506_1_1,60,6,,,,,,,,,,,,,,,
195601_1,,195601_1,195601,1,90,m_195601_1_1,35,3,m_195601_1_2,35,9,m_195601_1_3,43,3,m_195601_1_4,43,9,,,,,,
195602_1,,195602_1,195602,1,90,m_195602_1_1,35,3,m_195602_1_2,35,9,m_195602_1_3,43,3,m_195602_1_4,43,9,,,,,,
195603_1,,195603_1,195603,1,90,m_195603_1_1,60,6,,,,,,,,,,,,,,,
195604_1,,195604_1,195604,1,90,m_195604_1_1,35,3,m_195604_1_2,35,9,m_195604_1_3,43,3,m_195604_1_4,43,9,,,,,,
195605_1,,195605_1,195605,1,90,m_195605_1_1,35,3,m_195605_1_2,35,9,m_195605_1_3,43,3,m_195605_1_4,43,9,,,,,,
195606_1,,195606_1,195606,1,90,m_195606_1_1,60,6,,,,,,,,,,,,,,,
195701_1,,195701_1,195701,1,90,m_195701_1_1,35,3,m_195701_1_2,35,9,m_195701_1_3,43,3,m_195701_1_4,43,9,,,,,,
195702_1,,195702_1,195702,1,90,m_195702_1_1,35,3,m_195702_1_2,35,9,m_195702_1_3,43,3,m_195702_1_4,43,9,,,,,,
195703_1,,195703_1,195703,1,90,m_195703_1_1,60,6,,,,,,,,,,,,,,,
195704_1,,195704_1,195704,1,90,m_195704_1_1,35,3,m_195704_1_2,35,9,m_195704_1_3,43,3,m_195704_1_4,43,9,,,,,,
195705_1,,195705_1,195705,1,90,m_195705_1_1,35,3,m_195705_1_2,35,9,m_195705_1_3,43,3,m_195705_1_4,43,9,,,,,,
195706_1,,195706_1,195706,1,90,m_195706_1_1,60,6,,,,,,,,,,,,,,,
195801_1,,195801_1,195801,1,90,m_195801_1_1,35,3,m_195801_1_2,35,9,m_195801_1_3,43,3,m_195801_1_4,43,9,,,,,,
195802_1,,195802_1,195802,1,90,m_195802_1_1,35,3,m_195802_1_2,35,9,m_195802_1_3,43,3,m_195802_1_4,43,9,,,,,,
195803_1,,195803_1,195803,1,90,m_195803_1_1,60,6,,,,,,,,,,,,,,,
195804_1,,195804_1,195804,1,90,m_195804_1_1,35,3,m_195804_1_2,35,9,m_195804_1_3,43,3,m_195804_1_4,43,9,,,,,,
195805_1,,195805_1,195805,1,90,m_195805_1_1,35,3,m_195805_1_2,35,9,m_195805_1_3,43,3,m_195805_1_4,43,9,,,,,,
195806_1,,195806_1,195806,1,90,m_195806_1_1,60,6,,,,,,,,,,,,,,,
195901_1,,195901_1,195901,1,90,m_195901_1_1,35,3,m_195901_1_2,35,9,m_195901_1_3,43,3,m_195901_1_4,43,9,,,,,,
195902_1,,195902_1,195902,1,90,m_195902_1_1,35,3,m_195902_1_2,35,9,m_195902_1_3,43,3,m_195902_1_4,43,9,,,,,,
195903_1,,195903_1,195903,1,90,m_195903_1_1,60,6,,,,,,,,,,,,,,,
195904_1,,195904_1,195904,1,90,m_195904_1_1,35,3,m_195904_1_2,35,9,m_195904_1_3,43,3,m_195904_1_4,43,9,,,,,,
195905_1,,195905_1,195905,1,90,m_195905_1_1,35,3,m_195905_1_2,35,9,m_195905_1_3,43,3,m_195905_1_4,43,9,,,,,,
195906_1,,195906_1,195906,1,90,m_195906_1_1,60,6,,,,,,,,,,,,,,,
196001_1,,196001_1,196001,1,90,m_196001_1_1,35,3,m_196001_1_2,35,9,m_196001_1_3,43,3,m_196001_1_4,43,9,,,,,,
196002_1,,196002_1,196002,1,90,m_196002_1_1,35,3,m_196002_1_2,35,9,m_196002_1_3,43,3,m_196002_1_4,43,9,,,,,,
196003_1,,196003_1,196003,1,90,m_196003_1_1,60,6,,,,,,,,,,,,,,,
196004_1,,196004_1,196004,1,90,m_196004_1_1,35,3,m_196004_1_2,35,9,m_196004_1_3,43,3,m_196004_1_4,43,9,,,,,,
196005_1,,196005_1,196005,1,90,m_196005_1_1,35,3,m_196005_1_2,35,9,m_196005_1_3,43,3,m_196005_1_4,43,9,,,,,,
196006_1,,196006_1,196006,1,90,m_196006_1_1,60,6,,,,,,,,,,,,,,,
196101_1,,196101_1,196101,1,90,m_196101_1_1,35,3,m_196101_1_2,35,9,m_196101_1_3,43,3,m_196101_1_4,43,9,,,,,,
196102_1,,196102_1,196102,1,90,m_196202_1_1,35,3,m_196202_1_2,35,9,m_196202_1_3,43,3,m_196202_1_4,43,9,,,,,,
196103_1,,196103_1,196103,1,90,m_196303_1_1,60,6,,,,,,,,,,,,,,,
196104_1,,196104_1,196104,1,90,m_196404_1_1,35,3,m_196404_1_2,35,9,m_196404_1_3,43,3,m_196404_1_4,43,9,,,,,,
196105_1,,196105_1,196105,1,90,m_196505_1_1,35,3,m_196505_1_2,35,9,m_196505_1_3,43,3,m_196505_1_4,43,9,,,,,,
196106_1,,196106_1,196106,1,90,m_196606_1_1,60,6,,,,,,,,,,,,,,,
170101_1,,170101_1,170101,1,90,m_170101_1_1,42,3,m_170101_1_2,42,9,m_170101_1_3,50,6,,,,,,,,,
170101_2,,170101_2,170101,2,90,m_170101_2_1,42,3,m_170101_2_2,42,9,m_170101_2_3,50,6,,,,,,,,,
170101_3,,170101_3,170101,3,90,m_170101_3_1,42,3,m_170101_3_2,42,9,m_170101_3_3,50,6,,,,,,,,,
170102_1,,170102_1,170102,1,90,m_170102_1_1,42,3,,,,,,,,,,,,,,,
170102_2,,170102_2,170102,2,90,m_170102_2_1,42,3,,,,,,,,,,,,,,,
170102_3,,170102_3,170102,3,90,m_170102_3_1,42,3,,,,,,,,,,,,,,,
170103_1,,170103_1,170103,1,90,m_170103_1_1,42,3,,,,,,,,,,,,,,,
170103_2,,170103_2,170103,2,90,m_170103_2_1,42,3,,,,,,,,,,,,,,,
170103_3,,170103_3,170103,3,90,m_170103_3_1,42,3,,,,,,,,,,,,,,,
170104_1,,170104_1,170104,1,90,m_170104_1_1,42,3,,,,,,,,,,,,,,,
170104_2,,170104_2,170104,2,90,m_170104_2_1,42,3,,,,,,,,,,,,,,,
170104_3,,170104_3,170104,3,90,m_170104_3_1,42,3,,,,,,,,,,,,,,,
170105_1,,170105_1,170105,1,90,m_170105_1_1,42,3,,,,,,,,,,,,,,,
170105_2,,170105_2,170105,2,90,m_170105_2_1,42,3,,,,,,,,,,,,,,,
170105_3,,170105_3,170105,3,90,m_170105_3_1,42,3,,,,,,,,,,,,,,,
170106_1,,170106_1,170106,1,90,m_170106_1_1,42,3,,,,,,,,,,,,,,,
170106_2,,170106_2,170106,2,90,m_170106_2_1,42,3,,,,,,,,,,,,,,,
170106_3,,170106_3,170106,3,90,m_170106_3_1,42,3,,,,,,,,,,,,,,,
170107_1,,170107_1,170107,1,90,m_170107_1_1,42,3,,,,,,,,,,,,,,,
170107_2,,170107_2,170107,2,90,m_170107_2_1,42,3,,,,,,,,,,,,,,,
170107_3,,170107_3,170107,3,90,m_170107_3_1,42,3,,,,,,,,,,,,,,,
170108_1,,170108_1,170108,1,90,m_170108_1_1,42,3,,,,,,,,,,,,,,,
170108_2,,170108_2,170108,2,90,m_170108_2_1,42,3,,,,,,,,,,,,,,,
170108_3,,170108_3,170108,3,90,m_170108_3_1,42,3,,,,,,,,,,,,,,,
170109_1,,170109_1,170109,1,90,m_170109_1_1,42,3,,,,,,,,,,,,,,,
170109_2,,170109_2,170109,2,90,m_170109_2_1,42,3,,,,,,,,,,,,,,,
170109_3,,170109_3,170109,3,90,m_170109_3_1,42,3,,,,,,,,,,,,,,,
170110_1,,170110_1,170110,1,90,m_170110_1_1,42,3,,,,,,,,,,,,,,,
170110_2,,170110_2,170110,2,90,m_170110_2_1,42,3,,,,,,,,,,,,,,,
170110_3,,170110_3,170110,3,90,m_170110_3_1,42,3,,,,,,,,,,,,,,,
170201_1,,170201_1,170201,1,90,m_170201_1_1,42,3,m_170201_1_2,42,9,m_170201_1_3,50,6,,,,,,,,,
170201_2,,170201_2,170201,2,90,m_170201_2_1,42,3,m_170201_2_2,42,9,m_170201_2_3,50,6,,,,,,,,,
170201_3,,170201_3,170201,3,90,m_170201_3_1,42,3,m_170201_3_2,42,9,m_170201_3_3,50,6,,,,,,,,,
170202_1,,170202_1,170202,1,90,m_170202_1_1,42,3,m_170202_1_2,42,9,m_170202_1_3,50,6,,,,,,,,,
170202_2,,170202_2,170202,2,90,m_170202_2_1,42,3,m_170202_2_2,42,9,m_170202_2_3,50,6,,,,,,,,,
170202_3,,170202_3,170202,3,90,m_170202_3_1,42,3,m_170202_3_2,42,9,m_170202_3_3,50,6,,,,,,,,,
170203_1,,170203_1,170203,1,90,m_170203_1_1,42,3,,,,,,,,,,,,,,,
170203_2,,170203_2,170203,2,90,m_170203_2_1,42,3,,,,,,,,,,,,,,,
170203_3,,170203_3,170203,3,90,m_170203_3_1,42,3,,,,,,,,,,,,,,,
170204_1,,170204_1,170204,1,90,m_170204_1_1,42,3,,,,,,,,,,,,,,,
170204_2,,170204_2,170204,2,90,m_170204_2_1,42,3,,,,,,,,,,,,,,,
170204_3,,170204_3,170204,3,90,m_170204_3_1,42,3,,,,,,,,,,,,,,,
170205_1,,170205_1,170205,1,90,m_170205_1_1,42,3,,,,,,,,,,,,,,,
170205_2,,170205_2,170205,2,90,m_170205_2_1,42,3,,,,,,,,,,,,,,,
170205_3,,170205_3,170205,3,90,m_170205_3_1,42,3,,,,,,,,,,,,,,,
170206_1,,170206_1,170206,1,90,m_170206_1_1,42,3,,,,,,,,,,,,,,,
170206_2,,170206_2,170206,2,90,m_170206_2_1,42,3,,,,,,,,,,,,,,,
170206_3,,170206_3,170206,3,90,m_170206_3_1,42,3,,,,,,,,,,,,,,,
170207_1,,170207_1,170207,1,90,m_170207_1_1,42,3,,,,,,,,,,,,,,,
170207_2,,170207_2,170207,2,90,m_170207_2_1,42,3,,,,,,,,,,,,,,,
170207_3,,170207_3,170207,3,90,m_170207_3_1,42,3,,,,,,,,,,,,,,,
170208_1,,170208_1,170208,1,90,m_170208_1_1,42,3,,,,,,,,,,,,,,,
170208_2,,170208_2,170208,2,90,m_170208_2_1,42,3,,,,,,,,,,,,,,,
170208_3,,170208_3,170208,3,90,m_170208_3_1,42,3,,,,,,,,,,,,,,,
170209_1,,170209_1,170209,1,90,m_170209_1_1,42,3,,,,,,,,,,,,,,,
170209_2,,170209_2,170209,2,90,m_170209_2_1,42,3,,,,,,,,,,,,,,,
170209_3,,170209_3,170209,3,90,m_170209_3_1,42,3,,,,,,,,,,,,,,,
170210_1,,170210_1,170210,1,90,m_170210_1_1,42,3,,,,,,,,,,,,,,,
170210_2,,170210_2,170210,2,90,m_170210_2_1,42,3,,,,,,,,,,,,,,,
170210_3,,170210_3,170210,3,90,m_170210_3_1,42,3,,,,,,,,,,,,,,,
