key,Remarks,Id,OverlappingType,OverlappingMaxCount,Type,Group,BuffEffectId,DelayTime,LoopDuration,LoopTick,IsCancel,BuffValue,BaseHitRate,LvParam,ResistParam,AbilityChange
200001032_85,,200001032_85,2,5,7,16,200001032,,,,,物理防御_2507|,-1,0.1,,
200001032_86,,200001032_86,2,5,7,16,200001032,,,,,物理防御_2559|,-1,0.1,,
200001032_87,,200001032_87,2,5,7,16,200001032,,,,,物理防御_2611|,-1,0.1,,
200001032_88,,200001032_88,2,5,7,16,200001032,,,,,物理防御_2663|,-1,0.1,,
200001032_89,,200001032_89,2,5,7,16,200001032,,,,,物理防御_2716|,-1,0.1,,
200001032_90,,200001032_90,2,5,7,16,200001032,,,,,物理防御_2770|,-1,0.1,,
201001031_1,,201001031_1,,,51,8,201001031,,,,,46,-1,0.1,,
201001031_2,,201001031_2,,,51,8,201001031,,,,,59,-1,0.1,,
201001031_3,,201001031_3,,,51,8,201001031,,,,,72,-1,0.1,,
201001031_4,,201001031_4,,,51,8,201001031,,,,,85,-1,0.1,,
201001031_5,,201001031_5,,,51,8,201001031,,,,,100,-1,0.1,,
201001031_6,,201001031_6,,,51,8,201001031,,,,,115,-1,0.1,,
201001031_7,,201001031_7,,,51,8,201001031,,,,,132,-1,0.1,,
201001031_8,,201001031_8,,,51,8,201001031,,,,,148,-1,0.1,,
201001031_9,,201001031_9,,,51,8,201001031,,,,,166,-1,0.1,,
201001031_10,,201001031_10,,,51,8,201001031,,,,,185,-1,0.1,,
201001031_11,,201001031_11,,,51,8,201001031,,,,,204,-1,0.1,,
201001031_12,,201001031_12,,,51,8,201001031,,,,,224,-1,0.1,,
201001031_13,,201001031_13,,,51,8,201001031,,,,,245,-1,0.1,,
201001031_14,,201001031_14,,,51,8,201001031,,,,,267,-1,0.1,,
201001031_15,,201001031_15,,,51,8,201001031,,,,,289,-1,0.1,,
201001031_16,,201001031_16,,,51,8,201001031,,,,,312,-1,0.1,,
201001031_17,,201001031_17,,,51,8,201001031,,,,,336,-1,0.1,,
201001031_18,,201001031_18,,,51,8,201001031,,,,,361,-1,0.1,,
201001031_19,,201001031_19,,,51,8,201001031,,,,,387,-1,0.1,,
201001031_20,,201001031_20,,,51,8,201001031,,,,,413,-1,0.1,,
201001031_21,,201001031_21,,,51,8,201001031,,,,,440,-1,0.1,,
201001031_22,,201001031_22,,,51,8,201001031,,,,,468,-1,0.1,,
201001031_23,,201001031_23,,,51,8,201001031,,,,,497,-1,0.1,,
201001031_24,,201001031_24,,,51,8,201001031,,,,,527,-1,0.1,,
201001031_25,,201001031_25,,,51,8,201001031,,,,,557,-1,0.1,,
201001031_26,,201001031_26,,,51,8,201001031,,,,,588,-1,0.1,,
201001031_27,,201001031_27,,,51,8,201001031,,,,,620,-1,0.1,,
201001031_28,,201001031_28,,,51,8,201001031,,,,,653,-1,0.1,,
201001031_29,,201001031_29,,,51,8,201001031,,,,,686,-1,0.1,,
201001031_30,,201001031_30,,,51,8,201001031,,,,,720,-1,0.1,,
201001031_31,,201001031_31,,,51,8,201001031,,,,,755,-1,0.1,,
201001031_32,,201001031_32,,,51,8,201001031,,,,,791,-1,0.1,,
201001031_33,,201001031_33,,,51,8,201001031,,,,,828,-1,0.1,,
201001031_34,,201001031_34,,,51,8,201001031,,,,,865,-1,0.1,,
201001031_35,,201001031_35,,,51,8,201001031,,,,,903,-1,0.1,,
201001031_36,,201001031_36,,,51,8,201001031,,,,,942,-1,0.1,,
201001031_37,,201001031_37,,,51,8,201001031,,,,,982,-1,0.1,,
201001031_38,,201001031_38,,,51,8,201001031,,,,,1023,-1,0.1,,
201001031_39,,201001031_39,,,51,8,201001031,,,,,1064,-1,0.1,,
201001031_40,,201001031_40,,,51,8,201001031,,,,,1106,-1,0.1,,
201001031_41,,201001031_41,,,51,8,201001031,,,,,1149,-1,0.1,,
201001031_42,,201001031_42,,,51,8,201001031,,,,,1193,-1,0.1,,
201001031_43,,201001031_43,,,51,8,201001031,,,,,1237,-1,0.1,,
201001031_44,,201001031_44,,,51,8,201001031,,,,,1283,-1,0.1,,
201001031_45,,201001031_45,,,51,8,201001031,,,,,1329,-1,0.1,,
201001031_46,,201001031_46,,,51,8,201001031,,,,,1375,-1,0.1,,
201001031_47,,201001031_47,,,51,8,201001031,,,,,1423,-1,0.1,,
201001031_48,,201001031_48,,,51,8,201001031,,,,,1471,-1,0.1,,
201001031_49,,201001031_49,,,51,8,201001031,,,,,1521,-1,0.1,,
201001031_50,,201001031_50,,,51,8,201001031,,,,,1571,-1,0.1,,
201001031_51,,201001031_51,,,51,8,201001031,,,,,1621,-1,0.1,,
201001031_52,,201001031_52,,,51,8,201001031,,,,,1673,-1,0.1,,
201001031_53,,201001031_53,,,51,8,201001031,,,,,1725,-1,0.1,,
201001031_54,,201001031_54,,,51,8,201001031,,,,,1778,-1,0.1,,
201001031_55,,201001031_55,,,51,8,201001031,,,,,1832,-1,0.1,,
201001031_56,,201001031_56,,,51,8,201001031,,,,,1887,-1,0.1,,
201001031_57,,201001031_57,,,51,8,201001031,,,,,1943,-1,0.1,,
201001031_58,,201001031_58,,,51,8,201001031,,,,,1999,-1,0.1,,
201001031_59,,201001031_59,,,51,8,201001031,,,,,2056,-1,0.1,,
201001031_60,,201001031_60,,,51,8,201001031,,,,,2114,-1,0.1,,
201001031_61,,201001031_61,,,51,8,201001031,,,,,2172,-1,0.1,,
201001031_62,,201001031_62,,,51,8,201001031,,,,,2232,-1,0.1,,
201001031_63,,201001031_63,,,51,8,201001031,,,,,2292,-1,0.1,,
201001031_64,,201001031_64,,,51,8,201001031,,,,,2353,-1,0.1,,
201001031_65,,201001031_65,,,51,8,201001031,,,,,2415,-1,0.1,,
201001031_66,,201001031_66,,,51,8,201001031,,,,,2477,-1,0.1,,
201001031_67,,201001031_67,,,51,8,201001031,,,,,2541,-1,0.1,,
201001031_68,,201001031_68,,,51,8,201001031,,,,,2605,-1,0.1,,
201001031_69,,201001031_69,,,51,8,201001031,,,,,2670,-1,0.1,,
201001031_70,,201001031_70,,,51,8,201001031,,,,,2735,-1,0.1,,
201001031_71,,201001031_71,,,51,8,201001031,,,,,2802,-1,0.1,,
201001031_72,,201001031_72,,,51,8,201001031,,,,,2869,-1,0.1,,
201001031_73,,201001031_73,,,51,8,201001031,,,,,2937,-1,0.1,,
201001031_74,,201001031_74,,,51,8,201001031,,,,,3006,-1,0.1,,
201001031_75,,201001031_75,,,51,8,201001031,,,,,3076,-1,0.1,,
201001031_76,,201001031_76,,,51,8,201001031,,,,,3146,-1,0.1,,
201001031_77,,201001031_77,,,51,8,201001031,,,,,3217,-1,0.1,,
201001031_78,,201001031_78,,,51,8,201001031,,,,,3289,-1,0.1,,
201001031_79,,201001031_79,,,51,8,201001031,,,,,3362,-1,0.1,,
201001031_80,,201001031_80,,,51,8,201001031,,,,,3436,-1,0.1,,
201001031_81,,201001031_81,,,51,8,201001031,,,,,3510,-1,0.1,,
201001031_82,,201001031_82,,,51,8,201001031,,,,,3585,-1,0.1,,
201001031_83,,201001031_83,,,51,8,201001031,,,,,3661,-1,0.1,,
201001031_84,,201001031_84,,,51,8,201001031,,,,,3738,-1,0.1,,
201001031_85,,201001031_85,,,51,8,201001031,,,,,3815,-1,0.1,,
201001031_86,,201001031_86,,,51,8,201001031,,,,,3894,-1,0.1,,
201001031_87,,201001031_87,,,51,8,201001031,,,,,3973,-1,0.1,,
201001031_88,,201001031_88,,,51,8,201001031,,,,,4053,-1,0.1,,
201001031_89,,201001031_89,,,51,8,201001031,,,,,4133,-1,0.1,,
201001031_90,,201001031_90,,,51,8,201001031,,,,,4215,-1,0.1,,
201001041_1,,201001041_1,1,5,18,8,201001041,,-1,,,物理攻击_23|,-1,0.1,,
201001041_2,,201001041_2,1,5,18,8,201001041,,-1,,,物理攻击_29|,-1,0.1,,
201001041_3,,201001041_3,1,5,18,8,201001041,,-1,,,物理攻击_36|,-1,0.1,,
201001041_4,,201001041_4,1,5,18,8,201001041,,-1,,,物理攻击_42|,-1,0.1,,
201001041_5,,201001041_5,1,5,18,8,201001041,,-1,,,物理攻击_50|,-1,0.1,,
201001041_6,,201001041_6,1,5,18,8,201001041,,-1,,,物理攻击_57|,-1,0.1,,
201001041_7,,201001041_7,1,5,18,8,201001041,,-1,,,物理攻击_66|,-1,0.1,,
201001041_8,,201001041_8,1,5,18,8,201001041,,-1,,,物理攻击_74|,-1,0.1,,
201001041_9,,201001041_9,1,5,18,8,201001041,,-1,,,物理攻击_83|,-1,0.1,,
201001041_10,,201001041_10,1,5,18,8,201001041,,-1,,,物理攻击_92|,-1,0.1,,
201001041_11,,201001041_11,1,5,18,8,201001041,,-1,,,物理攻击_102|,-1,0.1,,
201001041_12,,201001041_12,1,5,18,8,201001041,,-1,,,物理攻击_112|,-1,0.1,,
201001041_13,,201001041_13,1,5,18,8,201001041,,-1,,,物理攻击_122|,-1,0.1,,
201001041_14,,201001041_14,1,5,18,8,201001041,,-1,,,物理攻击_133|,-1,0.1,,
201001041_15,,201001041_15,1,5,18,8,201001041,,-1,,,物理攻击_144|,-1,0.1,,
201001041_16,,201001041_16,1,5,18,8,201001041,,-1,,,物理攻击_156|,-1,0.1,,
201001041_17,,201001041_17,1,5,18,8,201001041,,-1,,,物理攻击_168|,-1,0.1,,
201001041_18,,201001041_18,1,5,18,8,201001041,,-1,,,物理攻击_180|,-1,0.1,,
201001041_19,,201001041_19,1,5,18,8,201001041,,-1,,,物理攻击_193|,-1,0.1,,
201001041_20,,201001041_20,1,5,18,8,201001041,,-1,,,物理攻击_206|,-1,0.1,,
201001041_21,,201001041_21,1,5,18,8,201001041,,-1,,,物理攻击_220|,-1,0.1,,
201001041_22,,201001041_22,1,5,18,8,201001041,,-1,,,物理攻击_234|,-1,0.1,,
201001041_23,,201001041_23,1,5,18,8,201001041,,-1,,,物理攻击_248|,-1,0.1,,
201001041_24,,201001041_24,1,5,18,8,201001041,,-1,,,物理攻击_263|,-1,0.1,,
201001041_25,,201001041_25,1,5,18,8,201001041,,-1,,,物理攻击_278|,-1,0.1,,
201001041_26,,201001041_26,1,5,18,8,201001041,,-1,,,物理攻击_294|,-1,0.1,,
201001041_27,,201001041_27,1,5,18,8,201001041,,-1,,,物理攻击_310|,-1,0.1,,
201001041_28,,201001041_28,1,5,18,8,201001041,,-1,,,物理攻击_326|,-1,0.1,,
201001041_29,,201001041_29,1,5,18,8,201001041,,-1,,,物理攻击_343|,-1,0.1,,
201001041_30,,201001041_30,1,5,18,8,201001041,,-1,,,物理攻击_360|,-1,0.1,,
201001041_31,,201001041_31,1,5,18,8,201001041,,-1,,,物理攻击_377|,-1,0.1,,
201001041_32,,201001041_32,1,5,18,8,201001041,,-1,,,物理攻击_395|,-1,0.1,,
201001041_33,,201001041_33,1,5,18,8,201001041,,-1,,,物理攻击_414|,-1,0.1,,
201001041_34,,201001041_34,1,5,18,8,201001041,,-1,,,物理攻击_432|,-1,0.1,,
201001041_35,,201001041_35,1,5,18,8,201001041,,-1,,,物理攻击_451|,-1,0.1,,
201001041_36,,201001041_36,1,5,18,8,201001041,,-1,,,物理攻击_471|,-1,0.1,,
201001041_37,,201001041_37,1,5,18,8,201001041,,-1,,,物理攻击_491|,-1,0.1,,
201001041_38,,201001041_38,1,5,18,8,201001041,,-1,,,物理攻击_511|,-1,0.1,,
201001041_39,,201001041_39,1,5,18,8,201001041,,-1,,,物理攻击_532|,-1,0.1,,
201001041_40,,201001041_40,1,5,18,8,201001041,,-1,,,物理攻击_553|,-1,0.1,,
201001041_41,,201001041_41,1,5,18,8,201001041,,-1,,,物理攻击_574|,-1,0.1,,
201001041_42,,201001041_42,1,5,18,8,201001041,,-1,,,物理攻击_596|,-1,0.1,,
201001041_43,,201001041_43,1,5,18,8,201001041,,-1,,,物理攻击_618|,-1,0.1,,
201001041_44,,201001041_44,1,5,18,8,201001041,,-1,,,物理攻击_641|,-1,0.1,,
201001041_45,,201001041_45,1,5,18,8,201001041,,-1,,,物理攻击_664|,-1,0.1,,
201001041_46,,201001041_46,1,5,18,8,201001041,,-1,,,物理攻击_687|,-1,0.1,,
201001041_47,,201001041_47,1,5,18,8,201001041,,-1,,,物理攻击_711|,-1,0.1,,
201001041_48,,201001041_48,1,5,18,8,201001041,,-1,,,物理攻击_735|,-1,0.1,,
201001041_49,,201001041_49,1,5,18,8,201001041,,-1,,,物理攻击_760|,-1,0.1,,
201001041_50,,201001041_50,1,5,18,8,201001041,,-1,,,物理攻击_785|,-1,0.1,,
201001041_51,,201001041_51,1,5,18,8,201001041,,-1,,,物理攻击_810|,-1,0.1,,
201001041_52,,201001041_52,1,5,18,8,201001041,,-1,,,物理攻击_836|,-1,0.1,,
201001041_53,,201001041_53,1,5,18,8,201001041,,-1,,,物理攻击_862|,-1,0.1,,
201001041_54,,201001041_54,1,5,18,8,201001041,,-1,,,物理攻击_889|,-1,0.1,,
201001041_55,,201001041_55,1,5,18,8,201001041,,-1,,,物理攻击_916|,-1,0.1,,
201001041_56,,201001041_56,1,5,18,8,201001041,,-1,,,物理攻击_943|,-1,0.1,,
201001041_57,,201001041_57,1,5,18,8,201001041,,-1,,,物理攻击_971|,-1,0.1,,
201001041_58,,201001041_58,1,5,18,8,201001041,,-1,,,物理攻击_999|,-1,0.1,,
201001041_59,,201001041_59,1,5,18,8,201001041,,-1,,,物理攻击_1028|,-1,0.1,,
201001041_60,,201001041_60,1,5,18,8,201001041,,-1,,,物理攻击_1057|,-1,0.1,,
201001041_61,,201001041_61,1,5,18,8,201001041,,-1,,,物理攻击_1086|,-1,0.1,,
201001041_62,,201001041_62,1,5,18,8,201001041,,-1,,,物理攻击_1116|,-1,0.1,,
201001041_63,,201001041_63,1,5,18,8,201001041,,-1,,,物理攻击_1146|,-1,0.1,,
201001041_64,,201001041_64,1,5,18,8,201001041,,-1,,,物理攻击_1176|,-1,0.1,,
201001041_65,,201001041_65,1,5,18,8,201001041,,-1,,,物理攻击_1207|,-1,0.1,,
201001041_66,,201001041_66,1,5,18,8,201001041,,-1,,,物理攻击_1238|,-1,0.1,,
201001041_67,,201001041_67,1,5,18,8,201001041,,-1,,,物理攻击_1270|,-1,0.1,,
201001041_68,,201001041_68,1,5,18,8,201001041,,-1,,,物理攻击_1302|,-1,0.1,,
201001041_69,,201001041_69,1,5,18,8,201001041,,-1,,,物理攻击_1335|,-1,0.1,,
201001041_70,,201001041_70,1,5,18,8,201001041,,-1,,,物理攻击_1367|,-1,0.1,,
201001041_71,,201001041_71,1,5,18,8,201001041,,-1,,,物理攻击_1401|,-1,0.1,,
201001041_72,,201001041_72,1,5,18,8,201001041,,-1,,,物理攻击_1434|,-1,0.1,,
201001041_73,,201001041_73,1,5,18,8,201001041,,-1,,,物理攻击_1468|,-1,0.1,,
201001041_74,,201001041_74,1,5,18,8,201001041,,-1,,,物理攻击_1503|,-1,0.1,,
201001041_75,,201001041_75,1,5,18,8,201001041,,-1,,,物理攻击_1538|,-1,0.1,,
201001041_76,,201001041_76,1,5,18,8,201001041,,-1,,,物理攻击_1573|,-1,0.1,,
201001041_77,,201001041_77,1,5,18,8,201001041,,-1,,,物理攻击_1608|,-1,0.1,,
201001041_78,,201001041_78,1,5,18,8,201001041,,-1,,,物理攻击_1644|,-1,0.1,,
201001041_79,,201001041_79,1,5,18,8,201001041,,-1,,,物理攻击_1681|,-1,0.1,,
201001041_80,,201001041_80,1,5,18,8,201001041,,-1,,,物理攻击_1718|,-1,0.1,,
201001041_81,,201001041_81,1,5,18,8,201001041,,-1,,,物理攻击_1755|,-1,0.1,,
201001041_82,,201001041_82,1,5,18,8,201001041,,-1,,,物理攻击_1792|,-1,0.1,,
201001041_83,,201001041_83,1,5,18,8,201001041,,-1,,,物理攻击_1830|,-1,0.1,,
201001041_84,,201001041_84,1,5,18,8,201001041,,-1,,,物理攻击_1869|,-1,0.1,,
201001041_85,,201001041_85,1,5,18,8,201001041,,-1,,,物理攻击_1907|,-1,0.1,,
201001041_86,,201001041_86,1,5,18,8,201001041,,-1,,,物理攻击_1947|,-1,0.1,,
201001041_87,,201001041_87,1,5,18,8,201001041,,-1,,,物理攻击_1986|,-1,0.1,,
201001041_88,,201001041_88,1,5,18,8,201001041,,-1,,,物理攻击_2026|,-1,0.1,,
201001041_89,,201001041_89,1,5,18,8,201001041,,-1,,,物理攻击_2066|,-1,0.1,,
201001041_90,,201001041_90,1,5,18,8,201001041,,-1,,,物理攻击_2107|,-1,0.1,,
201012031_1,,201012031_1,,,51,8,201012031,,,,,43,-1,0.1,,
201012031_2,,201012031_2,,,51,8,201012031,,,,,54,-1,0.1,,
201012031_3,,201012031_3,,,51,8,201012031,,,,,66,-1,0.1,,
201012031_4,,201012031_4,,,51,8,201012031,,,,,79,-1,0.1,,
201012031_5,,201012031_5,,,51,8,201012031,,,,,92,-1,0.1,,
201012031_6,,201012031_6,,,51,8,201012031,,,,,106,-1,0.1,,
201012031_7,,201012031_7,,,51,8,201012031,,,,,121,-1,0.1,,
201012031_8,,201012031_8,,,51,8,201012031,,,,,137,-1,0.1,,
201012031_9,,201012031_9,,,51,8,201012031,,,,,153,-1,0.1,,
201012031_10,,201012031_10,,,51,8,201012031,,,,,170,-1,0.1,,
201012031_11,,201012031_11,,,51,8,201012031,,,,,188,-1,0.1,,
201012031_12,,201012031_12,,,51,8,201012031,,,,,206,-1,0.1,,
201012031_13,,201012031_13,,,51,8,201012031,,,,,225,-1,0.1,,
201012031_14,,201012031_14,,,51,8,201012031,,,,,245,-1,0.1,,
201012031_15,,201012031_15,,,51,8,201012031,,,,,266,-1,0.1,,
201012031_16,,201012031_16,,,51,8,201012031,,,,,287,-1,0.1,,
201012031_17,,201012031_17,,,51,8,201012031,,,,,310,-1,0.1,,
201012031_18,,201012031_18,,,51,8,201012031,,,,,332,-1,0.1,,
201012031_19,,201012031_19,,,51,8,201012031,,,,,356,-1,0.1,,
201012031_20,,201012031_20,,,51,8,201012031,,,,,380,-1,0.1,,
201012031_21,,201012031_21,,,51,8,201012031,,,,,405,-1,0.1,,
201012031_22,,201012031_22,,,51,8,201012031,,,,,431,-1,0.1,,
201012031_23,,201012031_23,,,51,8,201012031,,,,,457,-1,0.1,,
201012031_24,,201012031_24,,,51,8,201012031,,,,,485,-1,0.1,,
201012031_25,,201012031_25,,,51,8,201012031,,,,,512,-1,0.1,,
201012031_26,,201012031_26,,,51,8,201012031,,,,,541,-1,0.1,,
201012031_27,,201012031_27,,,51,8,201012031,,,,,570,-1,0.1,,
201012031_28,,201012031_28,,,51,8,201012031,,,,,600,-1,0.1,,
201012031_29,,201012031_29,,,51,8,201012031,,,,,631,-1,0.1,,
201012031_30,,201012031_30,,,51,8,201012031,,,,,663,-1,0.1,,
201012031_31,,201012031_31,,,51,8,201012031,,,,,695,-1,0.1,,
201012031_32,,201012031_32,,,51,8,201012031,,,,,728,-1,0.1,,
201012031_33,,201012031_33,,,51,8,201012031,,,,,762,-1,0.1,,
201012031_34,,201012031_34,,,51,8,201012031,,,,,796,-1,0.1,,
201012031_35,,201012031_35,,,51,8,201012031,,,,,831,-1,0.1,,
201012031_36,,201012031_36,,,51,8,201012031,,,,,867,-1,0.1,,
201012031_37,,201012031_37,,,51,8,201012031,,,,,904,-1,0.1,,
201012031_38,,201012031_38,,,51,8,201012031,,,,,941,-1,0.1,,
201012031_39,,201012031_39,,,51,8,201012031,,,,,979,-1,0.1,,
201012031_40,,201012031_40,,,51,8,201012031,,,,,1018,-1,0.1,,
201012031_41,,201012031_41,,,51,8,201012031,,,,,1057,-1,0.1,,
201012031_42,,201012031_42,,,51,8,201012031,,,,,1097,-1,0.1,,
201012031_43,,201012031_43,,,51,8,201012031,,,,,1138,-1,0.1,,
201012031_44,,201012031_44,,,51,8,201012031,,,,,1180,-1,0.1,,
201012031_45,,201012031_45,,,51,8,201012031,,,,,1222,-1,0.1,,
201012031_46,,201012031_46,,,51,8,201012031,,,,,1265,-1,0.1,,
201012031_47,,201012031_47,,,51,8,201012031,,,,,1309,-1,0.1,,
201012031_48,,201012031_48,,,51,8,201012031,,,,,1354,-1,0.1,,
201012031_49,,201012031_49,,,51,8,201012031,,,,,1399,-1,0.1,,
201012031_50,,201012031_50,,,51,8,201012031,,,,,1445,-1,0.1,,
201012031_51,,201012031_51,,,51,8,201012031,,,,,1492,-1,0.1,,
201012031_52,,201012031_52,,,51,8,201012031,,,,,1539,-1,0.1,,
201012031_53,,201012031_53,,,51,8,201012031,,,,,1587,-1,0.1,,
201012031_54,,201012031_54,,,51,8,201012031,,,,,1636,-1,0.1,,
201012031_55,,201012031_55,,,51,8,201012031,,,,,1686,-1,0.1,,
201012031_56,,201012031_56,,,51,8,201012031,,,,,1736,-1,0.1,,
201012031_57,,201012031_57,,,51,8,201012031,,,,,1787,-1,0.1,,
201012031_58,,201012031_58,,,51,8,201012031,,,,,1839,-1,0.1,,
201012031_59,,201012031_59,,,51,8,201012031,,,,,1891,-1,0.1,,
201012031_60,,201012031_60,,,51,8,201012031,,,,,1945,-1,0.1,,
201012031_61,,201012031_61,,,51,8,201012031,,,,,1999,-1,0.1,,
201012031_62,,201012031_62,,,51,8,201012031,,,,,2053,-1,0.1,,
201012031_63,,201012031_63,,,51,8,201012031,,,,,2109,-1,0.1,,
201012031_64,,201012031_64,,,51,8,201012031,,,,,2165,-1,0.1,,
201012031_65,,201012031_65,,,51,8,201012031,,,,,2222,-1,0.1,,
201012031_66,,201012031_66,,,51,8,201012031,,,,,2279,-1,0.1,,
201012031_67,,201012031_67,,,51,8,201012031,,,,,2337,-1,0.1,,
201012031_68,,201012031_68,,,51,8,201012031,,,,,2396,-1,0.1,,
201012031_69,,201012031_69,,,51,8,201012031,,,,,2456,-1,0.1,,
201012031_70,,201012031_70,,,51,8,201012031,,,,,2517,-1,0.1,,
201012031_71,,201012031_71,,,51,8,201012031,,,,,2578,-1,0.1,,
201012031_72,,201012031_72,,,51,8,201012031,,,,,2640,-1,0.1,,
201012031_73,,201012031_73,,,51,8,201012031,,,,,2702,-1,0.1,,
201012031_74,,201012031_74,,,51,8,201012031,,,,,2766,-1,0.1,,
201012031_75,,201012031_75,,,51,8,201012031,,,,,2830,-1,0.1,,
201012031_76,,201012031_76,,,51,8,201012031,,,,,2895,-1,0.1,,
201012031_77,,201012031_77,,,51,8,201012031,,,,,2960,-1,0.1,,
201012031_78,,201012031_78,,,51,8,201012031,,,,,3026,-1,0.1,,
201012031_79,,201012031_79,,,51,8,201012031,,,,,3093,-1,0.1,,
201012031_80,,201012031_80,,,51,8,201012031,,,,,3161,-1,0.1,,
201012031_81,,201012031_81,,,51,8,201012031,,,,,3229,-1,0.1,,
201012031_82,,201012031_82,,,51,8,201012031,,,,,3299,-1,0.1,,
201012031_83,,201012031_83,,,51,8,201012031,,,,,3368,-1,0.1,,
201012031_84,,201012031_84,,,51,8,201012031,,,,,3439,-1,0.1,,
201012031_85,,201012031_85,,,51,8,201012031,,,,,3510,-1,0.1,,
201012031_86,,201012031_86,,,51,8,201012031,,,,,3582,-1,0.1,,
201012031_87,,201012031_87,,,51,8,201012031,,,,,3655,-1,0.1,,
201012031_88,,201012031_88,,,51,8,201012031,,,,,3729,-1,0.1,,
201012031_89,,201012031_89,,,51,8,201012031,,,,,3803,-1,0.1,,
201012031_90,,201012031_90,,,51,8,201012031,,,,,3878,-1,0.1,,
201012041_1,,201012041_1,1,10,18,8,201012041,,,,,法术防御_30;攻击速度_300|,-1,0.1,,
201012041_2,,201012041_2,1,10,18,8,201012041,,,,,法术防御_38;攻击速度_300|,-1,0.1,,
201012041_3,,201012041_3,1,10,18,8,201012041,,,,,法术防御_47;攻击速度_300|,-1,0.1,,
201012041_4,,201012041_4,1,10,18,8,201012041,,,,,法术防御_56;攻击速度_300|,-1,0.1,,
201012041_5,,201012041_5,1,10,18,8,201012041,,,,,法术防御_66;攻击速度_300|,-1,0.1,,
201012041_6,,201012041_6,1,10,18,8,201012041,,,,,法术防御_76;攻击速度_300|,-1,0.1,,
201012041_7,,201012041_7,1,10,18,8,201012041,,,,,法术防御_86;攻击速度_300|,-1,0.1,,
201012041_8,,201012041_8,1,10,18,8,201012041,,,,,法术防御_97;攻击速度_300|,-1,0.1,,
201012041_9,,201012041_9,1,10,18,8,201012041,,,,,法术防御_109;攻击速度_300|,-1,0.1,,
201012041_10,,201012041_10,1,10,18,8,201012041,,,,,法术防御_121;攻击速度_300|,-1,0.1,,
201012041_11,,201012041_11,1,10,18,8,201012041,,,,,法术防御_134;攻击速度_300|,-1,0.1,,
201012041_12,,201012041_12,1,10,18,8,201012041,,,,,法术防御_147;攻击速度_300|,-1,0.1,,
201012041_13,,201012041_13,1,10,18,8,201012041,,,,,法术防御_161;攻击速度_300|,-1,0.1,,
201012041_14,,201012041_14,1,10,18,8,201012041,,,,,法术防御_175;攻击速度_300|,-1,0.1,,
201012041_15,,201012041_15,1,10,18,8,201012041,,,,,法术防御_190;攻击速度_300|,-1,0.1,,
201012041_16,,201012041_16,1,10,18,8,201012041,,,,,法术防御_205;攻击速度_300|,-1,0.1,,
201012041_17,,201012041_17,1,10,18,8,201012041,,,,,法术防御_221;攻击速度_300|,-1,0.1,,
201012041_18,,201012041_18,1,10,18,8,201012041,,,,,法术防御_237;攻击速度_300|,-1,0.1,,
201012041_19,,201012041_19,1,10,18,8,201012041,,,,,法术防御_254;攻击速度_300|,-1,0.1,,
201012041_20,,201012041_20,1,10,18,8,201012041,,,,,法术防御_271;攻击速度_300|,-1,0.1,,
201012041_21,,201012041_21,1,10,18,8,201012041,,,,,法术防御_289;攻击速度_300|,-1,0.1,,
201012041_22,,201012041_22,1,10,18,8,201012041,,,,,法术防御_308;攻击速度_300|,-1,0.1,,
201012041_23,,201012041_23,1,10,18,8,201012041,,,,,法术防御_327;攻击速度_300|,-1,0.1,,
201012041_24,,201012041_24,1,10,18,8,201012041,,,,,法术防御_346;攻击速度_300|,-1,0.1,,
201012041_25,,201012041_25,1,10,18,8,201012041,,,,,法术防御_366;攻击速度_300|,-1,0.1,,
201012041_26,,201012041_26,1,10,18,8,201012041,,,,,法术防御_386;攻击速度_300|,-1,0.1,,
201012041_27,,201012041_27,1,10,18,8,201012041,,,,,法术防御_407;攻击速度_300|,-1,0.1,,
201012041_28,,201012041_28,1,10,18,8,201012041,,,,,法术防御_429;攻击速度_300|,-1,0.1,,
201012041_29,,201012041_29,1,10,18,8,201012041,,,,,法术防御_451;攻击速度_300|,-1,0.1,,
201012041_30,,201012041_30,1,10,18,8,201012041,,,,,法术防御_473;攻击速度_300|,-1,0.1,,
201012041_31,,201012041_31,1,10,18,8,201012041,,,,,法术防御_496;攻击速度_300|,-1,0.1,,
201012041_32,,201012041_32,1,10,18,8,201012041,,,,,法术防御_520;攻击速度_300|,-1,0.1,,
201012041_33,,201012041_33,1,10,18,8,201012041,,,,,法术防御_544;攻击速度_300|,-1,0.1,,
201012041_34,,201012041_34,1,10,18,8,201012041,,,,,法术防御_568;攻击速度_300|,-1,0.1,,
201012041_35,,201012041_35,1,10,18,8,201012041,,,,,法术防御_594;攻击速度_300|,-1,0.1,,
201012041_36,,201012041_36,1,10,18,8,201012041,,,,,法术防御_619;攻击速度_300|,-1,0.1,,
201012041_37,,201012041_37,1,10,18,8,201012041,,,,,法术防御_645;攻击速度_300|,-1,0.1,,
201012041_38,,201012041_38,1,10,18,8,201012041,,,,,法术防御_672;攻击速度_300|,-1,0.1,,
201012041_39,,201012041_39,1,10,18,8,201012041,,,,,法术防御_699;攻击速度_300|,-1,0.1,,
201012041_40,,201012041_40,1,10,18,8,201012041,,,,,法术防御_727;攻击速度_300|,-1,0.1,,
201012041_41,,201012041_41,1,10,18,8,201012041,,,,,法术防御_755;攻击速度_300|,-1,0.1,,
