Key,Remarks,Id,Type,modeId,level,HeroAttackRate,HeroPhysicalDefenseRate,HeroMagicDefenseRate,HeroLifeRate,MonsterAttack,MonsterPhysicalDefense,MonsterMagicDefense,MonsterLife,Hide,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,skillOpenCondition,Scale,attackType,viewRange,moveSpeed,AttackRange,reactionTime,doHurt,hardStraight,exemptPhysiqueDef,exemptSpiritDef,AIGroupId
500004_52,,500004_52,,500004,52,0.5,,,,"4,456",,,"297,030",,50000408,50000409,50000400_52,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_53,,500004_53,,500004,53,0.5,,,,"4,596",,,"325,140",,50000408,50000409,50000400_53,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_54,,500004_54,,500004,54,0.5,,,,"4,737",,,"384,000",,50000408,50000409,50000400_54,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_55,,500004_55,,500004,55,0.5,,,,"4,881",,,"401,440",,50000408,50000409,50000400_55,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_56,,500004_56,,500004,56,0.5,,,,"5,027",,,"430,270",,50000408,50000409,50000400_56,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_57,,500004_57,,500004,57,0.5,,,,"5,174",,,"439,870",,50000408,50000409,50000400_57,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_58,,500004_58,,500004,58,0.5,,,,"5,324",,,"446,270",,50000408,50000409,50000400_58,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_59,,500004_59,,500004,59,0.5,,,,"5,476",,,"452,670",,50000408,50000409,50000400_59,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_60,,500004_60,,500004,60,0.5,,,,"5,630",,,"462,270",,50000408,50000409,50000400_60,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_61,,500004_61,,500004,61,0.5,,,,"5,786",,,"468,670",,50000408,50000409,50000400_61,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_62,,500004_62,,500004,62,0.5,,,,"5,945",,,"475,070",,50000408,50000409,50000400_62,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_63,,500004_63,,500004,63,0.5,,,,"6,105",,,"484,670",,50000408,50000409,50000400_63,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_64,,500004_64,,500004,64,0.5,,,,"6,267",,,"491,770",,50000408,50000409,50000400_64,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_65,,500004_65,,500004,65,0.5,,,,"6,432",,,"498,170",,50000408,50000409,50000400_65,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_66,,500004_66,,500004,66,0.5,,,,"6,599",,,"507,770",,50000408,50000409,50000400_66,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_67,,500004_67,,500004,67,0.5,,,,"6,767",,,"514,170",,50000408,50000409,50000400_67,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_68,,500004_68,,500004,68,0.5,,,,"6,938",,,"520,570",,50000408,50000409,50000400_68,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_69,,500004_69,,500004,69,0.5,,,,"7,111",,,"530,170",,50000408,50000409,50000400_69,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_70,,500004_70,,500004,70,0.5,,,,"7,286",,,"536,570",,50000408,50000409,50000400_70,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_71,,500004_71,,500004,71,0.5,,,,"7,463",,,"542,970",,50000408,50000409,50000400_71,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_72,,500004_72,,500004,72,0.5,,,,"7,642",,,"553,250",,50000408,50000409,50000400_72,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_73,,500004_73,,500004,73,0.5,,,,"7,824",,,"559,650",,50000408,50000409,50000400_73,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_74,,500004_74,,500004,74,0.5,,,,"8,007",,,"566,050",,50000408,50000409,50000400_74,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_75,,500004_75,,500004,75,0.5,,,,"8,193",,,"575,650",,50000408,50000409,50000400_75,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_76,,500004_76,,500004,76,0.5,,,,"8,380",,,"582,050",,50000408,50000409,50000400_76,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_77,,500004_77,,500004,77,0.5,,,,"8,570",,,"588,450",,50000408,50000409,50000400_77,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_78,,500004_78,,500004,78,0.5,,,,"8,762",,,"598,050",,50000408,50000409,50000400_78,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_79,,500004_79,,500004,79,0.5,,,,"8,955",,,"604,450",,50000408,50000409,50000400_79,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_80,,500004_80,,500004,80,0.5,,,,"9,151",,,"611,570",,50000408,50000409,50000400_80,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_81,,500004_81,,500004,81,0.5,,,,"9,349",,,"621,170",,50000408,50000409,50000400_81,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_82,,500004_82,,500004,82,0.5,,,,"9,550",,,"627,570",,50000408,50000409,50000400_82,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_83,,500004_83,,500004,83,0.5,,,,"9,752",,,"633,970",,50000408,50000409,50000400_83,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_84,,500004_84,,500004,84,0.5,,,,"9,956",,,"643,570",,50000408,50000409,50000400_84,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_85,,500004_85,,500004,85,0.5,,,,"10,163",,,"649,970",,50000408,50000409,50000400_85,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_86,,500004_86,,500004,86,0.5,,,,"10,371",,,"656,370",,50000408,50000409,50000400_86,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_87,,500004_87,,500004,87,0.5,,,,"10,582",,,"665,970",,50000408,50000409,50000400_87,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_88,,500004_88,,500004,88,0.5,,,,"10,794",,,"672,370",,50000408,50000409,50000400_88,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_89,,500004_89,,500004,89,0.5,,,,"11,009",,,"678,770",,50000408,50000409,50000400_89,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500004_90,,500004_90,,500004,90,0.5,1,1,,"11,226",,,"694,210",,50000408,50000409,50000400_90,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_1,,500015_1,,500004,1,0.5,1,1,,136,,,"12,975",,50000408,50000409,50000403_1,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_2,,500015_2,,500004,2,0.5,1,1,,171,,,"15,405",,50000408,50000409,50000403_2,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_3,,500015_3,,500004,3,0.5,1,1,,209,,,"17,835",,50000408,50000409,50000403_3,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_4,,500015_4,,500004,4,0.5,1,1,,249,,,"20,265",,50000408,50000409,50000403_4,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_5,,500015_5,,500004,5,0.5,1,1,,291,,,"22,695",,50000408,50000409,50000403_5,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_6,,500015_6,,500004,6,0.5,1,1,,336,,,"25,125",,50000408,50000409,50000403_6,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_7,,500015_7,,500004,7,0.5,1,1,,383,,,"27,540",,50000408,50000409,50000403_7,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_8,,500015_8,,500004,8,0.5,1,1,,432,,,"29,970",,50000408,50000409,50000403_8,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_9,,500015_9,,500004,9,0.5,1,1,,484,,,"32,400",,50000408,50000409,50000403_9,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_10,,500015_10,,500004,10,0.5,1,1,,538,,,"34,830",,50000408,50000409,50000403_10,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_11,,500015_11,,500004,11,0.5,1,1,,594,,,"37,260",,50000408,50000409,50000403_11,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_12,,500015_12,,500004,12,0.5,1,1,,652,,,"39,690",,50000408,50000409,50000403_12,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_13,,500015_13,,500004,13,0.5,1,1,,713,,,"42,105",,50000408,50000409,50000403_13,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_14,,500015_14,,500004,14,0.5,1,1,,776,,,"44,535",,50000408,50000409,50000403_14,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_15,,500015_15,,500004,15,0.5,1,1,,841,,,"53,640",,50000408,50000409,50000403_15,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_16,,500015_16,,500004,16,0.5,1,1,,909,,,"57,375",,50000408,50000409,50000403_16,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_17,,500015_17,,500004,17,0.5,1,1,,978,,,"61,110",,50000408,50000409,50000403_17,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_18,,500015_18,,500004,18,0.5,1,1,,"1,051",,,"64,830",,50000408,50000409,50000403_18,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_19,,500015_19,,500004,19,0.5,1,1,,"1,125",,,"68,565",,50000408,50000409,50000403_19,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_20,,500015_20,,500004,20,0.5,1,1,,"1,202",,,"80,115",,50000408,50000409,50000403_20,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_21,,500015_21,,500004,21,0.5,1,1,,"1,281",,,"101,910",,50000408,50000409,50000403_21,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_22,,500015_22,,500004,22,0.5,1,1,,"1,362",,,"106,440",,50000408,50000409,50000403_22,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_23,,500015_23,,500004,23,0.5,1,1,,"1,445",,,"110,955",,50000408,50000409,50000403_23,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_24,,500015_24,,500004,24,0.5,1,1,,"1,531",,,"115,470",,50000408,50000409,50000403_24,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_25,,500015_25,,500004,25,0.5,1,1,,"1,619",,,"126,135",,50000408,50000409,50000403_25,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_26,,500015_26,,500004,26,0.5,1,1,,"1,710",,,"129,405",,50000408,50000409,50000403_26,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_27,,500015_27,,500004,27,0.5,1,1,,"1,802",,,"132,660",,50000408,50000409,50000403_27,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_28,,500015_28,,500004,28,0.5,1,1,,"1,897",,,"135,930",,50000408,50000409,50000403_28,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_29,,500015_29,,500004,29,0.5,1,1,,"1,995",,,"139,200",,50000408,50000409,50000403_29,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_30,,500015_30,,500004,30,0.5,1,1,,"2,094",,,"176,715",,50000408,50000409,50000403_30,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_31,,500015_31,,500004,31,0.5,1,1,,"2,196",,,"181,005",,50000408,50000409,50000403_31,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_32,,500015_32,,500004,32,0.5,1,1,,"2,300",,,"190,575",,50000408,50000409,50000403_32,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_33,,500015_33,,500004,33,0.5,1,1,,"2,406",,,"195,495",,50000408,50000409,50000403_33,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_34,,500015_34,,500004,34,0.5,1,1,,"2,515",,,"200,430",,50000408,50000409,50000403_34,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_35,,500015_35,,500004,35,0.5,1,1,,"2,626",,,"206,175",,50000408,50000409,50000403_35,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_36,,500015_36,,500004,36,0.5,1,1,,"2,739",,,"212,400",,50000408,50000409,50000403_36,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_37,,500015_37,,500004,37,0.5,1,1,,"2,855",,,"218,055",,50000408,50000409,50000403_37,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_38,,500015_38,,500004,38,0.5,1,1,,"2,972",,,"223,725",,50000408,50000409,50000403_38,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_39,,500015_39,,500004,39,0.5,1,1,,"3,093",,,"230,190",,50000408,50000409,50000403_39,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_40,,500015_40,,500004,40,0.5,1,1,,"3,215",,,"275,790",,50000408,50000409,50000403_40,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_41,,500015_41,,500004,41,0.5,1,1,,"3,340",,,"304,965",,50000408,50000409,50000403_41,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_42,,500015_42,,500004,42,0.5,1,1,,"3,467",,,"312,825",,50000408,50000409,50000403_42,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_43,,500015_43,,500004,43,0.5,1,1,,"3,596",,,"319,890",,50000408,50000409,50000403_43,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_44,,500015_44,,500004,44,0.5,1,1,,"3,727",,,"329,805",,50000408,50000409,50000403_44,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_45,,500015_45,,500004,45,0.5,1,1,,"3,861",,,"338,925",,50000408,50000409,50000403_45,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_46,,500015_46,,500004,46,0.5,1,1,,"3,997",,,"350,460",,50000408,50000409,50000403_46,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_47,,500015_47,,500004,47,0.5,1,1,,"4,136",,,"357,960",,50000408,50000409,50000403_47,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_48,,500015_48,,500004,48,0.5,1,1,,"4,276",,,"372,660",,50000408,50000409,50000403_48,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_49,,500015_49,,500004,49,0.5,1,1,,"4,419",,,"380,190",,50000408,50000409,50000403_49,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_50,,500015_50,,500004,50,0.5,1,1,,"4,564",,,"396,345",,50000408,50000409,50000403_50,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_51,,500015_51,,500004,51,0.5,1,1,,"4,712",,,"431,370",,50000408,50000409,50000403_51,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_52,,500015_52,,500004,52,0.5,1,1,,"4,862",,,"445,545",,50000408,50000409,50000403_52,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_53,,500015_53,,500004,53,0.5,1,1,,"5,014",,,"487,710",,50000408,50000409,50000403_53,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_54,,500015_54,,500004,54,0.5,1,1,,"5,168",,,"576,000",,50000408,50000409,50000403_54,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_55,,500015_55,,500004,55,0.5,1,1,,"5,325",,,"602,160",,50000408,50000409,50000403_55,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_56,,500015_56,,500004,56,0.5,1,1,,"5,484",,,"645,405",,50000408,50000409,50000403_56,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_57,,500015_57,,500004,57,0.5,1,1,,"5,645",,,"659,805",,50000408,50000409,50000403_57,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_58,,500015_58,,500004,58,0.5,1,1,,"5,808",,,"669,405",,50000408,50000409,50000403_58,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_59,,500015_59,,500004,59,0.5,1,1,,"5,974",,,"679,005",,50000408,50000409,50000403_59,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_60,,500015_60,,500004,60,0.5,1,1,,"6,142",,,"693,405",,50000408,50000409,50000403_60,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_61,,500015_61,,500004,61,0.5,1,1,,"6,313",,,"703,005",,50000408,50000409,50000403_61,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_62,,500015_62,,500004,62,0.5,1,1,,"6,485",,,"712,605",,50000408,50000409,50000403_62,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_63,,500015_63,,500004,63,0.5,1,1,,"6,660",,,"727,005",,50000408,50000409,50000403_63,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_64,,500015_64,,500004,64,0.5,1,1,,"6,837",,,"737,655",,50000408,50000409,50000403_64,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_65,,500015_65,,500004,65,0.5,1,1,,"7,017",,,"747,255",,50000408,50000409,50000403_65,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_66,,500015_66,,500004,66,0.5,1,1,,"7,199",,,"761,655",,50000408,50000409,50000403_66,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_67,,500015_67,,500004,67,0.5,1,1,,"7,383",,,"771,255",,50000408,50000409,50000403_67,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_68,,500015_68,,500004,68,0.5,1,1,,"7,569",,,"780,855",,50000408,50000409,50000403_68,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_69,,500015_69,,500004,69,0.5,1,1,,"7,758",,,"795,255",,50000408,50000409,50000403_69,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_70,,500015_70,,500004,70,0.5,1,1,,"7,949",,,"804,855",,50000408,50000409,50000403_70,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_71,,500015_71,,500004,71,0.5,1,1,,"8,142",,,"814,455",,50000408,50000409,50000403_71,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_72,,500015_72,,500004,72,0.5,1,1,,"8,337",,,"829,875",,50000408,50000409,50000403_72,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_73,,500015_73,,500004,73,0.5,1,1,,"8,535",,,"839,475",,50000408,50000409,50000403_73,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_74,,500015_74,,500004,74,0.5,1,1,,"8,735",,,"849,075",,50000408,50000409,50000403_74,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_75,,500015_75,,500004,75,0.5,1,1,,"8,937",,,"863,475",,50000408,50000409,50000403_75,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_76,,500015_76,,500004,76,0.5,1,1,,"9,142",,,"873,075",,50000408,50000409,50000403_76,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_77,,500015_77,,500004,77,0.5,1,1,,"9,349",,,"882,675",,50000408,50000409,50000403_77,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_78,,500015_78,,500004,78,0.5,1,1,,"9,558",,,"897,075",,50000408,50000409,50000403_78,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_79,,500015_79,,500004,79,0.5,1,1,,"9,770",,,"906,675",,50000408,50000409,50000403_79,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_80,,500015_80,,500004,80,0.5,1,1,,"9,983",,,"917,355",,50000408,50000409,50000403_80,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_81,,500015_81,,500004,81,0.5,1,1,,"10,199",,,"931,755",,50000408,50000409,50000403_81,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_82,,500015_82,,500004,82,0.5,1,1,,"10,418",,,"941,355",,50000408,50000409,50000403_82,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_83,,500015_83,,500004,83,0.5,1,1,,"10,638",,,"950,955",,50000408,50000409,50000403_83,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_84,,500015_84,,500004,84,0.5,1,1,,"10,861",,,"965,355",,50000408,50000409,50000403_84,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_85,,500015_85,,500004,85,0.5,1,1,,"11,086",,,"974,955",,50000408,50000409,50000403_85,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_86,,500015_86,,500004,86,0.5,1,1,,"11,314",,,"984,555",,50000408,50000409,50000403_86,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_87,,500015_87,,500004,87,0.5,1,1,,"11,544",,,"998,955",,50000408,50000409,50000403_87,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_88,,500015_88,,500004,88,0.5,1,1,,"11,776",,,"1,008,555",,50000408,50000409,50000403_88,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_89,,500015_89,,500004,89,0.5,1,1,,"12,010",,,"1,018,155",,50000408,50000409,50000403_89,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500015_90,,500015_90,,500004,90,0.5,1,1,,"12,247",,,"1,041,315",,50000408,50000409,50000403_90,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_1,,500016_1,,500004,1,0.5,1,1,,147,,,"19,462",,50000408,50000409,50000402_1,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_2,,500016_2,,500004,2,0.5,1,1,,185,,,"23,107",,50000408,50000409,50000402_2,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_3,,500016_3,,500004,3,0.5,1,1,,226,,,"26,752",,50000408,50000409,50000402_3,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_4,,500016_4,,500004,4,0.5,1,1,,270,,,"30,397",,50000408,50000409,50000402_4,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_5,,500016_5,,500004,5,0.5,1,1,,316,,,"34,042",,50000408,50000409,50000402_5,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_6,,500016_6,,500004,6,0.5,1,1,,364,,,"37,687",,50000408,50000409,50000402_6,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_7,,500016_7,,500004,7,0.5,1,1,,415,,,"41,310",,50000408,50000409,50000402_7,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_8,,500016_8,,500004,8,0.5,1,1,,468,,,"44,955",,50000408,50000409,50000402_8,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_9,,500016_9,,500004,9,0.5,1,1,,524,,,"48,600",,50000408,50000409,50000402_9,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_10,,500016_10,,500004,10,0.5,1,1,,583,,,"52,245",,50000408,50000409,50000402_10,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_11,,500016_11,,500004,11,0.5,1,1,,643,,,"55,890",,50000408,50000409,50000402_11,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_12,,500016_12,,500004,12,0.5,1,1,,707,,,"59,535",,50000408,50000409,50000402_12,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_13,,500016_13,,500004,13,0.5,1,1,,772,,,"63,157",,50000408,50000409,50000402_13,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_14,,500016_14,,500004,14,0.5,1,1,,841,,,"66,802",,50000408,50000409,50000402_14,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_15,,500016_15,,500004,15,0.5,1,1,,911,,,"80,460",,50000408,50000409,50000402_15,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_16,,500016_16,,500004,16,0.5,1,1,,984,,,"86,062",,50000408,50000409,50000402_16,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_17,,500016_17,,500004,17,0.5,1,1,,"1,060",,,"91,665",,50000408,50000409,50000402_17,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_18,,500016_18,,500004,18,0.5,1,1,,"1,138",,,"97,245",,50000408,50000409,50000402_18,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_19,,500016_19,,500004,19,0.5,1,1,,"1,219",,,"102,847",,50000408,50000409,50000402_19,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_20,,500016_20,,500004,20,0.5,1,1,,"1,302",,,"120,172",,50000408,50000409,50000402_20,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_21,,500016_21,,500004,21,0.5,1,1,,"1,387",,,"152,865",,50000408,50000409,50000402_21,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_22,,500016_22,,500004,22,0.5,1,1,,"1,475",,,"159,660",,50000408,50000409,50000402_22,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_23,,500016_23,,500004,23,0.5,1,1,,"1,566",,,"166,432",,50000408,50000409,50000402_23,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_24,,500016_24,,500004,24,0.5,1,1,,"1,659",,,"173,205",,50000408,50000409,50000402_24,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_25,,500016_25,,500004,25,0.5,1,1,,"1,754",,,"189,202",,50000408,50000409,50000402_25,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_26,,500016_26,,500004,26,0.5,1,1,,"1,852",,,"194,107",,50000408,50000409,50000402_26,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_27,,500016_27,,500004,27,0.5,1,1,,"1,953",,,"198,990",,50000408,50000409,50000402_27,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_28,,500016_28,,500004,28,0.5,1,1,,"2,055",,,"203,895",,50000408,50000409,50000402_28,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_29,,500016_29,,500004,29,0.5,1,1,,"2,161",,,"208,800",,50000408,50000409,50000402_29,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_30,,500016_30,,500004,30,0.5,1,1,,"2,269",,,"265,072",,50000408,50000409,50000402_30,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_31,,500016_31,,500004,31,0.5,1,1,,"2,379",,,"271,507",,50000408,50000409,50000402_31,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_32,,500016_32,,500004,32,0.5,1,1,,"2,492",,,"285,862",,50000408,50000409,50000402_32,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_33,,500016_33,,500004,33,0.5,1,1,,"2,607",,,"293,242",,50000408,50000409,50000402_33,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_34,,500016_34,,500004,34,0.5,1,1,,"2,725",,,"300,645",,50000408,50000409,50000402_34,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
500016_35,,500016_35,,500004,35,0.5,1,1,,"2,845",,,"309,262",,50000408,50000409,50000402_35,,,,,,,1,,32,5.5,14,0.1,0.25,0.25,,,
