key,Remarks,ModelActionName,Id,SkillName,ReleaseType,EffectBeginName,EffectBeginBindPoint,EffectBeginDelay,EffectBeginDuration,LoopModelAction,EffectLoopName,EffectLoopBindPoint,EffectLoopTime,LoopReleaseModelAction,EffectLoopReleaseName,EffectLoopReleaseBindPoint,EffectFlyName,EffectFlyStartPoint,EffectFlySpeed,EffectFlyTime,EffectFlyDelay,EffectFlyCombo,EffectFlyEndPoint,EffectEndName,EffectEndPoint,EffectEndDelay,EffectEndDuration,HitEffectName,HitEffectPoint,HiteffectDuration,Type,EffectFlyType,EffectFlyAngle,EffectTargetType,EffectTargetNumber,BulletTargetType,BulletTargetParam,AoeType,TargetType,RandomLimit,CD,StartCDTime,TotalTime,Priority,Distance,FindTargetDistance,HitType,Buff,Vampire,EnergyRecovery,MagicEnergyRecovery,HideHeros,MarkTimeDuration,Description,Icon,Atlas,Voice,BeginEffectSound,EffectSound,EndEffectSound,HitSound
10202404,,idle,10202404,灵幻尺附属PVP,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10202501,,magic02,10202501,轮回镜C（男武神）,,Common/fx_700016_begin_2,,,6,,,,,,,,Common/Cube,,,3.2,,,1,,,,,,,,4,5,,3,,1,10,1,,5,25,,10,,10,12,1,600038,,,,,1,,,,,Magic/sound_60350102_1.mp3|0,,,
10202502,,idle,10202502,轮回镜附属,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10202503,,magic02,10202503,轮回镜PVP,,Common/fx_700016_begin_7,,,6,,,,,,,,Common/Cube,,,3.2,,,1,,,,,,,,4,5,,3,,1,10,1,,5,25,,10,,10,12,1,600038,,,,,2,,,,,Magic/sound_60350102_1.mp3|0,,,
10202504,,idle,10202504,轮回镜附属PVP,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10202601,,magic02,10202601,七星镜B（男武神）,,Common/fx_700017_begin_2,,,6,,,,,,,,Common/Cube,,,3.2,,,1,,,,,,,,4,5,,3,,1,10,1,,5,25,,10,,10,12,1,600038,,,,,1,,,,,Magic/sound_60350102_1.mp3|0,,,
10202602,,idle,10202602,七星镜附属,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10202603,,magic02,10202603,七星镜PVP,,Common/fx_700017_begin_7,,,6,,,,,,,,Common/Cube,,,3.2,,,1,,,,,,,,4,5,,3,,1,10,1,,5,25,,10,,10,12,1,600038,,,,,2,,,,,Magic/sound_60350102_1.mp3|0,,,
10202604,,idle,10202604,七星镜附属PVP,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10202701,,magic02,10202701,万佛镜A（男武神）,,Common/fx_700018_begin_2,,,6,,,,,,,,Common/Cube,,,3.2,,,1,,,,,,,,4,5,,3,,1,10,1,,5,25,,10,,10,12,1,600038,,,,,1,,,,,Magic/sound_60350102_1.mp3|0,,,
10202702,,idle,10202702,万佛镜附属,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10202703,,magic02,10202703,万佛镜PVP,,Common/fx_700018_begin_7,,,6,,,,,,,,Common/Cube,,,3.2,,,1,,,,,,,,4,5,,3,,1,10,1,,5,25,,10,,10,12,1,600038,,,,,2,,,,,Magic/sound_60350102_1.mp3|0,,,
10202704,,idle,10202704,万佛镜附属PVP,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10202801,,magic02,10202801,镇天镜S（男武神）,,Common/fx_700019_begin_2,,,6,,,,,,,,Common/Cube,,,3.2,,,1,,,,,,,,4,5,,3,,1,10,1,,5,25,,10,,10,12,1,600038,,,,,1,,,,,Magic/sound_60350102_1.mp3|0,,,
10202802,,idle,10202802,镇天镜附属,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10202803,,magic02,10202803,镇天镜PVP,,Common/fx_700019_begin_7,,,6,,,,,,,,Common/Cube,,,3.2,,,1,,,,,,,,4,5,,3,,1,10,1,,5,25,,10,,10,12,1,600038,,,,,2,,,,,Magic/sound_60350102_1.mp3|0,,,
10202804,,idle,10202804,镇天镜附属PVP,,Common/fx_700002_hero,,,6,,,,,,,,Common/fx_700002_hero_fly,hit,,0.2,3,,1,,,,,,,,4,5,,4,,1,10,1,1,5,25,,10,,16,20,,,,,,1,1,,,,,,,,
10300101,,magic05,10300101,青云剑,,"Common/fx_601002_skill01 1,Common/fx_601002_skill01 1_hand",",fx_02",,3.3,,,,,,,,Common/Cube,,,3.5,,,,Common/fx_601002_skill01_hit,,3,4,Common/Hit,hit,0.8,4,5,,12,,2,10,,1,1,25,,6,,-6,"10,000",,,,,,,1,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60300102_1.mp3|0,,,
10300107,,magic07,10300107,青云剑,,Common/fx_603001_skill01_begin,,,2.15,,,,,,,,Common/Cube,,,2.6,,,,Common/fx_603001_skill01,,1.5,2.5,Common/fx_603001_Hit,hit,0.8,4,5,,12,,2,10,,1,1,25,,6,,-6,12,,,,,,,1.5,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60300102_1.mp3|0,,,
10300201,,magic01,10300201,莫邪剑,,Common/fx_601004_skill01,,,4,,,,,,,,Common/Cube,,,0.2,2.9,,,,,,,Common/fx_601004_skill01_hit,hit,1.5,4,5,,9,,2,10,,1,1,25,,6,,-8,"10,000",,,,,,,1,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60300202_1.mp3|0,,,
10300207,,magic07,10300207,莫邪剑,,Common/fx_603002_skill01,,,2.5,,,,,,,,Common/Cube,,20,,1.2,,,,,,,Common/fx_601004_skill01_hit,hit,1.5,4,5,,9,,2,10,,1,1,25,,6,,-8,12,,,,,,,1.5,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60300202_1.mp3|0,,,
10300301,,magic05,10300301,飞焰剑,,"Common/fx_601001_skill01,Common/fx_601001_skill01_hand",,,3.2,,,,,,,,Common/Cube,,,0.2,,"3.1,0.1,0.1,0.1,0.1,0.1",,Common/fx_601001_skill01_hit,,2.5,4,Common/Hit,hit,0.8,4,5,,12,,2,10,,1,1,25,,6,,-6,"10,000",,100029,,,,,1,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60300302_1.mp3|0,,,
10300307,,magic07,10300307,飞焰剑,,Common/fx_601001_skill07,,,1.5,,,,,,,,Common/Cube,,,0.2,,"1.4,0.1,0.1,0.1,0.1,0.1",,Common/fx_601001_skill01_hit,,1.2,4,Common/Hit,hit,0.8,4,5,,12,,2,10,,1,1,25,,6,,-6,12,,100029,,,,,1.4,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60300302_1.mp3|0,,,
10300401,,magic01,10300401,诛仙剑,,Common/fx_601003_skill01_begin,,,4,,,,,,,,Common/Cube,,,0.2,,"3,0.2,0.2",,Common/fx_601003_skill01_end,,3,3,Common/fx_601003_skill01_hit,hit,1.5,4,5,,3,,3,,1,1,1,25,,6,,12,"10,000",,100030,,,,,1,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60300402_1.mp3|0,,,
10300407,,magic07,10300407,诛仙剑,,Common/fx_603004_skill01_begin,,,2,,,,,,,,Common/Cube,,,0.2,,"1.5,0.2,0.2",,Common/fx_603004_skill01_end,,1.5,3,Common/fx_601003_skill01_hit,hit,1.5,4,5,,3,,3,,1,1,1,25,,6,,12,12,,100030,,,,,1.4,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60300402_1.mp3|0,,,
10310101,,magic01,10310101,赤焰幡,,Common/fx_601101_skill01,,,4,,,,,,,,Common/Cube,,,0.2,2.5,,,,,,,Common/Hit,hit,0.8,4,5,,9,,2,10,,1,1,25,,6,,-6,"10,000",,,,,,,1,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60310102_1.mp3|0,,,
10310107,,magic07,10310107,赤焰幡,,Common/fx_603101_action,,,4,,,,,,,,Common/Cube,,,0.2,1.5,,,,,,,Common/fx_603101_Hit,hit,0.8,4,5,,12,,2,10,,1,1,25,,6,,-6,12,,,,,,,1.2,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60310102_1.mp3|0,,,
10310201,,magic01,10310201,追魂幡,,Common/fx_601102_skill01,,,2.5,,,,,,,,Common/Cube,,,0.2,,"2.5,0.4,0.4,0.4",,Common/fx_601102_skill01_hit,,2.5,4,Common/Hit,hit,0.8,4,5,,12,,2,10,,1,1,25,,6,,-6,"10,000",,,,,,,1,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60310202_1.mp3|0,,,
10310207,,magic01,10310207,追魂幡,,Common/fx_601102_skill07,,,2.5,,,,,,,,Common/Cube,,,0.2,,"2.5,0.4,0.4,0.4",,Common/fx_601102_skill01_hit,,2.4,4,Common/Hit,hit,0.8,4,5,,12,,2,10,,1,1,25,,6,,-6,12,,,,,,,2.3,横向划屏攻击，所有敌人受到伤害，可划屏3次，攻击附近混乱状态。,,,,Magic/sound_60310202_1.mp3|0,,,
10310301,,magic01,10310301,坠星幡,,Common/fx_601103_skill01,,,5,,,,,,,,Common/Cube,,,0.5,,"2.0,0.3,0.3,0.3",,Common/fx_601103_skill01_hit,,2.5,5,Common/Hit,hit,0.8,4,5,,12,,2,10,,1,5,25,,6,,-4,15,,,,,,,1,范围攻击，攻击所有敌方玩家,,,,Magic/sound_60310302_1.mp3|0,,,
10310307,,magic01,10310307,坠星幡,,Common/fx_601103_skill07,,,5,,,,,,,,Common/Cube,,,0.2,,"2.3,0.3,0.3,0.3",,Common/fx_601103_skill01_hit,,2.5,5,Common/Hit,hit,0.8,4,5,,12,,2,10,,1,5,25,,6,,-4,15,,,,,,,2.3,范围攻击，攻击所有敌方玩家,,,,Magic/sound_60310302_1.mp3|0,,,
10310401,,magic01,10310401,盘古幡,,Common/fx_601104_skill01,,,6,,,,,,,,Common/Cube,,,0.2,2.3,,,,,,,Common/Hit,hit,0.8,4,5,,9,,2,10,,1,5,25,,6,,,12,,,,,,,1,范围攻击，攻击所有敌方玩家,,,,Magic/sound_60310402_1.mp3|0,,,
10310407,,magic01,10310407,盘古幡,,Common/fx_601104_skill07,,,6,,,,,,,,Common/Cube,,,0.2,2.3,,,,,,,Common/Hit,hit,0.8,4,5,,9,,2,10,,1,5,25,,6,,,12,,,,,,,2.4,范围攻击，攻击所有敌方玩家,,,,Magic/sound_60310402_1.mp3|0,,,
10300501,,win,10300501,青莲宝色旗,,,,,6,,,,,,,,Common/Cube,,,0.2,1.3,,1,,,,,,,,4,5,,2,,3,,,,5,25,,1,,6,12,1,,,,,,1,,,,,Magic/sound_10200701_02.mp3|0,,Magic/sound_10200701_02.mp3|0,
10300601,,win,10300601,素色云界旗,,,,,6,,,,,,,,Common/Cube,,,0.2,1.3,,1,,,,,,,,4,5,,2,,3,,,,5,25,,1,,6,12,1,,,,,,1,,,,,Magic/sound_10200701_02.mp3|0,,Magic/sound_10200701_02.mp3|0,
10300701,,win,10300701,离地焰光旗,,,,,6,,,,,,,,Common/Cube,,,0.2,1.3,,1,,,,,,,,4,5,,2,,3,,,,5,25,,1,,6,12,1,,,,,,1,,,,,Magic/sound_10200701_02.mp3|0,,Magic/sound_10200701_02.mp3|0,
10300801,,win,10300801,戊己杏黄旗,,,,,6,,,,,,,,Common/Cube,,,0.2,1.3,,1,,,,,,,,4,5,,2,,3,,,,5,25,,1,,6,12,1,,,,,,1,,,,,Magic/sound_10200701_02.mp3|0,,Magic/sound_10200701_02.mp3|0,
10310501,,win,10310501,天绝阵,,,,,6,,,,,,,,Common/Cube,,,0.2,1.3,,1,,,,,,,,4,5,,2,,3,,,,5,25,,1,,6,12,1,,,,,,1,,,,,Magic/sound_10200701_02.mp3|0,,Magic/sound_10200701_02.mp3|0,
10310601,,win,10310601,寒冰阵,,,,,6,,,,,,,,Common/Cube,,,0.2,1.3,,1,,,,,,,,4,5,,2,,3,,,,5,25,,1,,6,12,1,,,,,,1,,,,,Magic/sound_10200701_02.mp3|0,,Magic/sound_10200701_02.mp3|0,
10310701,,win,10310701,化血阵,,,,,6,,,,,,,,Common/Cube,,,0.2,1.3,,1,,,,,,,,4,5,,2,,3,,,,5,25,,1,,6,12,1,,,,,,1,,,,,Magic/sound_10200701_02.mp3|0,,Magic/sound_10200701_02.mp3|0,
10310801,,win,10310801,落魂阵,,,,,6,,,,,,,,Common/Cube,,,0.2,1.3,,1,,,,,,,,4,5,,2,,3,,,,5,25,,1,,6,12,1,,,,,,1,,,,,Magic/sound_10200701_02.mp3|0,,Magic/sound_10200701_02.mp3|0,
20000100,,attack,20000100,金吒普攻,,fx_200001_attack_pre,,,4,,,,,,,,fx_200001_attack_fly,,10,,0.8,,1,,,,,fx_200001_attack_hit,hit,2,1,1,45,1,,1,,1,1,1,2.7,,2.2,5,4,12,,,,,,1,1,金吒普攻,Skill/skill_002,Icon,,,,,Skill/sound_20000100_01.mp3|0
20000101,,skill01,20000101,金吒必杀,,"fx_200001_skill01_begin,fx_200001_skill01_bengin1,fx_200001_skill01_01",,,4,,,,,,,,Common/Cube,,,0.1,2.6,,,fx_200001_skill01,,0.4,4,Common/Hit,hit,1.5,2,5,,1,,1,,1,1,5,11.51,,5,1,10,12,,,,,,1,2.1,金吒必杀,Skill/skill_002,Icon,Role/voice_200001_2.mp3|0,Skill/sound_20000101_1.mp3|0,,,
20000102,,skill02,20000102,金吒技能1,,fx_200001_skill01_begin,bind_root,,2,,,,,,,,Common/Cube,,,0.1,,,,,,,,Common/Hit,hit,,3,5,,1,,1,,1,,1,10.8,5.4,2,2,8,6,1,20000101,,,,1,1,金吒技能1,Skill/skill_002,Icon,,Skill/sound_20000102_1.mp3|0,,,
20000103,,,20000103,金吒被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,金吒韦被动技能1,Skill/skill_005,Icon,,,,,
20000104,,,20000104,金吒被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,金吒被动技能2,Skill/skill_005,Icon,,,,,
20000200,,attack,20000200,杨森普攻,,fx_200002_attack,,,4,,,,,,,,Common/Cube,,,0.1,0.8,,,,,,,fx_200002_skill_hit,hit,0.8,1,5,,1,,1,,1,1,1,3.6,,2.2,5,4,6,,,,,,1,1,杨森普攻,Skill/skill_002,Icon,,,,,Skill/sound_10001100_01.mp3|0
20000201,,skill01,20000201,杨森必杀,,"fx_200002_skill01,fx_200002_skill01_lefthand",,,6,,,,,,,,Common/Cube,,,0.1,,"2.6,0.2,0.2,0.2,0.4",,fx_200002_skill01_hit,hit,3.5,4,fx_200002_skill01_hit01,hit,0.8,2,5,,1,,1,,1,1,5,11.42,,5,1,16,12,,,,,,1,2.2,杨森必杀,Skill/skill_002,Icon,Role/voice_200002_2.mp3|0,Skill/sound_20000201_1.mp3|0,,,
20000202,,skill02,20000202,杨森技能1,,"fx_200002_skill02_pre,fx_200002_skill02_pre_rush",,,4,,,,,,,,Common/Cube,,,0.1,0.3,,,fx_200002_skill02,,,4,fx_200002_skill02_hit,hit,0.8,8,5,,1,,1,,1,1,1,0.42,,2.3,2,24,12,,500001,,,,,,杨森技能1,,,,Skill/sound_20000202_1.mp3|0,,,
20000203,,,20000203,杨森被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,杨森被动技能1,Skill/skill_005,Icon,,,,,
20000204,,,20000204,杨森被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,杨森被动技能2,Skill/skill_005,Icon,,,,,
20000300,,attack,20000300,韦护普攻,,fx_200003_attack,,,3,,,,,,,,Common/Cube,,,0.1,0.7,,,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,1,3.6,,2.2,5,4,6,,,,,,1,1,韦护普攻,Skill/skill_002,Icon,,,,,Skill/sound_20000300_01.mp3|0
20000301,,skill01,20000301,韦护必杀,,fx_200003_skill01_01,,,5,,,,,,,,Common/Cube,,12,,1.4,,,,,,4,fx_200003_skill01_hit,hit,2.5,2,3,,11,,3,,,1,1,11.42,,5,1,6,10,,,,,,1,1.3,韦护必杀,Skill/skill_002,Icon,Role/voice_200003_2.mp3|0,Skill/sound_20000301_1.mp3|0,,,
20000302,,skill02,20000302,韦护技能1,,fx_200003_skill02,,,3,,,,,,,,Common/Cube,,,0.2,0.7,,,,,,,Common/Hit,hit,1.5,3,5,,3,,2,2.5,,1,1,14.4,3.6,2.1,2,4,8,,500042,,,,1,1,韦护技能1,Skill/skill_002,Icon,,Skill/sound_20000302_1.mp3|0,,,
20000303,,,20000303,韦护技能2,,,,,,,,,,,,,Common/Cube,,,0.2,,,,,,,,,hit,2,7,5,,1,,,,,,100,2,,,3,4,5,1,20000331,,,,1,1,韦护被动技能1,Skill/skill_005,Icon,,,,,
20000304,,,20000304,韦护被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,韦护被动技能2,Skill/skill_005,Icon,,,,,
20000400,,attack,20000400,魔礼海普攻,,,,,4,,,,,,,,fx_200004_attack_fly,,15,,0.55,,1,,,,,fx_200004_hit,hit,1.5,1,,,1,,1,,1,1,5,2.55,,2.1,5,8,12,,,,,,1,,魔礼海普攻,Skill/skill_002,Icon,,,,,Skill/sound_20000400_01.mp3|0
20000401,,skill01,20000401,魔礼海必杀,,"fx_200004_skill01,fx_200004_skill01_righthand",,,4,,,,,,,,fx_200004_skill01_fly,,15,,,"1.8,0.6,0.6",1,,,,,fx_200004_skill01_hit,hit,1.5,2,,,2,,1,,1,1,1,11.73,,5,1,16,12,,,,,,1,1.6,魔礼海必杀,Skill/skill_002,Icon,Role/voice_20000401_1.mp3|0,Skill/sound_20000401_1.mp3|0,,,
20000402,,skill02,20000402,魔礼海技能1,,fx_200004_skill02,,,4,,,,,,,,Common/Cube,,,0.2,,1,1,,,,,fx_200004_skill01_hit,hit,1.5,3,5,,8,1,1,,1,1,1,10.2,2.55,2.6,2,20,12,,,,,,1,1,魔礼海技能1,Skill/skill_002,Icon,,Skill/sound_20000402_1.mp3|0,,,
20000403,,attack,20000403,魔礼海被动技能1,,,,,4,,,,,,,,Common/Cube,,,0.1,,,,,,,,,,,3,5,,13,,1,,1,,5,10.2,5.1,2.7,3,10,12,1,,,,,1,1,魔礼海韦被动技能1,Skill/skill_005,Icon,,,,,
20000404,,,20000404,魔礼海被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,魔礼海被动技能2,Skill/skill_005,Icon,,,,,
20000500,,attack,20000500,碧霄普攻,,,,,4,,,,,,,,Common/Cube,,,0.2,0.5,,1,,,,,Common/Hit,hit,1.5,1,5,,1,,1,,1,1,5,0.6,,2.2,5,4,6,,,,,,1,,碧霄普攻,Skill/skill_002,Icon,,,,,
20000501,,skill01,20000501,碧霄必杀,,,,,4,,,,,,,,Common/Cube,,,0.2,,,1,,,,,Common/Hit,hit,1.5,2,5,,14,,2,3,1,,1,11.6,,3.2,1,12,16,,,,,,1,1.5,碧霄必杀,Skill/skill_002,Icon,,,,,
20000502,,skill02,20000502,碧霄技能1,,,,,4,,,,,,,,Common/Cube,,,0.2,,,1,,,,,fx_200005_skill02,bind_root,1.5,3,5,,1,,2,3,1,,1,5.1,,2.1,2,8,12,,,,,,1,1,碧霄技能1,Skill/skill_002,Icon,,,,,
20000503,,,20000503,碧霄被动1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,碧霄韦被动技能1,Skill/skill_005,Icon,,,,,
20000504,,,20000504,碧霄被动2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,碧霄被动技能2,Skill/skill_005,Icon,,,,,
20000600,,attack,20000600,赵天君普攻,,fx_200006_attack,,,4,,,,,,,,Common/Cube,,,0.2,0.5,,1,,,,,fx_200006_hit,hit,1.5,1,5,,1,,1,,1,1,5,0.6,,2.2,5,4,6,,,,,,1,,赵天君普攻,Skill/skill_002,Icon,,,,,
20000601,,skill01,20000601,赵天君必杀,,fx_200006_skill01,,,4,,,,,,,,Common/Cube,,,0.2,1.5,,1,,,,,fx_200006_hit,hit,1.5,2,5,,14,1,2,3,1,1,1,11.6,,3.2,1,12,16,,,,,,1,1.5,赵天君必杀,Skill/skill_002,Icon,,,,,
20000602,,skill02,20000602,赵天君技能1,,fx_200006_skill02_fx_lefthand,,,4,,,,,,,,Common/Cube,,,0.2,0.8,,1,A:fx_200006_skill02,,,4,fx_200006_hit,hit,1.5,3,5,,3,,2,2.5,1,1,1,5.1,,2.2,2,,12,,,,,,1,1,赵天君技能1,Skill/skill_002,Icon,Role/voice_200006_2.mp3|0,,,,
20000603,,,20000603,赵天君被动1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,赵天君韦被动技能1,Skill/skill_005,Icon,,,,,
20000604,,,20000604,赵天君被动2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,赵天君被动技能2,Skill/skill_005,Icon,,,,,
20000900,,attack,20000900,黄龙真人普攻,,fx_200009_attack,,,4,,,,,,,,Common/Cube,,,0.2,0.6,,1,,,,,Common/Hit,hit,1.5,1,5,,1,,1,,1,1,1,3.6,,2.2,5,4,6,,,,,,1,1,黄龙真人普攻,Skill/skill_002,Icon,,,,,Skill/sound_20400400_01.mp3|0
20000901,,skill01_begin,20000901,黄龙真人必杀,2,"fx_200009_skill01_begin,fx_200009_skill01",,1.3,4,skill01_loop,fx_200009_skill01_loop,,6,skill01_loop_release,Common/Cube,,Common/Cube,,,0.2,,,,,,,,,,,2,5,,2,,3,,1,1,1,11.42,,3,1,6,6,1,,,,,1,1.5,黄龙真人必杀,Skill/skill_002,Icon,Role/voice_200009_2.mp3|0,Skill/sound_20000901_1.mp3|0,,,
20000902,,skill03,20000902,黄龙真人技能1,,fx_200009_skill03,,,4,,,,,,,,Common/Cube,,,0.2,0.8,,1,,,,,Common/Hit,hit,1.5,3,5,,3,,2,2.5,,1,5,14.4,3.6,3,2,6,8,,,,,,,1,必杀，前方范围攻击,Skill/skill_002,Icon,,Skill/sound_20000902_1.mp3|0,,,
20000903,,,20000903,黄龙真人技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,黄龙真人技能1,Skill/skill_002,Icon,,Skill/sound_20000903_1.mp3|0,,,
20000904,,,20000904,黄龙真人被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,黄龙真人被动技能2,Skill/skill_005,Icon,,,,,
20001000,,attack,20001000,道行天尊普攻,,fx_200010_attack,,,4,,,,,,,,Common/Cube,,,0.15,0.7,,,,,,,Common/Hit,hit,1.5,1,5,,1,,1,,1,1,1,3.6,,2.2,5,4,6,,,,,,1,1,道行天尊普攻,Skill/skill_002,Icon,,,,,Skill/sound_20001000_01.mp3|0
20001001,,skill01,20001001,道行天尊必杀,,"fx_200010_skill01,fx_01,fx_200010_skill01_wuqi",,,4,,,,,,,,Common/Cube,,,0.15,2.4,,1,,,,,fx_200010_skill01_hit,hit,1.5,2,5,,3,,3,,,1,1,11.42,,3.2,1,12,12,,,,,,1,0.7,道行天尊必杀,Skill/skill_002,Icon,Role/voice_20001001_1.mp3|0,Skill/sound_20001001_1.mp3|0,,,
20001002,,skill02,20001002,道行天尊技能1,,fx_200010_skill02,,,4,,,,,,,,Common/Cube,,,0.15,1,,1,fx_200010_skill02_hit_1,,,4,fx_200010_skill02_hit,hit,0.8,3,5,,7,,1,,1,1,1,14.4,3.6,2.1,2,6,6,,,,,,1,1,道行天尊技能1,Skill/skill_002,Icon,,Skill/sound_20001002_1.mp3|0,,,
20001003,,,20001003,道行天尊被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,道行天尊被动技能1,Skill/skill_005,Icon,,,,,
20001004,,,20001004,道行天尊被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,道行天尊被动技能2,Skill/skill_005,Icon,,,,,
20001100,,attack,20001100,郑伦普攻,,fx_200011_attack,,,4,,,,,,,,Common/Cube,,,0.2,0.35,,1,,,,,Common/Hit,hit,1.5,1,5,,1,,1,,1,1,5,3.6,,2.6,5,4,6,,,,,,1,1,郑伦普攻,,,,,,,Skill/sound_20100200_01.mp3|0
20001101,,skill01,20001101,郑伦必杀,,"fx_200011_skill01_pre,fx_200011_skill01_begin",,,4,,,,,,,,Common/Cube,,,0.2,3,,1,fx_200011_skill01,,1.2,4,Common/Hit,hit,1.5,2,5,,3,,2,12,,1,5,11.42,,4,1,6,12,,,,,,1,2,郑伦必杀,,,Role/voice_20001101_01.mp3|0,Skill/sound_20001101_1.mp3|0,,,
20001102,,skill02,20001102,郑伦技能1,,"fx_200011_skill02_begin,fx_200011_skill02",,,4,,,,,,,,Common/Cube,,,0.2,0.95,,1,,,,4,Common/Hit,hit,1.5,3,5,,1,,1,,1,1,5,14.4,3.6,2,2,4,12,,500020,,,,1,1,郑伦技能1,,,,Skill/sound_20001102_1.mp3|0,,,
20001103,,,20001103,郑伦被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,郑伦被动技能1,Skill/skill_005,Icon,,,,,
20001104,,,20001104,郑伦被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,1,郑伦被动技能2,Skill/skill_005,Icon,,,,,
20001200,,attack,20001200,闻仲普攻,,,,,4,,,,,,,,fx_200012_attack,,,0.25,0.8,,,,,,4,fx_200012_hit,hit,1.5,1,5,,1,,1,,1,1,1,3.3,,2.2,5,8,12,,,,,,1,1,闻仲普攻,Skill/skill_002,Icon,,,,,Skill/sound_10000501_01.mp3|0
