key,Remarks,Id,enterStartPosX,camStartPosX,fov,camPosX,camPosY,camPosZ,camRotateX,camRotateY,camRotateZ,BossBattle,LockCamera,BattleOffset,fightBoundary,BGM
168101_1,,168101_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168102_1,,168102_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168103_1,,168103_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168104_1,,168104_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168105_1,,168105_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168106_1,,168106_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168107_1,,168107_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168108_1,,168108_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168109_1,,168109_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168110_1,,168110_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168111_1,,168111_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168112_1,,168112_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168201_1,,168201_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168202_1,,168202_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168203_1,,168203_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168204_1,,168204_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168205_1,,168205_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168206_1,,168206_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168207_1,,168207_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168208_1,,168208_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168209_1,,168209_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168210_1,,168210_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168211_1,,168211_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168212_1,,168212_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168301_1,,168301_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168302_1,,168302_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168303_1,,168303_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168304_1,,168304_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168305_1,,168305_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168306_1,,168306_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168307_1,,168307_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168308_1,,168308_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168309_1,,168309_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168310_1,,168310_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168311_1,,168311_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168312_1,,168312_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168401_1,,168401_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168402_1,,168402_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168403_1,,168403_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168404_1,,168404_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168405_1,,168405_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168406_1,,168406_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168407_1,,168407_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168408_1,,168408_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168409_1,,168409_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168410_1,,168410_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168411_1,,168411_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168412_1,,168412_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168501_1,,168501_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168502_1,,168502_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168503_1,,168503_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168504_1,,168504_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168505_1,,168505_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168506_1,,168506_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168507_1,,168507_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168508_1,,168508_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168509_1,,168509_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168510_1,,168510_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168511_1,,168511_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
168512_1,,168512_1,,,36,-15.63,5,,,-18.92,,1,,3,5,Scene/Battle/bg_boss2.mp3
194002_1,,194002_1,,,36,-15.63,5,,,-18.92,,,1,3,5,Scene/Battle/bg_normalbattle.mp3
195001_1,,195001,,,36,-15.63,5,,,-18.92,,1,,3,5.5,Scene/Battle/bg_boss2.mp3
195002_1,,195002,,,36,-15.63,5,,,-18.92,,1,,3,5.5,Scene/Battle/bg_boss2.mp3
195003_1,,195003,,,36,-15.63,5,,,-18.92,,1,,3,5.5,Scene/Battle/bg_boss2.mp3
