key,Remarks,roleId,nextRoleId,roleType,sex,modelId,camp,name,imageId,atlas,battleIcon,fullEnergyIcon,careerType,soulStoneId,volumeRadius,goodAt,bustImage,summonFlag,summonNumber,risingNumber,title,titleIcon,transform,heroDesc,heroIllustrate,order,group,starLevel,energy,life,attack,physiqueDef,spiritDef,hit,dodge,critical,toughness,lifeReceive,energyReceive,attackVampire,criticalHurt,energyPerSecond,energyTrans,attackEnergy,struckEnergy,attackDistance,attackSpeed,moveSpeed,viewRange,lifeGrowUp,attackGrowUp,physicqueDefGrowUp,spiritDefGrowUp,attackType,attackId,skillId01,skillId02,skillId03,skillId04,skillId05,dieSkillId,qualityId,nameIcon,upNeedCoin,voice,reactionTime,attackHurt,cutHurt,cutCritHurt,resist,addCure,cutCure,doHurt,hardStraight,actionName,soundName,canShow,statInfo,ff1
201012_1,,201012_1,201012_2,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,Hero_head/head_ChenQi_NuQi,2,704040,1,,,,,20,烈火哈将,JiaoBiao_XingZhe_01,8,近战物理攻击，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,1,1000,795,125,48,39,,,,,78,2,,,5,6,20,200,,,50,"1,000",7457,1182,462,370,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,50000,Sound_201003_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,
201012_2,,201012_2,201012_3,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,Hero_head/head_ChenQi_NuQi,2,704040,1,,,1,30,50,烈火哈将,JiaoBiao_XingZhe_01,21,近战物理攻击，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,2,1000,795,125,48,39,,,,,78,2,,,5,6,20,200,,,50,"1,000",11185,1774,694,555,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,100000,Sound_201003_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,陈奇
201012_3,,201012_3,201012_4,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,Hero_head/head_ChenQi_NuQi,2,704040,1,,,,,100,烈火哈将,JiaoBiao_XingZhe_02,48,近战物理攻击，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,3,1000,795,125,48,39,,,,,78,2,,,5,6,20,200,,,50,"1,000",16405,2602,1018,814,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,300000,Sound_201003_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,
201012_4,,201012_4,201012_5,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,Hero_head/head_ChenQi_NuQi,2,704040,1,,,,,150,烈火哈将,JiaoBiao_XingZhe_02,90,近战物理攻击，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,4,1000,795,125,48,39,,,,,78,2,,,5,6,20,200,,,50,"1,000",23713,3761,1471,1177,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,600000,Sound_201003_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,
201012_5,,201012_5,,,-1,201012,2,陈奇,head_org/Head_org_ChenQi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ChenQi,Hero_head/head_ChenQi_NuQi,2,704040,1,,,,,300,烈火哈将,JiaoBiao_XingZhe_03,132,近战物理攻击，能对敌方群体造成高额的持续伤害,哼哈二将之一，商朝上将，是妲己的得力手下,32,6,5,1000,795,125,48,39,,,,,78,2,,,5,6,20,200,,,50,"1,000",37285,5914,2314,1851,,20101200_1,20101201_1,20101202_1,20101203_1,20101204_1,,,201012_1,,1000000,Sound_201003_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201003_1_01.mp3,1,近战/爆发;0.77;0.6;0.6,
200011_1,,200011_1,200011_2,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,Hero_head/head_ZhengLun_NuQi,1,704041,1,,,1,10,20,雷电哼将,JiaoBiao_LiShi_01,8,近战物理攻击，能造成强力的群体控制,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,1,1000,1216,114,52,41,,,,,119,2,,,5,6,25,200,,,50,"1,000",11400,1080,497,397,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,50000,Sound_201002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,近战/肉盾/控制;0.67;1;0.8,郑伦
200011_2,,200011_2,200011_3,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,Hero_head/head_ZhengLun_NuQi,1,704041,1,,,,,50,雷电哼将,JiaoBiao_LiShi_01,21,近战物理攻击，能造成强力的群体控制,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,2,1000,1216,114,52,41,,,,,119,2,,,5,6,25,200,,,50,"1,000",17100,1620,745,596,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,100000,Sound_201002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,近战/肉盾/控制;0.67;1;0.8,
200011_3,,200011_3,200011_4,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,Hero_head/head_ZhengLun_NuQi,1,704041,1,,,,,100,雷电哼将,JiaoBiao_LiShi_02,48,近战物理攻击，能造成强力的群体控制,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,3,1000,1216,114,52,41,,,,,119,2,,,5,6,25,200,,,50,"1,000",25080,2376,1093,874,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,300000,Sound_201002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,近战/肉盾/控制;0.67;1;0.8,
200011_4,,200011_4,200011_5,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,Hero_head/head_ZhengLun_NuQi,1,704041,1,,,,,150,雷电哼将,JiaoBiao_LiShi_02,90,近战物理攻击，能造成强力的群体控制,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,4,1000,1216,114,52,41,,,,,119,2,,,5,6,25,200,,,50,"1,000",36252,3434,1580,1264,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,600000,Sound_201002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,近战/肉盾/控制;0.67;1;0.8,
200011_5,,200011_5,,,-1,200011,2,郑伦,head_org/Head_org_ZhengLun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhengLun,Hero_head/head_ZhengLun_NuQi,1,704041,1,,,,,300,雷电哼将,JiaoBiao_LiShi_03,132,近战物理攻击，能造成强力的群体控制,哼哈二将之一，商朝上将，是妲己的得力手下,3,6,5,1000,1216,114,52,41,,,,,119,2,,,5,6,25,200,,,50,"1,000",57000,5400,2485,1988,,20001100_1,20001101_1,20001102_1,20001103_1,20001104_1,,,200011_1,,1000000,Sound_201002_1_01.mp3,,,,,11,,,,0.5,standby,Sound_201002_1_01.mp3,1,近战/肉盾/控制;0.67;1;0.8,
203011_1,,203011_1,203011_2,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,Hero_head/head_PuXianZhenRen,5,704034,1,,,,,20,元素之心,JiaoBiao_FuShi_01,8,后排物理输出，强大的范围伤害和单控技能,昆仑山元始天尊座下，昆仑十二仙之一,48,,1,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",6788,1604,394,493,1,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,50000,Sound_203011_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,远程/输出;1;0.37;0.67,
203011_2,,203011_2,203011_3,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,Hero_head/head_PuXianZhenRen,5,704034,1,,,,,50,元素之心,JiaoBiao_FuShi_01,21,后排物理输出，强大的范围伤害和单控技能,昆仑山元始天尊座下，昆仑十二仙之一,48,,2,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",10182,2406,592,740,1,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,100000,Sound_203011_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,远程/输出;1;0.37;0.67,
203011_3,,203011_3,203011_4,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,Hero_head/head_PuXianZhenRen,5,704034,1,,,1,80,100,元素之心,JiaoBiao_FuShi_01,48,后排物理输出，强大的范围伤害和单控技能,昆仑山元始天尊座下，昆仑十二仙之一,48,,3,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",14934,3530,868,1086,1,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,300000,Sound_203011_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,远程/输出;1;0.37;0.67,普贤真人
203011_4,,203011_4,203011_5,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,Hero_head/head_PuXianZhenRen,5,704034,1,,,,,150,元素之心,JiaoBiao_FuShi_01,90,后排物理输出，强大的范围伤害和单控技能,昆仑山元始天尊座下，昆仑十二仙之一,48,,4,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",21553,5094,1254,1567,1,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,600000,Sound_203011_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,远程/输出;1;0.37;0.67,
203011_5,,203011_5,,,-1,203011,1,普贤真人,head_org/Head_org_PuXianZhenRen,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_PuXianZhenRen,Hero_head/head_PuXianZhenRen,5,704034,1,,,,,300,元素之心,JiaoBiao_FuShi_01,132,后排物理输出，强大的范围伤害和单控技能,昆仑山元始天尊座下，昆仑十二仙之一,48,,5,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",33942,8022,1974,2468,1,20301100_1,20301101_1,20301102_1,20301103_1,20301104_1,,,203011_1,,1000000,Sound_203011_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203011_1_01.mp3,,远程/输出;1;0.37;0.67,
204008_1,,204008_1,204008_2,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,Hero_head/head_ZhangTianJun_NuQi,4,704035,1,,,,,20,红砂阵主,JiaoBiao_JiSi_01,8,后排辅助，擅长于控制敌人,金鳌岛十天君之一,62,,1,1000,650,148,51,41,,,,,19,7,,,5,6,25,200,,,50,"1,000",6582,1512,524,419,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,50000,Sound_204008_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,远程/控制;0.82;0.37;1,
204008_2,,204008_2,204008_3,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,Hero_head/head_ZhangTianJun_NuQi,4,704035,1,,,,,50,红砂阵主,JiaoBiao_JiSi_01,21,后排辅助，擅长于控制敌人,金鳌岛十天君之一,62,,2,1000,650,148,51,41,,,,,19,7,,,5,6,25,200,,,50,"1,000",9874,2268,786,629,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,100000,Sound_204008_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,远程/控制;0.82;0.37;1,
204008_3,,204008_3,204008_4,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,Hero_head/head_ZhangTianJun_NuQi,4,704035,1,,,1,80,100,红砂阵主,JiaoBiao_JiSi_01,48,后排辅助，擅长于控制敌人,金鳌岛十天君之一,62,,3,1000,650,148,51,41,,,,,19,7,,,5,6,25,200,,,50,"1,000",14482,3326,1154,923,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,300000,Sound_204008_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,远程/控制;0.82;0.37;1,张天君
204008_4,,204008_4,204008_5,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,Hero_head/head_ZhangTianJun_NuQi,4,704035,1,,,,,150,红砂阵主,JiaoBiao_JiSi_01,90,后排辅助，擅长于控制敌人,金鳌岛十天君之一,62,,4,1000,650,148,51,41,,,,,19,7,,,5,6,25,200,,,50,"1,000",20900,4800,1665,1332,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,600000,Sound_204008_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,远程/控制;0.82;0.37;1,
204008_5,,204008_5,,,-1,204008,1,张天君,head_org/Head_org_ZhangTianJun,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_ZhangTianJun,Hero_head/head_ZhangTianJun_NuQi,4,704035,1,,,,,300,红砂阵主,JiaoBiao_JiSi_01,132,后排辅助，擅长于控制敌人,金鳌岛十天君之一,62,,5,1000,650,148,51,41,,,,,19,7,,,5,6,25,200,,,50,"1,000",32914,7560,2622,2098,,20400800_1,20400801_1,20400802_1,20400803_1,20400804_1,,,204008_1,,1000000,Sound_204008_1_01.mp3,,,,,11,,,,0.5,standby,Sound_204008_1_01.mp3,1,远程/控制;0.82;0.37;1,
203007_1,,203007_1,203007_2,,-1,203007,1,袁天君,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,5,704038,1,,,,,20,寒冰阵主,JiaoBiao_FuShi_01,8,后排物理输出，强大的范围伤害和单控技能,金鳌岛十天君之一,47,,1,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",6788,1604,394,493,1,20300100_1,20300101_1,20300102_1,20300103_1,20300104_1,,,203007_1,,50000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,,远程/输出;1;0.37;0.67,
203007_2,,203007_2,203007_3,,-1,203007,1,袁天君,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,5,704038,1,,,1,30,50,寒冰阵主,JiaoBiao_FuShi_01,21,后排物理输出，强大的范围伤害和单控技能,金鳌岛十天君之一,47,,2,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",10182,2406,592,740,1,20300100_1,20300101_1,20300102_1,20300103_1,20300104_1,,,203007_1,,100000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,,远程/输出;1;0.37;0.67,袁天君
203007_3,,203007_3,203007_4,,-1,203007,1,袁天君,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,5,704038,1,,,,,100,寒冰阵主,JiaoBiao_FuShi_01,48,后排物理输出，强大的范围伤害和单控技能,金鳌岛十天君之一,47,,3,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",14934,3530,868,1086,1,20300100_1,20300101_1,20300102_1,20300103_1,20300104_1,,,203007_1,,300000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,,远程/输出;1;0.37;0.67,
203007_4,,203007_4,203007_5,,-1,203007,1,袁天君,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,5,704038,1,,,,,150,寒冰阵主,JiaoBiao_FuShi_01,90,后排物理输出，强大的范围伤害和单控技能,金鳌岛十天君之一,47,,4,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",21553,5094,1254,1567,1,20300100_1,20300101_1,20300102_1,20300103_1,20300104_1,,,203007_1,,600000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,,远程/输出;1;0.37;0.67,
203007_5,,203007_5,,,-1,203007,1,袁天君,head_org/Head_org_DaJi,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_DaJi,Hero_head/head_DaJi,5,704038,1,,,,,300,寒冰阵主,JiaoBiao_FuShi_01,132,后排物理输出，强大的范围伤害和单控技能,金鳌岛十天君之一,47,,5,1000,671,158,38,48,,,,,39,5,,,5,6,25,200,,,50,"1,000",33942,8022,1974,2468,1,20300100_1,20300101_1,20300102_1,20300103_1,20300104_1,,,203007_1,,1000000,Sound_203001_1_01.mp3,,,,,11,,,,0.5,standby,Sound_203001_1_01.mp3,,远程/输出;1;0.37;0.67,
100001_1,,100001_1,100001_2,1,1,100001,,新手男,Hero_head/head_hero,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero,Hero_head/head_hero_NuQi,,708001,1,学习,hero_end,,,20,,,8,渔村走出的少年，天生就拥有强大力量的天然道士。,努力修炼吧！少年,29,,1,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",8914,1671,557,445,,10000100_1,10000101_1,10000102_1,10000103_1,10000104_1,,,100001_1,,1000,sound_100001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
100001_2,,100001_2,100001_3,1,1,100001,,新手男,Hero_head/head_hero,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero,Hero_head/head_hero_NuQi,,708001,1,学习,hero_end,,,50,,,21,渔村走出的少年，天生就拥有强大力量的天然道士。,努力修炼吧！少年,29,,2,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",13371,2507,835,668,,10000100_1,10000101_1,10000102_1,10000103_1,10000104_1,,,100001_1,,2000,sound_100001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
100001_3,,100001_3,100001_4,1,1,100001,,新手男,Hero_head/head_hero,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero,Hero_head/head_hero_NuQi,,708001,1,学习,hero_end,,,100,,,48,渔村走出的少年，天生就拥有强大力量的天然道士。,努力修炼吧！少年,29,,3,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",19611,3677,1225,980,,10000100_1,10000101_1,10000102_1,10000103_1,10000104_1,,,100001_1,,3000,sound_100001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
100001_4,,100001_4,100001_5,1,1,100001,,新手男,Hero_head/head_hero,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero,Hero_head/head_hero_NuQi,,708001,1,学习,hero_end,,,150,,,90,渔村走出的少年，天生就拥有强大力量的天然道士。,努力修炼吧！少年,29,,4,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",28320,5310,1770,1416,,10000100_1,10000101_1,10000102_1,10000103_1,10000104_1,,,100001_1,,4000,sound_100001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
100001_5,,100001_5,,1,1,100001,,新手男,Hero_head/head_hero,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero,Hero_head/head_hero_NuQi,,708001,1,学习,hero_end,,,300,,,132,渔村走出的少年，天生就拥有强大力量的天然道士。,努力修炼吧！少年,29,,5,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",44571,8357,2785,2228,,10000100_1,10000101_1,10000102_1,10000103_1,10000104_1,,,100001_1,,5000,sound_100001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
101001_1,,101001_1,101001_2,1,,101001,,新手女,Hero_head/head_heroine,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine,Hero_head/head_heroine_NuQi,,708001,1,学习,hero_end_01,,,20,,,8,小富之家的千金，妲己作乱后觉醒力量的天然道士。,努力修炼吧！少女,29,,1,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",8914,1671,557,445,,10100100_1,10100101_1,10100102_1,10100103_1,10100104_1,,,101001_1,,1000,sound_101001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
101001_2,,101001_2,101001_3,1,,101001,,新手女,Hero_head/head_heroine,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine,Hero_head/head_heroine_NuQi,,708001,1,学习,hero_end_01,,,50,,,21,小富之家的千金，妲己作乱后觉醒力量的天然道士。,努力修炼吧！少女,29,,2,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",13371,2507,835,668,,10100100_1,10100101_1,10100102_1,10100103_1,10100104_1,,,101001_1,,2000,sound_101001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
101001_3,,101001_3,101001_4,1,,101001,,新手女,Hero_head/head_heroine,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine,Hero_head/head_heroine_NuQi,,708001,1,学习,hero_end_01,,,100,,,48,小富之家的千金，妲己作乱后觉醒力量的天然道士。,努力修炼吧！少女,29,,3,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",19611,3677,1225,980,,10100100_1,10100101_1,10100102_1,10100103_1,10100104_1,,,101001_1,,3000,sound_101001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
101001_4,,101001_4,101001_5,1,,101001,,新手女,Hero_head/head_heroine,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine,Hero_head/head_heroine_NuQi,,708001,1,学习,hero_end_01,,,150,,,90,小富之家的千金，妲己作乱后觉醒力量的天然道士。,努力修炼吧！少女,29,,4,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",28320,5310,1770,1416,,10100100_1,10100101_1,10100102_1,10100103_1,10100104_1,,,101001_1,,4000,sound_101001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
101001_5,,101001_5,,1,,101001,,新手女,Hero_head/head_heroine,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine,Hero_head/head_heroine_NuQi,,708001,1,学习,hero_end_01,,,300,,,132,小富之家的千金，妲己作乱后觉醒力量的天然道士。,努力修炼吧！少女,29,,5,1000,854,128,53,42,,,,,72,2,,,5,6,25,200,1,,50,"1,000",44571,8357,2785,2228,,10100100_1,10100101_1,10100102_1,10100103_1,10100104_1,,,101001_1,,5000,sound_101001_1_1.mp3,,,,,,,,,0.5,standby,,1,新手;0.67;0.67;0.67,
100005_1,,100005_1,100005_2,1,1,100005,,力士男,Hero_head/head_hero_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_tank_01,Hero_head/head_hero_tank_01_NuQi,1,708001,1,防御,hero_end_04,,,20,,,8,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,1,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",16045,1337,668,534,,10000500_1,10000501_1,10000502_1,10000503_1,10000504_1,,,100005_1,,50000,sound_100005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
100005_2,,100005_2,100005_3,1,1,100005,,力士男,Hero_head/head_hero_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_tank_01,Hero_head/head_hero_tank_01_NuQi,1,708001,1,防御,hero_end_04,,,50,,,21,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,2,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",24068,2005,1002,802,,10000500_1,10000501_1,10000502_1,10000503_1,10000504_1,,,100005_1,,100000,sound_100005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
100005_3,,100005_3,100005_4,1,1,100005,,力士男,Hero_head/head_hero_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_tank_01,Hero_head/head_hero_tank_01_NuQi,1,708001,1,防御,hero_end_04,,,100,,,48,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,3,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",35300,2941,1470,1176,,10000500_1,10000501_1,10000502_1,10000503_1,10000504_1,,,100005_1,,300000,sound_100005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
100005_4,,100005_4,100005_5,1,1,100005,,力士男,Hero_head/head_hero_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_tank_01,Hero_head/head_hero_tank_01_NuQi,1,708001,1,防御,hero_end_04,,,150,,,90,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,4,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",50976,4248,2124,1699,,10000500_1,10000501_1,10000502_1,10000503_1,10000504_1,,,100005_1,,600000,sound_100005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
100005_5,,100005_5,,1,1,100005,,力士男,Hero_head/head_hero_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_hero_tank_01,Hero_head/head_hero_tank_01_NuQi,1,708001,1,防御,hero_end_04,,,300,,,132,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,5,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",80228,6685,3342,2674,,10000500_1,10000501_1,10000502_1,10000503_1,10000504_1,,,100005_1,,1000000,sound_100005_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
101002_1,,101002_1,101002_2,1,,101002,,力士女,Hero_head/head_heroine_tank_01,Assets/UIPrefab/Textures/Icon.prefab,Hero_head/head_heroine_tank_01,Hero_head/head_heroine_tank_01_NuQi,1,708001,1,防御,hero_end_05,,,20,,,8,前排防御型力士，队伍中不能缺少的坚实壁垒,高血，高防，强控制,29,,1,1000,1538,128,64,51,,,,,129,2,,,5,6,20,200,,,50,"1,000",16045,1337,668,534,,10100200_1,10100201_1,10100202_1,10100203_1,10100204_1,,,101002_1,,50000,sound_101002_1_1.mp3,,,,,,,,,0.5,standby,,1,近战/肉盾/控制;0.67;1;0.8,
