key,Remarks,uniqueId,conditionId,conditionLevel,subConditionId,fettersAttrDesc,fettersAttrData,fettersPrecentAttrData,subConditionRestrict,subConditionValue
2000110409,,2000110409,20001104,9,20001104,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2000110410,,2000110410,20001104,10,20001104,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2000110411,,2000110411,20001104,11,20001104,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2000110501,,2000110501,20001105,1,20001105,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2000110502,,2000110502,20001105,2,20001105,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2000110503,,2000110503,20001105,3,20001105,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2000110504,,2000110504,20001105,4,20001105,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2000110505,,2000110505,20001105,5,20001105,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2000020101,,2000020101,20000201,1,20000201,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2000020102,,2000020102,20000201,2,20000201,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2000020103,,2000020103,20000201,3,20000201,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2000020104,,2000020104,20000201,4,20000201,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2000020105,,2000020105,20000201,5,20000201,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2000020201,,2000020201,20000202,1,20000202,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000020202,,2000020202,20000202,2,20000202,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000020203,,2000020203,20000202,3,20000202,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000020204,,2000020204,20000202,4,20000202,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000020205,,2000020205,20000202,5,20000202,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000020301,,2000020301,20000203,1,20000203,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000020302,,2000020302,20000203,2,20000203,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000020303,,2000020303,20000203,3,20000203,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000020304,,2000020304,20000203,4,20000203,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000020305,,2000020305,20000203,5,20000203,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000020401,,2000020401,20000204,1,20000204,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2000020402,,2000020402,20000204,2,20000204,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2000020403,,2000020403,20000204,3,20000204,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2000020404,,2000020404,20000204,4,20000204,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2000020405,,2000020405,20000204,5,20000204,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2000020406,,2000020406,20000204,6,20000204,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2000020407,,2000020407,20000204,7,20000204,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2000020408,,2000020408,20000204,8,20000204,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2000020409,,2000020409,20000204,9,20000204,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2000020410,,2000020410,20000204,10,20000204,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2000020411,,2000020411,20000204,11,20000204,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2000020501,,2000020501,20000205,1,20000205,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2000020502,,2000020502,20000205,2,20000205,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2000020503,,2000020503,20000205,3,20000205,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2000020504,,2000020504,20000205,4,20000205,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2000020505,,2000020505,20000205,5,20000205,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2040060101,,2040060101,20400601,1,20400601,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2040060102,,2040060102,20400601,2,20400601,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2040060103,,2040060103,20400601,3,20400601,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2040060104,,2040060104,20400601,4,20400601,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2040060105,,2040060105,20400601,5,20400601,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2040060201,,2040060201,20400602,1,20400602,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2040060202,,2040060202,20400602,2,20400602,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2040060203,,2040060203,20400602,3,20400602,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2040060204,,2040060204,20400602,4,20400602,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2040060205,,2040060205,20400602,5,20400602,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2040060301,,2040060301,20400603,1,20400603,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2040060302,,2040060302,20400603,2,20400603,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2040060303,,2040060303,20400603,3,20400603,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2040060304,,2040060304,20400603,4,20400603,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2040060305,,2040060305,20400603,5,20400603,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2040060401,,2040060401,20400604,1,20400604,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2040060402,,2040060402,20400604,2,20400604,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2040060403,,2040060403,20400604,3,20400604,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2040060404,,2040060404,20400604,4,20400604,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2040060405,,2040060405,20400604,5,20400604,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2040060406,,2040060406,20400604,6,20400604,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2040060407,,2040060407,20400604,7,20400604,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2040060408,,2040060408,20400604,8,20400604,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2040060409,,2040060409,20400604,9,20400604,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2040060410,,2040060410,20400604,10,20400604,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2040060411,,2040060411,20400604,11,20400604,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2040060501,,2040060501,20400605,1,20400605,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2040060502,,2040060502,20400605,2,20400605,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2040060503,,2040060503,20400605,3,20400605,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2040060504,,2040060504,20400605,4,20400605,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2040060505,,2040060505,20400605,5,20400605,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2040060506,,2040060506,20400605,6,20400605,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2040060507,,2040060507,20400605,7,20400605,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2040060508,,2040060508,20400605,8,20400605,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2040060509,,2040060509,20400605,9,20400605,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2040060510,,2040060510,20400605,10,20400605,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2040060511,,2040060511,20400605,11,20400605,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2000090101,,2000090101,20000901,1,20000901,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2000090102,,2000090102,20000901,2,20000901,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2000090103,,2000090103,20000901,3,20000901,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2000090104,,2000090104,20000901,4,20000901,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2000090105,,2000090105,20000901,5,20000901,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2000090201,,2000090201,20000902,1,20000902,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000090202,,2000090202,20000902,2,20000902,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000090203,,2000090203,20000902,3,20000902,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000090204,,2000090204,20000902,4,20000902,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000090205,,2000090205,20000902,5,20000902,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000090301,,2000090301,20000903,1,20000903,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000090302,,2000090302,20000903,2,20000903,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000090303,,2000090303,20000903,3,20000903,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000090304,,2000090304,20000903,4,20000903,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000090305,,2000090305,20000903,5,20000903,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000090401,,2000090401,20000904,1,20000904,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2000090402,,2000090402,20000904,2,20000904,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2000090403,,2000090403,20000904,3,20000904,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2000090404,,2000090404,20000904,4,20000904,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2000090405,,2000090405,20000904,5,20000904,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2000090406,,2000090406,20000904,6,20000904,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2000090407,,2000090407,20000904,7,20000904,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2000090408,,2000090408,20000904,8,20000904,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2000090409,,2000090409,20000904,9,20000904,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2000090410,,2000090410,20000904,10,20000904,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2000090411,,2000090411,20000904,11,20000904,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2000090501,,2000090501,20000905,1,20000905,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2000090502,,2000090502,20000905,2,20000905,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2000090503,,2000090503,20000905,3,20000905,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2000090504,,2000090504,20000905,4,20000905,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2000090505,,2000090505,20000905,5,20000905,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2000090506,,2000090506,20000905,6,20000905,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2000090507,,2000090507,20000905,7,20000905,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2000090508,,2000090508,20000905,8,20000905,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2000090509,,2000090509,20000905,9,20000905,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2000090510,,2000090510,20000905,10,20000905,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2000090511,,2000090511,20000905,11,20000905,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2000030101,,2000030101,20000301,1,20000301,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2000030102,,2000030102,20000301,2,20000301,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2000030103,,2000030103,20000301,3,20000301,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2000030104,,2000030104,20000301,4,20000301,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2000030105,,2000030105,20000301,5,20000301,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2000030201,,2000030201,20000302,1,20000302,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000030202,,2000030202,20000302,2,20000302,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000030203,,2000030203,20000302,3,20000302,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000030204,,2000030204,20000302,4,20000302,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000030205,,2000030205,20000302,5,20000302,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000030301,,2000030301,20000303,1,20000303,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000030302,,2000030302,20000303,2,20000303,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000030303,,2000030303,20000303,3,20000303,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000030304,,2000030304,20000303,4,20000303,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000030305,,2000030305,20000303,5,20000303,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000030401,,2000030401,20000304,1,20000304,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2000030402,,2000030402,20000304,2,20000304,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2000030403,,2000030403,20000304,3,20000304,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2000030404,,2000030404,20000304,4,20000304,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2000030405,,2000030405,20000304,5,20000304,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2000030406,,2000030406,20000304,6,20000304,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2000030407,,2000030407,20000304,7,20000304,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2000030408,,2000030408,20000304,8,20000304,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2000030409,,2000030409,20000304,9,20000304,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2000030410,,2000030410,20000304,10,20000304,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2000030411,,2000030411,20000304,11,20000304,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2000030501,,2000030501,20000305,1,20000305,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2000030502,,2000030502,20000305,2,20000305,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2000030503,,2000030503,20000305,3,20000305,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2000030504,,2000030504,20000305,4,20000305,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2000030505,,2000030505,20000305,5,20000305,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2000100101,,2000100101,20001001,1,20001001,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2000100102,,2000100102,20001001,2,20001001,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2000100103,,2000100103,20001001,3,20001001,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2000100104,,2000100104,20001001,4,20001001,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2000100105,,2000100105,20001001,5,20001001,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2000100201,,2000100201,20001002,1,20001002,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000100202,,2000100202,20001002,2,20001002,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000100203,,2000100203,20001002,3,20001002,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000100204,,2000100204,20001002,4,20001002,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000100205,,2000100205,20001002,5,20001002,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000100301,,2000100301,20001003,1,20001003,Lv.1 同时拥有2个1星羁绊英雄：生命+4%,,1_400,3_2,2_1
2000100302,,2000100302,20001003,2,20001003,Lv.2 同时拥有2个2星羁绊英雄：生命+8%,,1_800,3_2,2_2
2000100303,,2000100303,20001003,3,20001003,Lv.3 同时拥有2个3星羁绊英雄：生命+12%,,1_1200,3_2,2_3
2000100304,,2000100304,20001003,4,20001003,Lv.4 同时拥有2个4星羁绊英雄：生命+16%,,1_1600,3_2,2_4
2000100305,,2000100305,20001003,5,20001003,Lv.5 同时拥有2个5星羁绊英雄：生命+20%,,1_2000,3_2,2_5
2000100401,,2000100401,20001004,1,20001004,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2000100402,,2000100402,20001004,2,20001004,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2000100403,,2000100403,20001004,3,20001004,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2000100404,,2000100404,20001004,4,20001004,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2000100405,,2000100405,20001004,5,20001004,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2000100501,,2000100501,20001005,1,20001005,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2000100502,,2000100502,20001005,2,20001005,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2000100503,,2000100503,20001005,3,20001005,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2000100504,,2000100504,20001005,4,20001005,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2000100505,,2000100505,20001005,5,20001005,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
2000100506,,2000100506,20001005,6,20001005,Lv.6 同时拥有2个紫色品阶羁绊英雄：攻击+8.5%,,5_850,3_2,1_6
2000100507,,2000100507,20001005,7,20001005,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：攻击+9%,,5_900,3_2,1_7
2000100508,,2000100508,20001005,8,20001005,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：攻击+9.5%,,5_950,3_2,1_8
2000100509,,2000100509,20001005,9,20001005,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：攻击+10%,,5_1000,3_2,1_9
2000100510,,2000100510,20001005,10,20001005,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：攻击+10.5%,,5_1050,3_2,1_10
2000100511,,2000100511,20001005,11,20001005,Lv.11 同时拥有2个橙色品阶羁绊英雄：攻击+11%,,5_1100,3_2,1_11
2030130101,,2030130101,20301301,1,20301301,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030130102,,2030130102,20301301,2,20301301,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030130103,,2030130103,20301301,3,20301301,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030130104,,2030130104,20301301,4,20301301,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030130105,,2030130105,20301301,5,20301301,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030130201,,2030130201,20301302,1,20301302,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030130202,,2030130202,20301302,2,20301302,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030130203,,2030130203,20301302,3,20301302,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030130204,,2030130204,20301302,4,20301302,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030130205,,2030130205,20301302,5,20301302,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030130301,,2030130301,20301303,1,20301303,Lv.1 同时拥有2个1星羁绊英雄：攻击+4%,,5_400,3_2,2_1
2030130302,,2030130302,20301303,2,20301303,Lv.2 同时拥有2个2星羁绊英雄：攻击+8%,,5_800,3_2,2_2
2030130303,,2030130303,20301303,3,20301303,Lv.3 同时拥有2个3星羁绊英雄：攻击+12%,,5_1200,3_2,2_3
2030130304,,2030130304,20301303,4,20301303,Lv.4 同时拥有2个4星羁绊英雄：攻击+16%,,5_1600,3_2,2_4
2030130305,,2030130305,20301303,5,20301303,Lv.5 同时拥有2个5星羁绊英雄：攻击+20%,,5_2000,3_2,2_5
2030130401,,2030130401,20301304,1,20301304,Lv.1 同时拥有2个绿色品阶羁绊英雄：生命+6%,,1_600,3_2,1_1
2030130402,,2030130402,20301304,2,20301304,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：生命+6.5%,,1_650,3_2,1_2
2030130403,,2030130403,20301304,3,20301304,Lv.3 同时拥有2个蓝色品阶羁绊英雄：生命+7%,,1_700,3_2,1_3
2030130404,,2030130404,20301304,4,20301304,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：生命+7.5%,,1_750,3_2,1_4
2030130405,,2030130405,20301304,5,20301304,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：生命+8%,,1_800,3_2,1_5
2030130406,,2030130406,20301304,6,20301304,Lv.6 同时拥有2个紫色品阶羁绊英雄：生命+8.5%,,1_850,3_2,1_6
2030130407,,2030130407,20301304,7,20301304,Lv.7 同时拥有2个紫色+1品阶羁绊英雄：生命+9%,,1_900,3_2,1_7
2030130408,,2030130408,20301304,8,20301304,Lv.8 同时拥有2个紫色+2品阶羁绊英雄：生命+9.5%,,1_950,3_2,1_8
2030130409,,2030130409,20301304,9,20301304,Lv.9 同时拥有2个紫色+3品阶羁绊英雄：生命+10%,,1_1000,3_2,1_9
2030130410,,2030130410,20301304,10,20301304,Lv.10 同时拥有2个紫色+4品阶羁绊英雄：生命+10.5%,,1_1050,3_2,1_10
2030130411,,2030130411,20301304,11,20301304,Lv.11 同时拥有2个橙色品阶羁绊英雄：生命+11%,,1_1100,3_2,1_11
2030130501,,2030130501,20301305,1,20301305,Lv.1 同时拥有2个绿色品阶羁绊英雄：攻击+6%,,5_600,3_2,1_1
2030130502,,2030130502,20301305,2,20301305,Lv.2 同时拥有2个绿色+1品阶羁绊英雄：攻击+6.5%,,5_650,3_2,1_2
2030130503,,2030130503,20301305,3,20301305,Lv.3 同时拥有2个蓝色品阶羁绊英雄：攻击+7%,,5_700,3_2,1_3
2030130504,,2030130504,20301305,4,20301305,Lv.4 同时拥有2个蓝色+1品阶羁绊英雄：攻击+7.5%,,5_750,3_2,1_4
2030130505,,2030130505,20301305,5,20301305,Lv.5 同时拥有2个蓝色+2品阶羁绊英雄：攻击+8%,,5_800,3_2,1_5
