Key,Remarks,Id,Type,ModelId,level,HeroAttackRate,HeroPhysicalDefenseRate,HeroMagicDefenseRate,HeroLifeRate,MonsterAttack,MonsterPhysicalDefense,MonsterMagicDefense,MonsterLife,Hide,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,Scale,AttackType,ViewRange,Speed,AttackRange,ReactionTime,DoHurt,HardStraight,AIGroupId
301016_80,,301016_80,,301016,80,1,,,,,"2,497","1,998","113,600",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_81,,301016_81,,301016,81,1,,,,,"2,552","2,040","116,485",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_82,,301016_82,,301016,82,1,,,,,"2,585","2,067","116,830",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_83,,301016_83,,301016,83,1,,,,,"2,619","2,093","118,120",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_84,,301016_84,,301016,84,1,,,,,"2,673","2,139","120,065",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_85,,301016_85,,301016,85,1,,,,,"2,673","2,139","121,355",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_86,,301016_86,,301016,86,1,,,,,"2,708","2,166","121,700",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_87,,301016_87,,301016,87,1,,,,,"2,761","2,208","124,590",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_88,,301016_88,,301016,88,1,,,,,"2,795","2,235","124,930",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_89,,301016_89,,301016,89,1,,,,,"2,829","2,261","126,225",,30101608,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301016_90,,301016_90,,301016,90,1,,,,,"3,121","2,497","134,685",,30101610,30101611,30101601_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_1,,301017_1,,301017,1,1,,,,,10,8,"3,310",,30101710,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_2,,301017_2,,301017,2,1,,,,,19,15,"3,655",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_3,,301017_3,,301017,3,1,,,,,19,15,"4,575",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_4,,301017_4,,301017,4,1,,,,,20,15,"4,575",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_5,,301017_5,,301017,5,1,,,,,20,16,"5,495",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_6,,301017_6,,301017,6,1,,,,,28,22,"5,840",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_7,,301017_7,,301017,7,1,,,,,35,27,"6,180",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_8,,301017_8,,301017,8,1,,,,,49,39,"7,790",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_9,,301017_9,,301017,9,1,,,,,64,51,"8,475",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_10,,301017_10,,301017,10,1,,,,,80,64,"10,085",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_11,,301017_11,,301017,11,1,,,,,97,77,"10,425",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_12,,301017_12,,301017,12,1,,,,,106,85,"11,690",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_13,,301017_13,,301017,13,1,,,,,115,93,"13,825",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_14,,301017_14,,301017,14,1,,,,,125,99,"14,930",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_15,,301017_15,,301017,15,1,,,,,134,107,"16,035",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_16,,301017_16,,301017,17,1,,,,,154,123,"16,380",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_17,,301017_17,,301017,17,1,,,,,154,123,"17,490",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_18,,301017_18,,301017,18,1,,,,,163,130,"18,590",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_19,,301017_19,,301017,19,1,,,,,174,138,"19,700",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_20,,301017_20,,301017,20,1,,,,,174,138,"22,625",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_21,,301017_21,,301017,21,1,,,,,231,184,"29,370",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_22,,301017_22,,301017,22,1,,,,,240,192,"29,710",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_23,,301017_23,,301017,23,1,,,,,250,200,"30,865",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_24,,301017_24,,301017,24,1,,,,,251,200,"31,210",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_25,,301017_25,,301017,25,1,,,,,261,208,"32,360",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_26,,301017_26,,301017,26,1,,,,,271,216,"32,705",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_27,,301017_27,,301017,27,1,,,,,281,224,"33,045",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_28,,301017_28,,301017,28,1,,,,,281,225,"34,200",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_29,,301017_29,,301017,29,1,,,,,291,232,"34,540",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_30,,301017_30,,301017,30,1,,,,,301,240,"35,695",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_31,,301017_31,,301017,31,1,,,,,312,248,"36,040",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_32,,301017_32,,301017,32,1,,,,,321,257,"37,190",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_33,,301017_33,,301017,33,1,,,,,331,265,"39,885",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_34,,301017_34,,301017,34,1,,,,,342,273,"41,055",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_35,,301017_35,,301017,35,1,,,,,355,283,"41,665",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_36,,301017_36,,301017,36,1,,,,,369,295,"43,105",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_37,,301017_37,,301017,37,1,,,,,378,303,"44,285",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_38,,301017_38,,301017,38,1,,,,,552,441,"44,630",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_39,,301017_39,,301017,39,1,,,,,571,456,"46,070",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_40,,301017_40,,301017,40,1,,,,,585,467,"47,250",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_41,,301017_41,,301017,41,1,,,,,600,480,"49,825",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_42,,301017_42,,301017,42,1,,,,,617,493,"51,290",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_43,,301017_43,,301017,43,1,,,,,805,643,"52,485",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_44,,301017_44,,301017,44,1,,,,,837,670,"53,895",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_45,,301017_45,,301017,45,1,,,,,862,689,"55,635",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_46,,301017_46,,301017,46,1,,,,,898,719,"58,165",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_47,,301017_47,,301017,47,1,,,,,898,719,"59,365",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_48,,301017_48,,301017,48,1,,,,,"1,138",909,"64,225",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_49,,301017_49,,301017,49,1,,,,,"1,139",909,"64,570",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_50,,301017_50,,301017,50,1,,,,,"1,181",944,"67,385",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_51,,301017_51,,301017,51,1,,,,,"1,198",958,"69,060",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_52,,301017_52,,301017,52,1,,,,,"1,244",993,"71,275",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_53,,301017_53,,301017,53,1,,,,,"1,443","1,153","72,495",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_54,,301017_54,,301017,54,1,,,,,"1,490","1,192","74,440",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_55,,301017_55,,301017,55,1,,,,,"1,490","1,192","75,660",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_56,,301017_56,,301017,56,1,,,,,"1,517","1,215","76,005",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_57,,301017_57,,301017,57,1,,,,,"1,537","1,231","77,945",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_58,,301017_58,,301017,58,1,,,,,"1,777","1,419","79,170",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_59,,301017_59,,301017,59,1,,,,,"1,778","1,419","79,515",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_60,,301017_60,,301017,60,1,,,,,"1,828","1,462","82,335",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_61,,301017_61,,301017,61,1,,,,,"1,859","1,488","84,685",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_62,,301017_62,,301017,62,1,,,,,"1,859","1,489","85,025",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_63,,301017_63,,301017,63,1,,,,,"1,912","1,528","87,870",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_64,,301017_64,,301017,64,1,,,,,"1,913","1,528","88,210",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_65,,301017_65,,301017,65,1,,,,,"1,943","1,555","88,555",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_66,,301017_66,,301017,66,1,,,,,"1,964","1,571","91,405",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_67,,301017_67,,301017,67,1,,,,,"1,998","1,597","91,745",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_68,,301017_68,,301017,68,1,,,,,"1,998","1,597","92,090",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_69,,301017_69,,301017,69,1,,,,,"2,049","1,636","94,930",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_70,,301017_70,,301017,70,1,,,,,"2,049","1,637","95,275",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_71,,301017_71,,301017,71,1,,,,,"2,080","1,664","95,615",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_72,,301017_72,,301017,72,1,,,,,"2,100","1,680","98,465",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_73,,301017_73,,301017,73,1,,,,,"2,133","1,706","98,810",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_74,,301017_74,,301017,74,1,,,,,"2,134","1,706","99,150",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_75,,301017_75,,301017,75,1,,,,,"2,184","1,749","101,995",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_76,,301017_76,,301017,76,1,,,,,"2,219","1,775","105,150",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_77,,301017_77,,301017,77,1,,,,,"2,282","1,824","106,420",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_78,,301017_78,,301017,78,1,,,,,"2,399","1,919","109,285",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_79,,301017_79,,301017,79,1,,,,,"2,497","1,998","111,480",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_80,,301017_80,,301017,80,1,,,,,"2,497","1,998","113,600",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_81,,301017_81,,301017,81,1,,,,,"2,552","2,040","116,485",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_82,,301017_82,,301017,82,1,,,,,"2,585","2,067","116,830",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_83,,301017_83,,301017,83,1,,,,,"2,619","2,093","118,120",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_84,,301017_84,,301017,84,1,,,,,"2,673","2,139","120,065",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_85,,301017_85,,301017,85,1,,,,,"2,673","2,139","121,355",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_86,,301017_86,,301017,86,1,,,,,"2,708","2,166","121,700",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_87,,301017_87,,301017,87,1,,,,,"2,761","2,208","124,590",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_88,,301017_88,,301017,88,1,,,,,"2,795","2,235","124,930",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_89,,301017_89,,301017,89,1,,,,,"2,829","2,261","126,225",,30101708,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
301017_90,,301017_90,,301017,90,1,,,,,"3,121","2,497","134,685",,30101710,30101711,30101701_1,,,,,,0.8,,32,,12,0.3,0.25,0.25,
